enrollment_id,enrolled_at,status,student_id,course_id,semester_id
ENR-00003626,2023-02-20,completed,STU-0002013,CRS-00165,SEM-006
ENR-00003627,2024-12-11,active,STU-0004369,CRS-00090,SEM-007
ENR-00003628,2022-04-25,completed,STU-0004702,CRS-00033,SEM-001
ENR-00003629,2023-06-28,completed,STU-0001999,CRS-00233,SEM-007
ENR-00003630,2024-05-30,completed,STU-0003399,CRS-00104,SEM-003
ENR-00003631,2024-05-06,failed,STU-0003018,CRS-00198,SEM-005
ENR-00003632,2025-10-07,completed,STU-0003862,CRS-00232,SEM-001
ENR-00003633,2023-06-08,active,STU-0001890,CRS-00289,SEM-007
ENR-00003634,2023-11-14,failed,STU-0002811,CRS-00190,SEM-005
ENR-00003635,2025-03-16,failed,STU-0001862,CRS-00106,SEM-001
ENR-00003636,2022-06-29,active,STU-0000807,CRS-00043,SEM-007
ENR-00003637,2025-11-06,dropped,STU-0000726,CRS-00052,SEM-001
ENR-00003638,2023-04-15,completed,STU-0004396,CRS-00043,SEM-006
ENR-00003639,2022-01-03,active,STU-0003239,CRS-00083,SEM-001
ENR-00003640,2023-12-26,completed,STU-0002659,CRS-00134,SEM-001
ENR-00003641,2022-10-28,active,STU-0001091,CRS-00045,SEM-006
ENR-00003642,2025-05-25,active,STU-0001758,CRS-00186,SEM-005
ENR-00003643,2022-10-29,completed,STU-0003953,CRS-00237,SEM-004
ENR-00003644,2022-12-14,completed,STU-0000111,CRS-00123,SEM-002
ENR-00003645,2023-12-12,failed,STU-0000477,CRS-00073,SEM-002
ENR-00003646,2022-11-07,failed,STU-0001517,CRS-00172,SEM-005
ENR-00003647,2022-01-29,failed,STU-0000724,CRS-00217,SEM-002
ENR-00003648,2022-08-22,failed,STU-0001060,CRS-00283,SEM-003
ENR-00003649,2024-01-31,completed,STU-0004899,CRS-00280,SEM-008
ENR-00003650,2025-11-26,completed,STU-0002675,CRS-00088,SEM-005
ENR-00003651,2025-04-24,completed,STU-0001853,CRS-00121,SEM-008
ENR-00003652,2024-11-07,completed,STU-0003085,CRS-00050,SEM-002
ENR-00003653,2022-06-07,completed,STU-0003933,CRS-00271,SEM-002
ENR-00003654,2023-11-06,completed,STU-0000481,CRS-00225,SEM-007
ENR-00003655,2022-07-14,active,STU-0000605,CRS-00145,SEM-007
ENR-00003656,2022-11-05,completed,STU-0001950,CRS-00070,SEM-008
ENR-00003657,2025-03-31,completed,STU-0000708,CRS-00227,SEM-003
ENR-00003658,2022-06-25,active,STU-0004404,CRS-00026,SEM-001
ENR-00003659,2024-11-26,completed,STU-0003907,CRS-00087,SEM-008
ENR-00003660,2024-10-28,active,STU-0003354,CRS-00248,SEM-005
ENR-00003661,2022-02-25,completed,STU-0001213,CRS-00039,SEM-005
ENR-00003662,2024-02-17,active,STU-0004145,CRS-00289,SEM-006
ENR-00003663,2023-10-28,dropped,STU-0000629,CRS-00019,SEM-001
ENR-00003664,2025-06-12,completed,STU-0002654,CRS-00300,SEM-003
ENR-00003665,2024-12-09,completed,STU-0001384,CRS-00105,SEM-008
ENR-00003666,2025-12-20,active,STU-0000132,CRS-00028,SEM-005
ENR-00003667,2023-07-01,completed,STU-0002625,CRS-00094,SEM-008
ENR-00003668,2022-03-03,failed,STU-0002024,CRS-00285,SEM-003
ENR-00003669,2023-10-01,failed,STU-0004277,CRS-00101,SEM-008
ENR-00003670,2022-10-02,failed,STU-0003587,CRS-00189,SEM-001
ENR-00003671,2025-06-05,completed,STU-0000474,CRS-00246,SEM-002
ENR-00003672,2023-04-02,active,STU-0001952,CRS-00028,SEM-007
ENR-00003673,2025-04-18,active,STU-0001214,CRS-00024,SEM-007
ENR-00003674,2023-04-16,completed,STU-0002521,CRS-00021,SEM-003
ENR-00003675,2022-05-13,active,STU-0004674,CRS-00006,SEM-004
ENR-00003676,2025-03-11,active,STU-0000563,CRS-00276,SEM-003
ENR-00003677,2024-01-01,failed,STU-0001875,CRS-00273,SEM-005
ENR-00003678,2024-03-15,completed,STU-0001689,CRS-00261,SEM-001
ENR-00003679,2023-05-10,completed,STU-0001366,CRS-00089,SEM-006
ENR-00003680,2022-03-17,completed,STU-0003554,CRS-00131,SEM-005
ENR-00003681,2023-07-13,failed,STU-0001100,CRS-00291,SEM-004
ENR-00003682,2022-08-29,completed,STU-0003999,CRS-00235,SEM-002
ENR-00003683,2023-02-23,completed,STU-0001138,CRS-00248,SEM-002
ENR-00003684,2023-12-28,failed,STU-0000990,CRS-00106,SEM-001
ENR-00003685,2024-05-07,completed,STU-0002373,CRS-00179,SEM-002
ENR-00003686,2024-01-10,completed,STU-0003309,CRS-00215,SEM-008
ENR-00003687,2025-03-18,failed,STU-0001065,CRS-00201,SEM-003
ENR-00003688,2024-06-29,completed,STU-0001720,CRS-00118,SEM-006
ENR-00003689,2025-10-23,completed,STU-0000712,CRS-00108,SEM-008
ENR-00003690,2025-12-08,active,STU-0002893,CRS-00263,SEM-001
ENR-00003691,2024-05-15,completed,STU-0000725,CRS-00259,SEM-005
ENR-00003692,2023-01-27,completed,STU-0001318,CRS-00221,SEM-008
ENR-00003693,2022-01-28,completed,STU-0000957,CRS-00086,SEM-003
ENR-00003694,2022-02-16,completed,STU-0004977,CRS-00144,SEM-004
ENR-00003695,2022-06-24,active,STU-0004725,CRS-00240,SEM-008
ENR-00003696,2022-01-04,completed,STU-0001111,CRS-00258,SEM-007
ENR-00003697,2022-12-18,completed,STU-0003301,CRS-00111,SEM-001
ENR-00003698,2025-12-07,completed,STU-0001781,CRS-00203,SEM-004
ENR-00003699,2024-06-16,completed,STU-0004275,CRS-00251,SEM-003
ENR-00003700,2025-05-11,completed,STU-0004359,CRS-00220,SEM-003
ENR-00003701,2024-01-21,completed,STU-0004696,CRS-00021,SEM-002
ENR-00003702,2022-08-10,completed,STU-0002236,CRS-00277,SEM-008
ENR-00003703,2024-02-04,dropped,STU-0002207,CRS-00076,SEM-001
ENR-00003704,2024-10-21,completed,STU-0004853,CRS-00115,SEM-001
ENR-00003705,2023-04-14,completed,STU-0002863,CRS-00169,SEM-003
ENR-00003706,2025-07-10,completed,STU-0002111,CRS-00294,SEM-005
ENR-00003707,2024-06-20,completed,STU-0003151,CRS-00134,SEM-006
ENR-00003708,2023-06-19,active,STU-0003102,CRS-00086,SEM-008
ENR-00003709,2022-02-08,completed,STU-0003356,CRS-00274,SEM-001
ENR-00003710,2022-01-13,failed,STU-0000665,CRS-00276,SEM-004
ENR-00003711,2024-07-03,dropped,STU-0001294,CRS-00294,SEM-008
ENR-00003712,2022-08-06,completed,STU-0003252,CRS-00117,SEM-007
ENR-00003713,2022-10-29,completed,STU-0003702,CRS-00074,SEM-005
ENR-00003714,2023-03-10,dropped,STU-0002881,CRS-00036,SEM-007
ENR-00003715,2023-10-04,active,STU-0003032,CRS-00091,SEM-006
ENR-00003716,2025-09-08,completed,STU-0000526,CRS-00299,SEM-005
ENR-00003717,2025-07-11,completed,STU-0003086,CRS-00170,SEM-005
ENR-00003718,2024-07-07,failed,STU-0002984,CRS-00219,SEM-003
ENR-00003719,2023-02-17,completed,STU-0004327,CRS-00290,SEM-008
ENR-00003720,2024-02-21,active,STU-0000195,CRS-00204,SEM-008
ENR-00003721,2023-02-06,dropped,STU-0000458,CRS-00036,SEM-007
ENR-00003722,2023-07-16,completed,STU-0000520,CRS-00004,SEM-001
ENR-00003723,2024-12-25,dropped,STU-0000076,CRS-00018,SEM-004
ENR-00003724,2023-05-26,completed,STU-0002618,CRS-00063,SEM-002
ENR-00003725,2022-08-08,completed,STU-0002259,CRS-00259,SEM-006
ENR-00003726,2022-11-09,dropped,STU-0004782,CRS-00281,SEM-005
ENR-00003727,2023-07-04,completed,STU-0004609,CRS-00089,SEM-006
ENR-00003728,2025-07-14,completed,STU-0003141,CRS-00090,SEM-001
ENR-00003729,2024-02-13,dropped,STU-0003645,CRS-00291,SEM-004
ENR-00003730,2022-01-17,active,STU-0003919,CRS-00053,SEM-001
ENR-00003731,2022-10-09,active,STU-0003723,CRS-00123,SEM-004
ENR-00003732,2023-06-20,completed,STU-0000494,CRS-00040,SEM-003
ENR-00003733,2023-03-04,completed,STU-0004125,CRS-00116,SEM-002
ENR-00003734,2025-06-24,failed,STU-0004654,CRS-00294,SEM-008
ENR-00003735,2025-11-03,failed,STU-0004091,CRS-00277,SEM-004
ENR-00003736,2025-04-14,active,STU-0003640,CRS-00221,SEM-003
ENR-00003737,2023-10-25,completed,STU-0002092,CRS-00244,SEM-002
ENR-00003738,2025-04-15,completed,STU-0004704,CRS-00254,SEM-006
ENR-00003739,2022-09-24,completed,STU-0002695,CRS-00046,SEM-001
ENR-00003740,2022-11-02,completed,STU-0004733,CRS-00103,SEM-004
ENR-00003741,2023-06-07,failed,STU-0004058,CRS-00017,SEM-008
ENR-00003742,2024-01-14,failed,STU-0002015,CRS-00233,SEM-004
ENR-00003743,2023-09-12,completed,STU-0001447,CRS-00187,SEM-008
ENR-00003744,2024-05-22,dropped,STU-0003793,CRS-00141,SEM-001
ENR-00003745,2023-01-31,active,STU-0000045,CRS-00295,SEM-006
ENR-00003746,2023-12-14,failed,STU-0002972,CRS-00192,SEM-004
ENR-00003747,2022-04-25,completed,STU-0003739,CRS-00074,SEM-004
ENR-00003748,2023-09-16,completed,STU-0002710,CRS-00003,SEM-006
ENR-00003749,2025-12-20,completed,STU-0003149,CRS-00030,SEM-005
ENR-00003750,2024-04-25,completed,STU-0000597,CRS-00184,SEM-004
ENR-00003751,2022-07-11,active,STU-0001056,CRS-00141,SEM-002
ENR-00003752,2025-11-23,failed,STU-0001018,CRS-00036,SEM-002
ENR-00003753,2025-01-09,completed,STU-0001582,CRS-00159,SEM-002
ENR-00003754,2023-02-19,active,STU-0001776,CRS-00211,SEM-007
ENR-00003755,2023-06-07,completed,STU-0001836,CRS-00094,SEM-008
ENR-00003756,2024-12-29,completed,STU-0000731,CRS-00029,SEM-002
ENR-00003757,2024-01-01,completed,STU-0003627,CRS-00129,SEM-004
ENR-00003758,2024-05-10,failed,STU-0004253,CRS-00125,SEM-003
ENR-00003759,2022-12-08,active,STU-0003597,CRS-00086,SEM-006
ENR-00003760,2024-02-05,completed,STU-0000575,CRS-00154,SEM-005
ENR-00003761,2023-05-09,completed,STU-0000760,CRS-00085,SEM-008
ENR-00003762,2022-07-05,active,STU-0001955,CRS-00099,SEM-007
ENR-00003763,2023-04-20,completed,STU-0001291,CRS-00182,SEM-005
ENR-00003764,2025-11-21,completed,STU-0000308,CRS-00060,SEM-005
ENR-00003765,2025-08-15,active,STU-0000067,CRS-00229,SEM-004
ENR-00003766,2025-04-25,completed,STU-0003781,CRS-00084,SEM-004
ENR-00003767,2024-03-25,completed,STU-0002076,CRS-00017,SEM-001
ENR-00003768,2025-04-17,completed,STU-0004716,CRS-00155,SEM-008
ENR-00003769,2022-08-24,active,STU-0004006,CRS-00294,SEM-001
ENR-00003770,2025-06-03,active,STU-0004575,CRS-00015,SEM-001
ENR-00003771,2024-03-09,dropped,STU-0001833,CRS-00038,SEM-001
ENR-00003772,2024-01-24,completed,STU-0002139,CRS-00080,SEM-002
ENR-00003773,2024-05-30,failed,STU-0003047,CRS-00079,SEM-002
ENR-00003774,2025-08-02,completed,STU-0001129,CRS-00249,SEM-005
ENR-00003775,2024-06-28,completed,STU-0003408,CRS-00205,SEM-005
ENR-00003776,2023-01-31,active,STU-0001406,CRS-00009,SEM-001
ENR-00003777,2024-03-19,active,STU-0002509,CRS-00137,SEM-006
ENR-00003778,2024-09-30,active,STU-0003055,CRS-00186,SEM-003
ENR-00003779,2025-11-20,active,STU-0001194,CRS-00287,SEM-007
ENR-00003780,2022-08-24,active,STU-0004572,CRS-00285,SEM-004
ENR-00003781,2023-08-26,completed,STU-0000244,CRS-00162,SEM-008
ENR-00003782,2022-01-16,completed,STU-0002008,CRS-00057,SEM-005
ENR-00003783,2025-11-11,completed,STU-0000954,CRS-00031,SEM-006
ENR-00003784,2023-07-06,completed,STU-0001288,CRS-00160,SEM-004
ENR-00003785,2022-01-19,active,STU-0003490,CRS-00198,SEM-008
ENR-00003786,2022-07-07,completed,STU-0003346,CRS-00178,SEM-004
ENR-00003787,2024-08-27,completed,STU-0002229,CRS-00249,SEM-006
ENR-00003788,2024-02-21,completed,STU-0004557,CRS-00296,SEM-006
ENR-00003789,2022-09-24,dropped,STU-0003556,CRS-00091,SEM-007
ENR-00003790,2024-07-21,active,STU-0004087,CRS-00189,SEM-008
ENR-00003791,2023-05-15,completed,STU-0003865,CRS-00148,SEM-004
ENR-00003792,2023-06-01,completed,STU-0000079,CRS-00011,SEM-001
ENR-00003793,2024-08-19,completed,STU-0001513,CRS-00127,SEM-007
ENR-00003794,2023-04-17,dropped,STU-0003907,CRS-00201,SEM-002
ENR-00003795,2022-08-31,failed,STU-0002641,CRS-00193,SEM-005
ENR-00003796,2025-10-04,dropped,STU-0004893,CRS-00078,SEM-007
ENR-00003797,2025-01-15,completed,STU-0004302,CRS-00245,SEM-004
ENR-00003798,2023-02-15,active,STU-0002880,CRS-00173,SEM-003
ENR-00003799,2023-10-03,completed,STU-0003141,CRS-00264,SEM-001
ENR-00003800,2023-03-17,dropped,STU-0003397,CRS-00105,SEM-006
ENR-00003801,2024-03-12,completed,STU-0004429,CRS-00058,SEM-008
ENR-00003802,2022-09-25,completed,STU-0002365,CRS-00042,SEM-002
ENR-00003803,2022-12-18,failed,STU-0004967,CRS-00276,SEM-008
ENR-00003804,2022-11-27,completed,STU-0002468,CRS-00280,SEM-003
ENR-00003805,2025-05-04,active,STU-0004377,CRS-00296,SEM-003
ENR-00003806,2024-04-27,completed,STU-0000875,CRS-00210,SEM-003
ENR-00003807,2023-12-19,completed,STU-0000173,CRS-00272,SEM-007
ENR-00003808,2022-10-10,active,STU-0002963,CRS-00049,SEM-007
ENR-00003809,2024-10-29,completed,STU-0001638,CRS-00019,SEM-008
ENR-00003810,2023-11-22,completed,STU-0002582,CRS-00198,SEM-001
ENR-00003811,2025-07-09,dropped,STU-0004254,CRS-00284,SEM-004
ENR-00003812,2023-06-04,completed,STU-0004754,CRS-00143,SEM-004
ENR-00003813,2025-11-05,active,STU-0002634,CRS-00170,SEM-003
ENR-00003814,2023-12-17,completed,STU-0003192,CRS-00034,SEM-003
ENR-00003815,2024-01-14,completed,STU-0000502,CRS-00229,SEM-008
ENR-00003816,2025-03-03,completed,STU-0004714,CRS-00126,SEM-001
ENR-00003817,2022-08-21,completed,STU-0001603,CRS-00041,SEM-001
ENR-00003818,2023-01-23,completed,STU-0004524,CRS-00293,SEM-005
ENR-00003819,2025-12-27,completed,STU-0001028,CRS-00092,SEM-002
ENR-00003820,2022-08-25,completed,STU-0004253,CRS-00086,SEM-001
ENR-00003821,2025-10-04,completed,STU-0002161,CRS-00028,SEM-003
ENR-00003822,2024-06-16,completed,STU-0002679,CRS-00103,SEM-008
ENR-00003823,2025-06-16,active,STU-0000529,CRS-00289,SEM-002
ENR-00003824,2025-11-12,dropped,STU-0003276,CRS-00287,SEM-008
ENR-00003825,2025-05-01,completed,STU-0001329,CRS-00260,SEM-003
ENR-00003826,2025-02-15,completed,STU-0004516,CRS-00114,SEM-003
ENR-00003827,2022-04-13,dropped,STU-0002502,CRS-00190,SEM-003
ENR-00003828,2025-08-14,active,STU-0000705,CRS-00143,SEM-008
ENR-00003829,2022-12-20,completed,STU-0000602,CRS-00025,SEM-005
ENR-00003830,2023-05-09,completed,STU-0003789,CRS-00014,SEM-002
ENR-00003831,2024-12-10,completed,STU-0000564,CRS-00228,SEM-001
ENR-00003832,2024-07-07,completed,STU-0003802,CRS-00171,SEM-003
ENR-00003833,2025-01-27,active,STU-0004887,CRS-00170,SEM-007
ENR-00003834,2025-12-14,completed,STU-0000615,CRS-00117,SEM-007
ENR-00003835,2022-08-11,completed,STU-0003010,CRS-00197,SEM-007
ENR-00003836,2022-12-22,completed,STU-0002362,CRS-00085,SEM-002
ENR-00003837,2023-03-12,completed,STU-0002581,CRS-00278,SEM-002
ENR-00003838,2023-12-27,dropped,STU-0003483,CRS-00133,SEM-002
ENR-00003839,2022-10-29,completed,STU-0004541,CRS-00218,SEM-005
ENR-00003840,2022-05-31,failed,STU-0002915,CRS-00055,SEM-001
ENR-00003841,2023-12-09,dropped,STU-0002775,CRS-00064,SEM-002
ENR-00003842,2025-07-14,completed,STU-0000746,CRS-00293,SEM-002
ENR-00003843,2025-08-22,completed,STU-0003827,CRS-00204,SEM-006
ENR-00003844,2022-10-17,completed,STU-0002067,CRS-00229,SEM-006
ENR-00003845,2022-06-24,completed,STU-0002116,CRS-00081,SEM-002
ENR-00003846,2025-03-11,completed,STU-0004998,CRS-00227,SEM-006
ENR-00003847,2024-12-15,completed,STU-0000948,CRS-00195,SEM-006
ENR-00003848,2025-01-16,active,STU-0004560,CRS-00113,SEM-004
ENR-00003849,2023-12-09,active,STU-0001779,CRS-00226,SEM-005
ENR-00003850,2023-06-06,active,STU-0004413,CRS-00038,SEM-008
ENR-00003851,2023-11-25,completed,STU-0003486,CRS-00118,SEM-003
ENR-00003852,2024-09-29,completed,STU-0000776,CRS-00041,SEM-004
ENR-00003853,2025-02-19,completed,STU-0004037,CRS-00162,SEM-008
ENR-00003854,2023-06-24,completed,STU-0000390,CRS-00113,SEM-004
ENR-00003855,2025-04-27,failed,STU-0004596,CRS-00276,SEM-005
ENR-00003856,2024-09-23,failed,STU-0004981,CRS-00158,SEM-001
ENR-00003857,2024-07-23,active,STU-0004575,CRS-00087,SEM-006
ENR-00003858,2025-09-09,completed,STU-0000238,CRS-00228,SEM-001
ENR-00003859,2025-05-30,active,STU-0002795,CRS-00282,SEM-006
ENR-00003860,2023-02-27,completed,STU-0001505,CRS-00015,SEM-004
ENR-00003861,2024-03-02,completed,STU-0004494,CRS-00006,SEM-005
ENR-00003862,2022-12-07,completed,STU-0004501,CRS-00146,SEM-006
ENR-00003863,2025-08-12,completed,STU-0003500,CRS-00047,SEM-003
ENR-00003864,2024-03-17,completed,STU-0004181,CRS-00266,SEM-006
ENR-00003865,2025-07-04,failed,STU-0000223,CRS-00080,SEM-006
ENR-00003866,2024-02-13,failed,STU-0003816,CRS-00189,SEM-003
ENR-00003867,2024-05-26,completed,STU-0004143,CRS-00271,SEM-002
ENR-00003868,2022-01-05,active,STU-0000336,CRS-00006,SEM-007
ENR-00003869,2024-02-05,active,STU-0000707,CRS-00145,SEM-002
ENR-00003870,2022-08-01,completed,STU-0003119,CRS-00107,SEM-004
ENR-00003871,2023-01-10,failed,STU-0002612,CRS-00015,SEM-002
ENR-00003872,2023-08-19,completed,STU-0003781,CRS-00212,SEM-004
ENR-00003873,2023-07-16,dropped,STU-0003417,CRS-00170,SEM-001
ENR-00003874,2023-05-13,completed,STU-0004753,CRS-00117,SEM-002
ENR-00003875,2024-02-13,completed,STU-0000561,CRS-00079,SEM-003
ENR-00003876,2024-02-24,active,STU-0001453,CRS-00221,SEM-003
ENR-00003877,2025-11-25,completed,STU-0002712,CRS-00113,SEM-003
ENR-00003878,2025-10-06,failed,STU-0004945,CRS-00017,SEM-003
ENR-00003879,2024-11-25,dropped,STU-0003283,CRS-00201,SEM-006
ENR-00003880,2023-09-02,completed,STU-0001039,CRS-00005,SEM-006
ENR-00003881,2025-12-04,completed,STU-0004121,CRS-00237,SEM-001
ENR-00003882,2022-03-22,active,STU-0000739,CRS-00017,SEM-007
ENR-00003883,2023-08-15,completed,STU-0003253,CRS-00006,SEM-002
ENR-00003884,2024-01-03,completed,STU-0003728,CRS-00237,SEM-007
ENR-00003885,2023-07-26,completed,STU-0000076,CRS-00186,SEM-007
ENR-00003886,2022-05-21,completed,STU-0001710,CRS-00267,SEM-001
ENR-00003887,2023-11-24,completed,STU-0004663,CRS-00273,SEM-006
ENR-00003888,2025-11-15,failed,STU-0000229,CRS-00068,SEM-001
ENR-00003889,2023-06-05,completed,STU-0001150,CRS-00154,SEM-005
ENR-00003890,2025-03-08,active,STU-0004622,CRS-00268,SEM-002
ENR-00003891,2024-04-30,completed,STU-0000746,CRS-00068,SEM-008
ENR-00003892,2022-05-12,completed,STU-0003557,CRS-00144,SEM-001
ENR-00003893,2022-08-07,failed,STU-0004324,CRS-00138,SEM-007
ENR-00003894,2022-05-12,completed,STU-0001621,CRS-00061,SEM-002
ENR-00003895,2024-10-30,dropped,STU-0000966,CRS-00171,SEM-005
ENR-00003896,2023-11-09,active,STU-0004339,CRS-00065,SEM-001
ENR-00003897,2023-03-14,completed,STU-0003908,CRS-00184,SEM-008
ENR-00003898,2025-07-22,completed,STU-0003806,CRS-00010,SEM-003
ENR-00003899,2024-04-21,completed,STU-0000295,CRS-00137,SEM-008
ENR-00003900,2025-10-13,completed,STU-0002070,CRS-00018,SEM-006
ENR-00003901,2024-05-17,completed,STU-0002899,CRS-00014,SEM-002
ENR-00003902,2024-10-22,failed,STU-0000706,CRS-00210,SEM-007
ENR-00003903,2025-03-19,completed,STU-0002945,CRS-00031,SEM-006
ENR-00003904,2022-02-01,completed,STU-0001928,CRS-00300,SEM-004
ENR-00003905,2024-07-06,failed,STU-0003320,CRS-00096,SEM-003
ENR-00003906,2023-02-18,completed,STU-0002998,CRS-00175,SEM-007
ENR-00003907,2023-01-13,completed,STU-0000579,CRS-00030,SEM-007
ENR-00003908,2023-09-23,active,STU-0003567,CRS-00204,SEM-001
ENR-00003909,2022-12-29,completed,STU-0002152,CRS-00239,SEM-003
ENR-00003910,2023-03-31,completed,STU-0000693,CRS-00004,SEM-003
ENR-00003911,2025-07-01,failed,STU-0000054,CRS-00122,SEM-002
ENR-00003912,2022-05-23,completed,STU-0001622,CRS-00262,SEM-005
ENR-00003913,2022-09-06,failed,STU-0004398,CRS-00080,SEM-001
ENR-00003914,2023-04-13,failed,STU-0003705,CRS-00210,SEM-004
ENR-00003915,2023-01-02,dropped,STU-0004645,CRS-00105,SEM-006
ENR-00003916,2024-05-16,failed,STU-0002280,CRS-00139,SEM-003
ENR-00003917,2023-05-04,completed,STU-0004206,CRS-00023,SEM-001
ENR-00003918,2023-07-26,active,STU-0004455,CRS-00011,SEM-007
ENR-00003919,2025-06-11,completed,STU-0002213,CRS-00227,SEM-005
ENR-00003920,2024-11-11,completed,STU-0001208,CRS-00241,SEM-003
ENR-00003921,2025-04-29,completed,STU-0001076,CRS-00187,SEM-006
ENR-00003922,2022-12-23,completed,STU-0003230,CRS-00042,SEM-006
ENR-00003923,2023-06-24,completed,STU-0003206,CRS-00205,SEM-008
ENR-00003924,2024-11-08,completed,STU-0002690,CRS-00074,SEM-008
ENR-00003925,2024-09-15,completed,STU-0001213,CRS-00115,SEM-002
ENR-00003926,2022-04-11,active,STU-0002068,CRS-00179,SEM-006
ENR-00003927,2023-06-20,completed,STU-0000781,CRS-00182,SEM-004
ENR-00003928,2024-05-27,completed,STU-0003696,CRS-00049,SEM-008
ENR-00003929,2022-03-24,completed,STU-0003863,CRS-00249,SEM-002
ENR-00003930,2023-10-18,completed,STU-0000854,CRS-00141,SEM-002
ENR-00003931,2022-09-09,completed,STU-0000245,CRS-00132,SEM-004
ENR-00003932,2022-07-21,completed,STU-0004170,CRS-00138,SEM-005
ENR-00003933,2022-07-25,completed,STU-0001289,CRS-00273,SEM-004
ENR-00003934,2022-06-22,completed,STU-0001230,CRS-00245,SEM-008
ENR-00003935,2024-01-11,active,STU-0004298,CRS-00151,SEM-005
ENR-00003936,2023-09-15,completed,STU-0000811,CRS-00214,SEM-008
ENR-00003937,2022-01-06,completed,STU-0003082,CRS-00141,SEM-004
ENR-00003938,2022-06-28,completed,STU-0003793,CRS-00183,SEM-004
ENR-00003939,2023-07-17,completed,STU-0000340,CRS-00113,SEM-002
ENR-00003940,2022-08-04,completed,STU-0000752,CRS-00211,SEM-001
ENR-00003941,2023-06-30,active,STU-0000623,CRS-00157,SEM-004
ENR-00003942,2023-07-10,failed,STU-0003024,CRS-00224,SEM-001
ENR-00003943,2023-03-07,completed,STU-0003021,CRS-00296,SEM-008
ENR-00003944,2022-10-03,completed,STU-0003833,CRS-00197,SEM-007
ENR-00003945,2024-02-01,completed,STU-0003153,CRS-00125,SEM-001
ENR-00003946,2023-09-19,completed,STU-0003329,CRS-00299,SEM-001
ENR-00003947,2022-09-29,completed,STU-0004360,CRS-00066,SEM-006
ENR-00003948,2022-11-27,completed,STU-0000281,CRS-00122,SEM-001
ENR-00003949,2022-12-16,completed,STU-0002931,CRS-00091,SEM-003
ENR-00003950,2023-02-28,active,STU-0000447,CRS-00017,SEM-003
ENR-00003951,2023-03-24,completed,STU-0002562,CRS-00290,SEM-007
ENR-00003952,2023-08-25,completed,STU-0000323,CRS-00297,SEM-006
ENR-00003953,2023-03-10,dropped,STU-0002140,CRS-00012,SEM-004
ENR-00003954,2025-02-14,active,STU-0000272,CRS-00234,SEM-006
ENR-00003955,2022-04-20,completed,STU-0003359,CRS-00073,SEM-002
ENR-00003956,2022-01-27,completed,STU-0000986,CRS-00226,SEM-006
ENR-00003957,2023-01-12,active,STU-0003606,CRS-00044,SEM-007
ENR-00003958,2025-05-23,active,STU-0002429,CRS-00190,SEM-006
ENR-00003959,2022-03-23,active,STU-0001218,CRS-00001,SEM-008
ENR-00003960,2022-01-19,completed,STU-0002655,CRS-00032,SEM-003
ENR-00003961,2023-08-29,completed,STU-0002183,CRS-00100,SEM-003
ENR-00003962,2022-03-22,failed,STU-0002816,CRS-00027,SEM-006
ENR-00003963,2024-06-24,completed,STU-0001046,CRS-00179,SEM-005
ENR-00003964,2023-09-28,completed,STU-0001320,CRS-00117,SEM-005
ENR-00003965,2024-02-16,completed,STU-0000103,CRS-00164,SEM-004
ENR-00003966,2023-02-22,completed,STU-0002442,CRS-00253,SEM-003
ENR-00003967,2022-12-15,completed,STU-0000172,CRS-00221,SEM-006
ENR-00003968,2022-03-24,completed,STU-0004777,CRS-00072,SEM-003
ENR-00003969,2023-11-02,completed,STU-0000802,CRS-00040,SEM-001
ENR-00003970,2024-01-03,dropped,STU-0003659,CRS-00121,SEM-003
ENR-00003971,2023-03-19,completed,STU-0004245,CRS-00106,SEM-003
ENR-00003972,2024-07-15,completed,STU-0001402,CRS-00204,SEM-004
ENR-00003973,2024-02-25,active,STU-0004260,CRS-00053,SEM-007
