grade_id,assessment,score,weight,graded_at,enrollment_id
GRD-00011647,quiz,62.27,0.26,2025-05-27,ENR-00009364
GRD-00011648,homework,100.0,0.46,2022-08-09,ENR-00024541
GRD-00011649,project,76.09,0.39,2024-08-01,ENR-00011078
GRD-00011650,final,79.47,0.3,2022-08-30,ENR-00008921
GRD-00011651,final,66.11,0.1,2022-05-18,ENR-00022752
GRD-00011652,quiz,62.21,0.21,2022-09-23,ENR-00002558
GRD-00011653,project,77.32,0.28,2022-12-07,ENR-00006691
GRD-00011654,final,83.79,0.14,2023-11-21,ENR-00024224
GRD-00011655,quiz,75.51,0.14,2023-09-15,ENR-00019253
GRD-00011656,homework,75.93,0.19,2022-04-29,ENR-00010989
GRD-00011657,homework,62.13,0.17,2025-01-16,ENR-00015936
GRD-00011658,final,63.79,0.21,2025-05-23,ENR-00021836
GRD-00011659,final,91.13,0.15,2022-03-14,ENR-00007754
GRD-00011660,midterm,83.54,0.47,2022-09-30,ENR-00010011
GRD-00011661,project,77.16,0.41,2022-08-18,ENR-00004683
GRD-00011662,final,71.94,0.32,2022-08-12,ENR-00018788
GRD-00011663,final,54.87,0.33,2022-05-14,ENR-00002349
GRD-00011664,quiz,70.09,0.36,2025-01-30,ENR-00010512
GRD-00011665,project,64.91,0.19,2024-05-09,ENR-00013916
GRD-00011666,midterm,71.8,0.2,2023-07-09,ENR-00021490
GRD-00011667,quiz,76.1,0.26,2023-11-01,ENR-00019934
GRD-00011668,final,86.05,0.34,2025-08-26,ENR-00019103
GRD-00011669,homework,73.74,0.38,2024-10-26,ENR-00000849
GRD-00011670,midterm,66.84,0.37,2024-03-10,ENR-00017413
GRD-00011671,final,93.05,0.31,2022-02-25,ENR-00004058
GRD-00011672,midterm,74.12,0.24,2025-10-18,ENR-00006946
GRD-00011673,quiz,50.2,0.12,2024-11-03,ENR-00007677
GRD-00011674,final,84.6,0.46,2024-01-16,ENR-00011692
GRD-00011675,project,45.05,0.21,2023-04-14,ENR-00015460
GRD-00011676,homework,72.96,0.18,2025-08-02,ENR-00010303
GRD-00011677,quiz,90.15,0.22,2024-02-19,ENR-00023718
GRD-00011678,final,69.18,0.11,2025-09-18,ENR-00001184
GRD-00011679,quiz,91.16,0.43,2025-01-22,ENR-00021558
GRD-00011680,final,64.53,0.22,2023-11-25,ENR-00005619
GRD-00011681,project,70.91,0.24,2024-01-16,ENR-00016046
GRD-00011682,final,100.0,0.14,2022-10-26,ENR-00010285
GRD-00011683,quiz,78.87,0.37,2024-01-25,ENR-00000677
GRD-00011684,final,73.3,0.1,2023-06-09,ENR-00013571
GRD-00011685,quiz,58.18,0.15,2024-03-10,ENR-00012317
GRD-00011686,homework,67.81,0.26,2025-02-13,ENR-00014054
GRD-00011687,quiz,67.64,0.13,2025-10-11,ENR-00016278
GRD-00011688,midterm,75.66,0.19,2023-04-03,ENR-00005585
GRD-00011689,midterm,79.42,0.33,2022-07-30,ENR-00012010
GRD-00011690,homework,61.22,0.16,2022-02-15,ENR-00009826
GRD-00011691,project,70.36,0.44,2023-03-01,ENR-00009357
GRD-00011692,final,71.72,0.42,2024-04-17,ENR-00000555
GRD-00011693,quiz,92.77,0.1,2024-06-02,ENR-00016715
GRD-00011694,quiz,75.13,0.17,2023-09-14,ENR-00001713
GRD-00011695,homework,78.22,0.12,2023-03-21,ENR-00001655
GRD-00011696,quiz,66.53,0.23,2023-03-21,ENR-00016138
GRD-00011697,quiz,77.39,0.43,2023-01-15,ENR-00019556
GRD-00011698,project,63.42,0.33,2025-03-19,ENR-00009327
GRD-00011699,midterm,77.4,0.1,2023-01-18,ENR-00004818
GRD-00011700,homework,86.84,0.17,2023-05-20,ENR-00023077
GRD-00011701,final,74.27,0.14,2022-11-14,ENR-00000197
GRD-00011702,final,77.42,0.24,2022-11-02,ENR-00005174
GRD-00011703,project,82.55,0.31,2025-01-14,ENR-00004883
GRD-00011704,project,98.68,0.19,2024-08-25,ENR-00019039
GRD-00011705,midterm,69.88,0.2,2024-01-19,ENR-00022044
GRD-00011706,quiz,75.35,0.48,2023-03-12,ENR-00017873
GRD-00011707,quiz,84.81,0.14,2022-09-22,ENR-00003183
GRD-00011708,midterm,79.44,0.23,2023-10-07,ENR-00008803
GRD-00011709,project,88.8,0.39,2025-03-15,ENR-00017568
GRD-00011710,homework,80.21,0.27,2024-05-21,ENR-00021778
GRD-00011711,final,70.32,0.12,2024-07-11,ENR-00001727
GRD-00011712,project,98.76,0.18,2023-08-18,ENR-00014382
GRD-00011713,homework,70.02,0.25,2023-10-05,ENR-00021141
GRD-00011714,project,99.43,0.36,2025-01-13,ENR-00023740
GRD-00011715,midterm,88.1,0.39,2022-02-17,ENR-00002258
GRD-00011716,project,83.35,0.45,2025-10-10,ENR-00020652
GRD-00011717,quiz,56.76,0.48,2024-03-19,ENR-00011389
GRD-00011718,homework,78.43,0.36,2022-06-24,ENR-00023515
GRD-00011719,quiz,84.87,0.31,2022-11-02,ENR-00005748
GRD-00011720,quiz,87.74,0.27,2024-06-27,ENR-00019459
GRD-00011721,quiz,74.38,0.38,2022-09-18,ENR-00018343
GRD-00011722,project,64.78,0.38,2023-04-16,ENR-00001733
GRD-00011723,final,92.05,0.42,2022-06-28,ENR-00010978
GRD-00011724,project,70.11,0.26,2024-05-30,ENR-00024815
GRD-00011725,midterm,61.13,0.21,2025-07-24,ENR-00020007
GRD-00011726,homework,72.08,0.24,2024-08-21,ENR-00014527
GRD-00011727,quiz,75.23,0.15,2023-05-10,ENR-00014183
GRD-00011728,homework,71.6,0.33,2025-01-30,ENR-00013882
GRD-00011729,midterm,83.65,0.11,2022-07-23,ENR-00004034
GRD-00011730,project,83.9,0.42,2025-10-11,ENR-00003410
GRD-00011731,midterm,80.53,0.11,2025-08-03,ENR-00014652
GRD-00011732,homework,76.96,0.4,2025-01-10,ENR-00010386
GRD-00011733,quiz,42.69,0.36,2024-08-25,ENR-00024386
GRD-00011734,midterm,75.89,0.45,2022-03-25,ENR-00024585
GRD-00011735,midterm,74.42,0.13,2024-09-28,ENR-00021665
GRD-00011736,midterm,58.32,0.16,2023-03-19,ENR-00007995
GRD-00011737,midterm,74.01,0.35,2025-05-21,ENR-00017702
GRD-00011738,midterm,91.46,0.38,2022-12-21,ENR-00022986
GRD-00011739,midterm,81.04,0.28,2022-12-07,ENR-00018119
GRD-00011740,project,97.34,0.42,2025-01-31,ENR-00023706
GRD-00011741,project,92.51,0.12,2024-08-05,ENR-00005248
GRD-00011742,midterm,73.05,0.24,2024-10-21,ENR-00011601
GRD-00011743,project,57.43,0.39,2025-10-05,ENR-00023260
GRD-00011744,project,75.34,0.36,2022-10-22,ENR-00021288
GRD-00011745,quiz,65.99,0.17,2025-10-28,ENR-00019725
GRD-00011746,midterm,79.86,0.3,2023-02-14,ENR-00020305
GRD-00011747,homework,73.75,0.46,2023-04-18,ENR-00017470
GRD-00011748,homework,86.3,0.3,2025-12-28,ENR-00004195
GRD-00011749,project,84.5,0.18,2025-08-24,ENR-00024961
GRD-00011750,midterm,55.44,0.29,2023-06-07,ENR-00006299
GRD-00011751,quiz,72.33,0.39,2025-04-30,ENR-00013731
GRD-00011752,homework,56.37,0.32,2024-09-12,ENR-00023542
GRD-00011753,midterm,73.6,0.35,2022-08-03,ENR-00021355
GRD-00011754,quiz,74.53,0.24,2023-12-21,ENR-00022900
GRD-00011755,project,61.46,0.16,2025-03-22,ENR-00011289
GRD-00011756,project,93.89,0.29,2024-08-14,ENR-00020062
GRD-00011757,quiz,88.52,0.33,2024-08-11,ENR-00021834
GRD-00011758,project,68.15,0.41,2023-06-22,ENR-00001105
GRD-00011759,midterm,58.19,0.28,2022-08-02,ENR-00023114
GRD-00011760,quiz,60.73,0.43,2022-10-31,ENR-00012197
GRD-00011761,final,88.04,0.34,2024-07-14,ENR-00002510
GRD-00011762,quiz,84.13,0.34,2024-02-13,ENR-00014480
GRD-00011763,midterm,75.28,0.22,2025-01-05,ENR-00011604
GRD-00011764,project,68.58,0.24,2024-01-18,ENR-00019868
GRD-00011765,project,74.46,0.2,2022-10-08,ENR-00009046
GRD-00011766,quiz,80.22,0.14,2023-02-15,ENR-00015012
GRD-00011767,quiz,72.25,0.36,2024-04-15,ENR-00000088
GRD-00011768,final,89.09,0.42,2025-10-28,ENR-00013973
GRD-00011769,midterm,62.6,0.36,2023-02-15,ENR-00014378
GRD-00011770,midterm,80.53,0.49,2023-10-08,ENR-00014049
GRD-00011771,project,61.52,0.41,2023-10-23,ENR-00023522
GRD-00011772,homework,61.44,0.32,2023-11-25,ENR-00021422
GRD-00011773,final,82.42,0.5,2024-06-30,ENR-00022227
GRD-00011774,midterm,83.23,0.19,2025-02-10,ENR-00010996
GRD-00011775,project,66.84,0.34,2023-03-27,ENR-00011731
GRD-00011776,final,100.0,0.26,2022-12-13,ENR-00024177
GRD-00011777,homework,77.08,0.16,2022-05-03,ENR-00000928
GRD-00011778,midterm,70.89,0.28,2022-11-06,ENR-00010103
GRD-00011779,midterm,66.48,0.47,2023-08-26,ENR-00002025
GRD-00011780,quiz,64.64,0.17,2024-01-18,ENR-00006797
GRD-00011781,quiz,76.66,0.23,2022-04-26,ENR-00007717
GRD-00011782,final,68.44,0.12,2024-04-19,ENR-00024425
GRD-00011783,homework,81.54,0.16,2022-03-30,ENR-00003227
GRD-00011784,project,81.89,0.33,2024-11-06,ENR-00007791
GRD-00011785,final,58.09,0.47,2022-05-14,ENR-00008313
GRD-00011786,midterm,88.65,0.22,2022-09-04,ENR-00023320
GRD-00011787,quiz,62.33,0.1,2022-07-04,ENR-00008952
GRD-00011788,quiz,66.98,0.28,2025-03-05,ENR-00023217
GRD-00011789,project,72.71,0.25,2022-09-16,ENR-00022101
GRD-00011790,final,49.64,0.49,2024-07-07,ENR-00022773
GRD-00011791,quiz,71.14,0.23,2022-07-28,ENR-00016660
GRD-00011792,project,71.97,0.36,2024-07-29,ENR-00012897
GRD-00011793,quiz,70.36,0.38,2022-04-28,ENR-00013910
GRD-00011794,project,87.98,0.48,2024-10-18,ENR-00014677
GRD-00011795,project,69.28,0.27,2023-08-04,ENR-00021956
GRD-00011796,project,71.08,0.12,2025-09-16,ENR-00015044
GRD-00011797,homework,68.03,0.48,2023-07-02,ENR-00011078
GRD-00011798,project,63.12,0.49,2023-01-03,ENR-00020841
GRD-00011799,homework,80.07,0.49,2025-08-01,ENR-00003449
GRD-00011800,midterm,66.75,0.19,2025-10-22,ENR-00010087
GRD-00011801,midterm,54.2,0.42,2024-02-16,ENR-00013952
GRD-00011802,quiz,93.8,0.14,2023-10-13,ENR-00022268
GRD-00011803,homework,82.47,0.15,2023-12-12,ENR-00013228
GRD-00011804,final,86.77,0.38,2024-07-11,ENR-00012476
GRD-00011805,midterm,75.85,0.39,2024-11-19,ENR-00005745
GRD-00011806,project,62.87,0.5,2023-11-04,ENR-00002137
GRD-00011807,homework,84.99,0.48,2023-04-27,ENR-00022055
GRD-00011808,quiz,81.34,0.34,2024-02-19,ENR-00024542
GRD-00011809,midterm,88.21,0.36,2022-06-10,ENR-00020654
GRD-00011810,quiz,62.36,0.47,2025-07-25,ENR-00000746
GRD-00011811,midterm,55.56,0.43,2024-09-02,ENR-00005428
GRD-00011812,quiz,72.72,0.4,2024-09-28,ENR-00008995
GRD-00011813,quiz,82.43,0.5,2025-05-12,ENR-00017926
GRD-00011814,homework,66.77,0.29,2024-12-27,ENR-00001530
GRD-00011815,homework,69.36,0.15,2025-08-26,ENR-00000118
GRD-00011816,midterm,88.29,0.21,2022-12-23,ENR-00023749
GRD-00011817,final,56.95,0.36,2022-09-21,ENR-00017077
GRD-00011818,midterm,47.8,0.22,2023-09-04,ENR-00014823
GRD-00011819,midterm,74.71,0.33,2025-12-01,ENR-00018063
GRD-00011820,midterm,79.41,0.11,2022-06-17,ENR-00023699
GRD-00011821,final,89.41,0.13,2023-11-21,ENR-00005829
GRD-00011822,final,66.56,0.44,2023-07-09,ENR-00004074
GRD-00011823,final,74.52,0.33,2024-04-26,ENR-00006342
GRD-00011824,quiz,65.18,0.18,2025-07-30,ENR-00005246
GRD-00011825,homework,97.33,0.23,2025-03-19,ENR-00021500
GRD-00011826,midterm,80.06,0.42,2025-07-02,ENR-00013317
GRD-00011827,final,83.24,0.15,2022-06-01,ENR-00004696
GRD-00011828,homework,60.51,0.42,2024-04-04,ENR-00006040
GRD-00011829,midterm,92.55,0.33,2023-02-05,ENR-00005929
GRD-00011830,final,79.27,0.43,2022-10-10,ENR-00021220
GRD-00011831,midterm,58.39,0.21,2023-02-06,ENR-00024927
GRD-00011832,final,74.13,0.24,2025-12-26,ENR-00006511
GRD-00011833,project,66.26,0.12,2023-01-09,ENR-00010699
GRD-00011834,project,67.57,0.21,2025-12-06,ENR-00002019
GRD-00011835,project,70.95,0.33,2025-05-24,ENR-00017047
GRD-00011836,homework,71.39,0.31,2024-06-23,ENR-00000991
GRD-00011837,quiz,76.65,0.41,2024-02-05,ENR-00019902
GRD-00011838,midterm,74.06,0.47,2025-01-29,ENR-00014948
GRD-00011839,quiz,90.73,0.35,2022-03-21,ENR-00021197
GRD-00011840,quiz,79.18,0.36,2023-10-23,ENR-00001612
GRD-00011841,homework,73.91,0.36,2023-08-23,ENR-00014035
GRD-00011842,project,61.37,0.39,2024-05-30,ENR-00024085
GRD-00011843,project,67.95,0.38,2023-06-10,ENR-00019980
GRD-00011844,quiz,74.52,0.12,2024-04-15,ENR-00015590
GRD-00011845,midterm,74.29,0.36,2024-02-17,ENR-00023532
GRD-00011846,homework,69.58,0.38,2025-07-17,ENR-00023688
GRD-00011847,final,76.62,0.42,2025-03-04,ENR-00009592
GRD-00011848,midterm,100.0,0.48,2023-12-04,ENR-00003923
GRD-00011849,project,89.02,0.47,2022-11-08,ENR-00015895
GRD-00011850,final,72.19,0.28,2024-12-14,ENR-00003230
GRD-00011851,quiz,70.82,0.44,2023-07-18,ENR-00009933
GRD-00011852,midterm,66.1,0.35,2022-03-29,ENR-00016174
GRD-00011853,project,74.62,0.33,2022-03-21,ENR-00013285
GRD-00011854,midterm,80.58,0.24,2022-07-10,ENR-00006600
GRD-00011855,final,85.62,0.47,2025-09-24,ENR-00001935
GRD-00011856,quiz,76.01,0.45,2023-05-30,ENR-00006005
GRD-00011857,homework,67.71,0.46,2022-03-04,ENR-00012454
GRD-00011858,midterm,75.37,0.15,2024-09-08,ENR-00002227
GRD-00011859,midterm,81.73,0.45,2023-12-01,ENR-00023760
GRD-00011860,quiz,70.37,0.27,2024-01-20,ENR-00005381
GRD-00011861,homework,42.33,0.17,2023-09-14,ENR-00009497
GRD-00011862,homework,83.72,0.36,2022-05-13,ENR-00015081
GRD-00011863,homework,73.65,0.29,2025-07-13,ENR-00014438
GRD-00011864,quiz,99.06,0.42,2023-02-12,ENR-00008830
GRD-00011865,project,69.53,0.31,2024-02-27,ENR-00008628
GRD-00011866,project,65.53,0.34,2024-10-17,ENR-00022616
GRD-00011867,midterm,92.75,0.21,2023-07-29,ENR-00020398
GRD-00011868,quiz,75.5,0.41,2025-04-05,ENR-00012752
GRD-00011869,final,75.71,0.23,2025-07-31,ENR-00020252
GRD-00011870,midterm,88.56,0.35,2023-11-12,ENR-00008471
GRD-00011871,homework,77.89,0.25,2022-09-01,ENR-00016447
GRD-00011872,homework,86.48,0.14,2022-06-10,ENR-00016046
GRD-00011873,homework,67.24,0.46,2024-04-04,ENR-00015388
GRD-00011874,homework,82.36,0.46,2022-12-29,ENR-00012113
GRD-00011875,midterm,76.75,0.28,2023-01-15,ENR-00022386
GRD-00011876,quiz,97.62,0.44,2023-04-11,ENR-00002641
GRD-00011877,quiz,84.72,0.46,2025-01-04,ENR-00007775
GRD-00011878,final,70.2,0.15,2025-01-23,ENR-00010192
GRD-00011879,homework,95.69,0.45,2025-06-04,ENR-00016487
GRD-00011880,midterm,60.36,0.21,2025-11-04,ENR-00002605
GRD-00011881,project,56.21,0.27,2023-06-24,ENR-00022662
GRD-00011882,quiz,86.67,0.22,2022-04-06,ENR-00014437
GRD-00011883,quiz,93.68,0.29,2024-08-01,ENR-00001675
GRD-00011884,homework,78.68,0.49,2023-04-03,ENR-00011398
GRD-00011885,project,69.56,0.37,2025-11-01,ENR-00003541
GRD-00011886,homework,65.11,0.26,2022-02-07,ENR-00014256
GRD-00011887,homework,56.01,0.17,2023-03-12,ENR-00003520
GRD-00011888,homework,90.63,0.17,2022-03-18,ENR-00006037
GRD-00011889,final,74.12,0.15,2023-08-17,ENR-00024514
GRD-00011890,project,74.39,0.42,2022-09-17,ENR-00024223
GRD-00011891,homework,76.46,0.41,2023-03-01,ENR-00009329
GRD-00011892,midterm,76.12,0.22,2024-01-26,ENR-00004354
GRD-00011893,final,74.32,0.28,2024-10-26,ENR-00018429
GRD-00011894,homework,80.93,0.47,2023-01-21,ENR-00001794
GRD-00011895,project,66.09,0.27,2022-06-10,ENR-00009327
GRD-00011896,final,49.82,0.36,2024-10-11,ENR-00011354
GRD-00011897,homework,86.9,0.33,2025-09-29,ENR-00015971
GRD-00011898,quiz,67.82,0.37,2022-04-15,ENR-00001869
GRD-00011899,project,67.42,0.21,2023-11-15,ENR-00011469
GRD-00011900,project,83.92,0.38,2025-12-28,ENR-00011165
GRD-00011901,quiz,84.51,0.43,2022-12-02,ENR-00005529
GRD-00011902,midterm,60.93,0.28,2024-05-15,ENR-00013943
GRD-00011903,quiz,57.58,0.28,2025-03-06,ENR-00010118
GRD-00011904,quiz,80.89,0.49,2023-03-12,ENR-00024154
GRD-00011905,homework,91.46,0.21,2023-08-26,ENR-00002604
GRD-00011906,quiz,94.38,0.18,2025-07-18,ENR-00014822
GRD-00011907,quiz,51.85,0.38,2023-05-18,ENR-00024673
GRD-00011908,project,70.53,0.23,2023-08-28,ENR-00006719
GRD-00011909,midterm,92.2,0.28,2024-12-02,ENR-00003425
GRD-00011910,quiz,85.16,0.15,2022-05-26,ENR-00011952
GRD-00011911,project,73.83,0.2,2024-10-28,ENR-00010500
GRD-00011912,midterm,74.58,0.27,2023-03-19,ENR-00010557
GRD-00011913,quiz,76.64,0.47,2022-05-30,ENR-00016620
GRD-00011914,project,78.3,0.21,2025-10-22,ENR-00003754
GRD-00011915,final,83.55,0.3,2022-09-20,ENR-00011363
GRD-00011916,homework,74.23,0.18,2022-05-25,ENR-00017534
GRD-00011917,midterm,79.03,0.46,2023-04-03,ENR-00013724
GRD-00011918,project,73.1,0.41,2024-03-21,ENR-00013986
GRD-00011919,quiz,75.95,0.31,2025-04-13,ENR-00008883
GRD-00011920,midterm,63.98,0.22,2024-12-11,ENR-00011835
GRD-00011921,midterm,91.17,0.22,2025-10-06,ENR-00024036
GRD-00011922,project,83.97,0.25,2023-09-09,ENR-00005131
GRD-00011923,quiz,64.27,0.16,2022-12-27,ENR-00015909
GRD-00011924,final,81.52,0.38,2022-04-27,ENR-00003646
GRD-00011925,quiz,83.64,0.19,2022-02-04,ENR-00019097
GRD-00011926,quiz,52.21,0.17,2025-10-23,ENR-00000880
GRD-00011927,midterm,73.96,0.34,2025-11-27,ENR-00006426
GRD-00011928,final,66.0,0.43,2022-04-11,ENR-00007407
GRD-00011929,final,71.35,0.41,2024-03-03,ENR-00009422
GRD-00011930,quiz,100.0,0.14,2025-01-13,ENR-00023122
GRD-00011931,final,92.01,0.35,2022-05-29,ENR-00019187
GRD-00011932,project,91.15,0.26,2023-08-09,ENR-00011658
GRD-00011933,quiz,62.43,0.39,2025-07-05,ENR-00022286
GRD-00011934,project,85.18,0.13,2025-05-26,ENR-00016404
GRD-00011935,quiz,69.04,0.3,2023-05-18,ENR-00010431
GRD-00011936,quiz,65.78,0.46,2024-06-03,ENR-00000732
GRD-00011937,project,76.21,0.25,2022-07-21,ENR-00007856
GRD-00011938,final,72.48,0.11,2024-03-31,ENR-00022148
GRD-00011939,midterm,71.8,0.18,2023-10-27,ENR-00009132
GRD-00011940,midterm,56.88,0.27,2022-11-22,ENR-00007682
GRD-00011941,midterm,91.77,0.21,2022-11-22,ENR-00017021
GRD-00011942,quiz,62.4,0.13,2023-06-03,ENR-00015837
GRD-00011943,midterm,96.67,0.36,2022-07-10,ENR-00006076
GRD-00011944,quiz,51.26,0.37,2022-06-02,ENR-00016725
GRD-00011945,project,65.58,0.16,2025-05-10,ENR-00013759
GRD-00011946,homework,94.55,0.44,2022-06-26,ENR-00017212
GRD-00011947,project,65.1,0.13,2023-10-12,ENR-00005441
GRD-00011948,homework,79.54,0.38,2022-04-25,ENR-00012602
GRD-00011949,quiz,100.0,0.14,2024-05-26,ENR-00009176
GRD-00011950,homework,76.67,0.42,2024-08-11,ENR-00022329
GRD-00011951,project,74.84,0.11,2023-04-17,ENR-00009613
GRD-00011952,midterm,77.73,0.2,2025-01-27,ENR-00024940
GRD-00011953,homework,59.58,0.42,2023-07-12,ENR-00013947
GRD-00011954,quiz,85.6,0.14,2025-03-22,ENR-00016642
GRD-00011955,project,65.32,0.22,2025-08-10,ENR-00014740
GRD-00011956,midterm,57.29,0.26,2023-12-03,ENR-00001417
GRD-00011957,midterm,90.45,0.15,2023-04-29,ENR-00009603
GRD-00011958,final,49.62,0.5,2022-07-22,ENR-00013419
GRD-00011959,midterm,60.08,0.21,2023-08-20,ENR-00018239
GRD-00011960,midterm,74.58,0.23,2023-12-05,ENR-00010247
GRD-00011961,homework,78.2,0.31,2025-02-27,ENR-00011905
GRD-00011962,quiz,83.61,0.47,2025-07-21,ENR-00014401
GRD-00011963,final,77.25,0.47,2025-05-01,ENR-00010926
GRD-00011964,quiz,60.56,0.39,2022-02-12,ENR-00013798
GRD-00011965,quiz,84.6,0.14,2025-01-07,ENR-00004878
GRD-00011966,quiz,81.78,0.19,2024-05-20,ENR-00022297
GRD-00011967,homework,64.79,0.38,2025-03-30,ENR-00015335
GRD-00011968,midterm,84.76,0.35,2025-03-24,ENR-00004553
GRD-00011969,midterm,88.43,0.41,2024-04-07,ENR-00015125
GRD-00011970,project,78.6,0.44,2022-07-14,ENR-00005513
GRD-00011971,project,72.95,0.29,2024-10-07,ENR-00001008
GRD-00011972,quiz,74.58,0.38,2023-06-16,ENR-00021303
GRD-00011973,homework,87.2,0.41,2025-10-28,ENR-00011076
GRD-00011974,final,68.46,0.21,2024-03-30,ENR-00009058
GRD-00011975,project,74.99,0.26,2025-03-27,ENR-00008243
GRD-00011976,quiz,90.17,0.18,2023-04-06,ENR-00024572
GRD-00011977,quiz,81.27,0.1,2023-01-06,ENR-00013345
GRD-00011978,final,75.25,0.23,2022-06-22,ENR-00011492
GRD-00011979,quiz,66.12,0.4,2023-01-23,ENR-00001707
GRD-00011980,midterm,84.64,0.24,2025-08-09,ENR-00020497
GRD-00011981,midterm,69.2,0.27,2023-03-16,ENR-00010575
GRD-00011982,homework,80.11,0.4,2024-01-08,ENR-00015117
GRD-00011983,project,72.77,0.21,2023-06-07,ENR-00021695
GRD-00011984,final,74.12,0.41,2024-09-05,ENR-00001375
GRD-00011985,quiz,89.69,0.33,2023-06-05,ENR-00005920
GRD-00011986,midterm,71.82,0.16,2025-05-22,ENR-00011948
GRD-00011987,quiz,77.22,0.36,2024-07-02,ENR-00021983
GRD-00011988,final,94.41,0.15,2023-09-24,ENR-00014193
GRD-00011989,final,87.68,0.19,2023-11-14,ENR-00005439
GRD-00011990,project,85.26,0.3,2025-09-01,ENR-00005048
GRD-00011991,final,60.91,0.33,2022-09-13,ENR-00006487
GRD-00011992,project,79.2,0.39,2024-02-25,ENR-00000980
GRD-00011993,project,76.0,0.16,2025-12-30,ENR-00019320
GRD-00011994,final,55.34,0.41,2025-04-14,ENR-00023503
GRD-00011995,quiz,81.5,0.19,2022-06-07,ENR-00002353
GRD-00011996,homework,88.02,0.35,2022-09-09,ENR-00008722
GRD-00011997,midterm,55.43,0.46,2022-02-04,ENR-00002140
GRD-00011998,homework,79.49,0.41,2023-02-14,ENR-00010804
GRD-00011999,midterm,79.51,0.42,2024-06-23,ENR-00002558
GRD-00012000,homework,74.51,0.45,2023-03-10,ENR-00017246
GRD-00012001,project,80.47,0.49,2023-03-20,ENR-00006092
GRD-00012002,final,80.54,0.2,2023-05-15,ENR-00011307
GRD-00012003,quiz,89.33,0.37,2025-01-29,ENR-00020480
GRD-00012004,project,85.9,0.21,2023-01-29,ENR-00010650
GRD-00012005,final,68.15,0.41,2024-11-02,ENR-00023374
GRD-00012006,homework,69.31,0.13,2025-10-10,ENR-00013847
GRD-00012007,project,79.68,0.49,2022-12-06,ENR-00009303
GRD-00012008,quiz,85.64,0.47,2025-06-13,ENR-00008916
GRD-00012009,final,80.32,0.21,2025-08-26,ENR-00021646
GRD-00012010,midterm,43.41,0.1,2022-08-15,ENR-00012252
GRD-00012011,homework,63.48,0.4,2022-10-13,ENR-00011513
GRD-00012012,final,63.08,0.17,2023-02-16,ENR-00012816
GRD-00012013,final,73.69,0.11,2024-02-21,ENR-00003729
GRD-00012014,project,65.8,0.39,2024-06-15,ENR-00012088
GRD-00012015,midterm,64.94,0.21,2022-11-24,ENR-00007568
GRD-00012016,midterm,57.96,0.47,2023-05-25,ENR-00014619
GRD-00012017,homework,87.25,0.34,2025-09-29,ENR-00008959
GRD-00012018,project,60.63,0.12,2025-02-18,ENR-00019365
GRD-00012019,quiz,69.56,0.2,2022-06-10,ENR-00018628
GRD-00012020,quiz,84.3,0.4,2022-10-06,ENR-00005767
GRD-00012021,quiz,74.38,0.48,2025-11-13,ENR-00001621
GRD-00012022,final,92.92,0.41,2024-10-03,ENR-00012018
GRD-00012023,project,68.09,0.18,2024-10-24,ENR-00007546
GRD-00012024,homework,80.9,0.37,2024-02-12,ENR-00001739
GRD-00012025,quiz,86.41,0.21,2025-08-14,ENR-00024585
GRD-00012026,final,82.41,0.24,2025-08-14,ENR-00004202
GRD-00012027,homework,63.54,0.26,2025-09-13,ENR-00004544
GRD-00012028,homework,71.04,0.27,2022-10-12,ENR-00015602
GRD-00012029,final,71.05,0.21,2023-12-04,ENR-00005643
GRD-00012030,homework,77.03,0.27,2022-12-07,ENR-00017854
GRD-00012031,project,61.49,0.21,2025-07-19,ENR-00014500
GRD-00012032,project,78.91,0.4,2024-07-19,ENR-00022994
GRD-00012033,homework,47.6,0.43,2023-04-03,ENR-00016832
GRD-00012034,homework,95.37,0.12,2023-09-07,ENR-00015256
GRD-00012035,project,82.38,0.35,2023-08-30,ENR-00009411
GRD-00012036,project,76.24,0.27,2024-12-31,ENR-00009736
GRD-00012037,quiz,70.14,0.47,2024-07-29,ENR-00017705
GRD-00012038,final,81.31,0.38,2024-12-30,ENR-00006951
GRD-00012039,midterm,94.45,0.3,2025-09-29,ENR-00021534
GRD-00012040,quiz,73.8,0.47,2025-11-08,ENR-00018810
GRD-00012041,midterm,82.72,0.12,2024-05-21,ENR-00010097
GRD-00012042,homework,67.54,0.17,2024-10-05,ENR-00014348
GRD-00012043,project,61.53,0.49,2024-08-16,ENR-00021108
GRD-00012044,quiz,80.76,0.18,2023-01-11,ENR-00009128
GRD-00012045,final,54.53,0.18,2022-07-14,ENR-00003278
GRD-00012046,project,80.15,0.18,2024-04-22,ENR-00007913
GRD-00012047,quiz,75.72,0.27,2024-01-11,ENR-00020332
GRD-00012048,final,89.47,0.3,2025-09-12,ENR-00020490
GRD-00012049,quiz,82.37,0.46,2023-05-30,ENR-00009431
GRD-00012050,midterm,62.39,0.46,2024-03-27,ENR-00024566
GRD-00012051,quiz,69.98,0.32,2023-04-30,ENR-00018112
GRD-00012052,project,71.68,0.3,2022-07-15,ENR-00019696
GRD-00012053,project,63.78,0.13,2023-07-10,ENR-00007430
GRD-00012054,final,81.32,0.3,2025-11-13,ENR-00009455
