invoice_id,issued_at,due_at,total,status,currency,customer_id
INV-00008095,2023-12-21,2024-02-05,115.97,pending,MXN,CUS-0000255
INV-00008096,2023-05-25,2023-06-02,76.49,paid,CLP,CUS-0002707
INV-00008097,2023-01-15,2023-01-25,104.24,paid,USD,CUS-0000783
INV-00008098,2025-10-05,2025-11-29,24.54,pending,MXN,CUS-0008003
INV-00008099,2025-07-21,2025-08-06,123.94,paid,CLP,CUS-0005890
INV-00008100,2022-04-27,2022-06-11,27.61,paid,CLP,CUS-0007355
INV-00008101,2022-09-14,2022-09-30,64.89,paid,COP,CUS-0008607
INV-00008102,2025-08-15,2025-09-26,31.41,paid,MXN,CUS-0005652
INV-00008103,2022-08-31,2022-10-08,17.82,paid,BRL,CUS-0005546
INV-00008104,2023-10-20,2023-11-16,381.47,paid,COP,CUS-0007567
INV-00008105,2024-06-29,2024-07-23,42.11,paid,CLP,CUS-0008665
INV-00008106,2023-06-19,2023-07-23,61.18,paid,USD,CUS-0002345
INV-00008107,2023-10-30,2023-11-07,133.27,paid,MXN,CUS-0002943
INV-00008108,2022-07-02,2022-08-13,109.88,paid,CLP,CUS-0001031
INV-00008109,2025-01-14,2025-02-17,354.72,pending,EUR,CUS-0009231
INV-00008110,2022-08-27,2022-10-03,18.36,paid,BRL,CUS-0002992
INV-00008111,2023-05-13,2023-05-28,25.95,paid,COP,CUS-0004734
INV-00008112,2025-07-09,2025-08-21,157.7,pending,PEN,CUS-0001515
INV-00008113,2022-03-07,2022-04-07,135.46,paid,CLP,CUS-0003135
INV-00008114,2024-05-31,2024-06-14,123.19,paid,USD,CUS-0008447
INV-00008115,2024-07-04,2024-07-12,62.92,paid,CLP,CUS-0006981
INV-00008116,2023-04-09,2023-04-26,6.65,paid,USD,CUS-0008559
INV-00008117,2025-06-25,2025-08-16,63.35,paid,CLP,CUS-0001349
INV-00008118,2025-03-14,2025-04-18,224.74,paid,CLP,CUS-0004159
INV-00008119,2023-05-30,2023-06-29,38.11,overdue,USD,CUS-0000329
INV-00008120,2023-01-09,2023-01-28,206.38,paid,EUR,CUS-0004507
INV-00008121,2022-08-28,2022-09-21,284.47,pending,COP,CUS-0007044
INV-00008122,2023-01-09,2023-01-27,26.23,paid,USD,CUS-0008020
INV-00008123,2023-07-03,2023-08-05,27.42,pending,MXN,CUS-0001044
INV-00008124,2025-06-13,2025-07-24,140.81,paid,USD,CUS-0003384
INV-00008125,2025-06-25,2025-08-10,224.7,pending,USD,CUS-0008543
INV-00008126,2023-11-25,2023-12-11,151.27,pending,USD,CUS-0009602
INV-00008127,2022-10-08,2022-11-09,383.62,paid,BRL,CUS-0008890
INV-00008128,2022-11-20,2022-12-28,74.7,paid,USD,CUS-0009305
INV-00008129,2024-10-23,2024-11-19,109.61,paid,CLP,CUS-0000962
INV-00008130,2022-09-12,2022-10-02,228.66,pending,CLP,CUS-0007407
INV-00008131,2023-09-14,2023-10-09,97.38,paid,CLP,CUS-0001142
INV-00008132,2025-03-11,2025-03-19,76.25,paid,EUR,CUS-0000353
INV-00008133,2024-01-22,2024-02-25,274.43,overdue,MXN,CUS-0000567
INV-00008134,2025-08-01,2025-08-25,44.86,paid,USD,CUS-0007375
INV-00008135,2025-06-02,2025-06-09,66.67,pending,CLP,CUS-0006989
INV-00008136,2022-02-14,2022-04-09,263.12,paid,USD,CUS-0006433
INV-00008137,2025-10-19,2025-11-04,13.92,paid,ARS,CUS-0000141
INV-00008138,2023-03-26,2023-05-02,152.85,paid,MXN,CUS-0001502
INV-00008139,2025-06-05,2025-07-14,19.83,paid,CLP,CUS-0005250
INV-00008140,2025-04-10,2025-04-29,11.46,pending,PEN,CUS-0001165
INV-00008141,2022-01-30,2022-03-22,143.07,paid,CLP,CUS-0007938
INV-00008142,2023-12-06,2024-01-12,64.51,paid,USD,CUS-0001180
INV-00008143,2022-12-25,2023-02-02,167.66,overdue,CLP,CUS-0005802
INV-00008144,2024-01-27,2024-03-07,123.18,overdue,USD,CUS-0001530
INV-00008145,2024-09-27,2024-11-02,100.63,paid,USD,CUS-0005427
INV-00008146,2025-10-10,2025-10-22,90.96,paid,MXN,CUS-0008502
INV-00008147,2025-05-29,2025-07-18,48.09,paid,CLP,CUS-0003320
INV-00008148,2024-05-23,2024-06-07,206.21,paid,CLP,CUS-0004352
INV-00008149,2025-03-09,2025-04-23,63.22,pending,CLP,CUS-0007893
INV-00008150,2025-05-06,2025-06-17,57.23,pending,CLP,CUS-0009436
INV-00008151,2025-05-02,2025-05-25,59.63,paid,PEN,CUS-0007265
INV-00008152,2023-06-07,2023-06-27,163.65,paid,USD,CUS-0004439
INV-00008153,2023-03-21,2023-04-02,122.19,paid,USD,CUS-0007620
INV-00008154,2024-11-13,2024-12-20,183.24,paid,USD,CUS-0007710
INV-00008155,2025-01-26,2025-02-08,59.68,paid,CLP,CUS-0009658
INV-00008156,2023-06-11,2023-08-08,86.52,paid,ARS,CUS-0007560
INV-00008157,2023-12-31,2024-01-07,139.42,paid,MXN,CUS-0007561
INV-00008158,2025-11-17,2026-01-01,284.66,paid,CLP,CUS-0002993
INV-00008159,2023-11-21,2024-01-04,56.41,pending,PEN,CUS-0005621
INV-00008160,2023-06-11,2023-07-05,74.87,paid,CLP,CUS-0007043
INV-00008161,2023-02-21,2023-03-11,100.31,pending,USD,CUS-0000757
INV-00008162,2025-04-08,2025-04-24,69.27,pending,CLP,CUS-0001114
INV-00008163,2023-02-06,2023-02-23,74.57,paid,USD,CUS-0007816
INV-00008164,2024-01-05,2024-03-01,55.61,pending,EUR,CUS-0006361
INV-00008165,2025-12-25,2026-02-04,11.96,overdue,USD,CUS-0008138
INV-00008166,2025-06-16,2025-06-25,256.48,pending,EUR,CUS-0009854
INV-00008167,2025-12-18,2026-01-22,166.05,paid,CLP,CUS-0002815
INV-00008168,2025-08-07,2025-09-07,49.87,paid,COP,CUS-0007212
INV-00008169,2025-12-24,2026-01-27,207.94,paid,USD,CUS-0007903
INV-00008170,2024-03-01,2024-03-17,54.64,pending,ARS,CUS-0002640
INV-00008171,2024-11-10,2025-01-04,439.36,paid,USD,CUS-0000800
INV-00008172,2023-07-09,2023-07-26,122.96,paid,MXN,CUS-0004754
INV-00008173,2023-12-13,2023-12-30,94.83,paid,MXN,CUS-0002862
INV-00008174,2023-07-26,2023-08-15,11.89,overdue,USD,CUS-0001694
INV-00008175,2024-01-12,2024-02-27,42.75,paid,ARS,CUS-0002920
INV-00008176,2025-07-07,2025-08-04,30.3,paid,CLP,CUS-0000993
INV-00008177,2025-09-22,2025-10-09,28.07,paid,EUR,CUS-0003342
INV-00008178,2025-03-02,2025-03-16,162.46,paid,CLP,CUS-0009893
INV-00008179,2025-12-13,2026-01-03,104.92,paid,CLP,CUS-0008912
INV-00008180,2024-09-18,2024-10-18,130.77,pending,USD,CUS-0005653
INV-00008181,2022-05-08,2022-05-17,142.17,paid,BRL,CUS-0004991
INV-00008182,2023-10-30,2023-11-29,39.01,paid,USD,CUS-0004904
INV-00008183,2024-01-05,2024-02-19,191.91,pending,BRL,CUS-0000057
INV-00008184,2025-10-29,2025-12-09,39.2,paid,CLP,CUS-0002759
INV-00008185,2022-04-25,2022-05-15,527.14,pending,BRL,CUS-0003857
INV-00008186,2025-02-05,2025-03-04,69.16,paid,BRL,CUS-0005128
INV-00008187,2025-11-10,2025-12-24,50.72,paid,USD,CUS-0006444
INV-00008188,2025-05-04,2025-06-15,201.71,pending,CLP,CUS-0009243
INV-00008189,2023-01-15,2023-03-12,194.28,paid,PEN,CUS-0004401
INV-00008190,2025-06-25,2025-08-21,102.22,paid,BRL,CUS-0004820
INV-00008191,2022-11-23,2022-12-27,267.9,paid,CLP,CUS-0000277
INV-00008192,2023-11-05,2023-12-10,201.69,pending,CLP,CUS-0002708
INV-00008193,2024-03-31,2024-05-22,123.48,paid,CLP,CUS-0002746
INV-00008194,2025-01-26,2025-02-08,512.42,paid,USD,CUS-0000045
INV-00008195,2022-02-04,2022-03-15,48.58,overdue,CLP,CUS-0009799
INV-00008196,2023-05-02,2023-06-14,62.01,pending,CLP,CUS-0007203
INV-00008197,2025-02-18,2025-04-08,260.4,paid,PEN,CUS-0001290
INV-00008198,2022-08-03,2022-09-03,81.84,paid,BRL,CUS-0000191
INV-00008199,2025-04-12,2025-05-09,193.87,paid,USD,CUS-0009969
INV-00008200,2025-05-23,2025-06-03,28.39,paid,PEN,CUS-0005471
INV-00008201,2024-11-16,2025-01-10,132.08,paid,ARS,CUS-0007584
INV-00008202,2025-11-24,2025-12-31,126.43,paid,MXN,CUS-0002594
INV-00008203,2023-03-26,2023-04-19,307.25,paid,USD,CUS-0009156
INV-00008204,2025-04-30,2025-06-05,92.52,paid,EUR,CUS-0000836
INV-00008205,2024-11-16,2024-12-13,201.36,paid,CLP,CUS-0007365
INV-00008206,2023-08-21,2023-09-05,47.3,pending,USD,CUS-0006449
INV-00008207,2022-06-25,2022-08-19,68.34,paid,PEN,CUS-0007034
INV-00008208,2023-03-24,2023-04-18,261.65,paid,USD,CUS-0007126
INV-00008209,2024-05-25,2024-07-04,87.34,overdue,PEN,CUS-0006826
INV-00008210,2023-11-15,2023-12-11,196.11,paid,MXN,CUS-0008246
INV-00008211,2024-06-24,2024-07-19,290.57,paid,USD,CUS-0001207
INV-00008212,2024-06-01,2024-06-26,132.44,pending,MXN,CUS-0001200
INV-00008213,2024-04-01,2024-04-21,56.13,paid,USD,CUS-0000021
INV-00008214,2022-03-07,2022-04-16,96.59,paid,CLP,CUS-0009826
INV-00008215,2024-02-27,2024-03-07,66.26,pending,BRL,CUS-0004647
INV-00008216,2023-09-07,2023-09-20,133.78,overdue,MXN,CUS-0003877
INV-00008217,2024-03-17,2024-04-22,126.96,pending,USD,CUS-0000892
INV-00008218,2023-10-09,2023-11-30,434.3,paid,PEN,CUS-0008860
INV-00008219,2022-11-21,2022-12-31,161.11,paid,CLP,CUS-0003488
INV-00008220,2023-06-06,2023-07-10,211.33,paid,COP,CUS-0009825
INV-00008221,2022-07-21,2022-08-23,443.46,pending,CLP,CUS-0005845
INV-00008222,2023-01-31,2023-03-24,143.45,paid,USD,CUS-0005024
INV-00008223,2023-02-12,2023-03-13,143.62,overdue,CLP,CUS-0007907
INV-00008224,2022-04-19,2022-05-11,24.0,paid,USD,CUS-0003582
INV-00008225,2022-01-24,2022-03-11,40.09,overdue,CLP,CUS-0001558
INV-00008226,2023-08-31,2023-10-05,94.55,pending,CLP,CUS-0005593
INV-00008227,2024-04-28,2024-05-28,82.1,overdue,USD,CUS-0008476
INV-00008228,2022-04-02,2022-04-16,291.19,paid,USD,CUS-0009402
INV-00008229,2022-05-29,2022-07-03,206.29,paid,CLP,CUS-0005180
INV-00008230,2025-07-25,2025-09-08,253.42,paid,CLP,CUS-0000142
INV-00008231,2022-02-18,2022-02-26,72.85,pending,EUR,CUS-0006113
INV-00008232,2023-09-09,2023-09-27,92.64,paid,EUR,CUS-0001450
INV-00008233,2025-06-19,2025-08-07,37.96,paid,EUR,CUS-0004386
INV-00008234,2022-05-24,2022-07-20,30.39,paid,CLP,CUS-0007383
INV-00008235,2024-07-18,2024-08-12,159.22,paid,CLP,CUS-0004045
INV-00008236,2025-12-21,2026-01-16,180.42,pending,CLP,CUS-0008802
INV-00008237,2024-02-24,2024-03-27,211.31,paid,EUR,CUS-0000665
INV-00008238,2023-10-19,2023-12-15,40.78,pending,USD,CUS-0007642
INV-00008239,2022-07-04,2022-08-21,443.98,paid,BRL,CUS-0003072
INV-00008240,2023-08-28,2023-09-15,97.59,paid,CLP,CUS-0008851
INV-00008241,2025-12-10,2026-02-05,39.26,pending,COP,CUS-0006239
INV-00008242,2023-11-24,2024-01-01,37.43,paid,USD,CUS-0004395
INV-00008243,2022-11-01,2022-12-04,273.85,paid,COP,CUS-0008553
INV-00008244,2024-08-18,2024-09-15,99.38,paid,CLP,CUS-0001823
INV-00008245,2022-09-01,2022-10-20,266.04,paid,CLP,CUS-0009556
INV-00008246,2023-05-20,2023-06-16,50.91,paid,EUR,CUS-0007986
INV-00008247,2025-01-26,2025-02-23,127.01,paid,COP,CUS-0007369
INV-00008248,2023-11-12,2023-12-10,54.78,pending,CLP,CUS-0003316
INV-00008249,2023-08-04,2023-09-30,140.81,paid,CLP,CUS-0007892
INV-00008250,2024-12-23,2025-02-17,31.61,pending,CLP,CUS-0006136
INV-00008251,2023-03-29,2023-04-16,94.29,paid,ARS,CUS-0007754
INV-00008252,2025-10-06,2025-10-20,198.15,pending,COP,CUS-0007447
INV-00008253,2022-09-29,2022-10-27,39.33,paid,USD,CUS-0002713
INV-00008254,2022-02-09,2022-02-25,8.73,paid,USD,CUS-0004089
INV-00008255,2023-03-21,2023-05-01,164.47,pending,CLP,CUS-0006639
INV-00008256,2024-12-28,2025-01-14,7.2,paid,ARS,CUS-0002287
INV-00008257,2025-06-25,2025-07-07,92.32,pending,EUR,CUS-0005823
INV-00008258,2024-10-15,2024-11-13,127.11,paid,EUR,CUS-0000017
INV-00008259,2025-01-19,2025-02-06,233.64,paid,USD,CUS-0001670
INV-00008260,2025-04-20,2025-06-03,33.28,paid,USD,CUS-0002873
INV-00008261,2025-08-13,2025-08-21,28.85,paid,EUR,CUS-0007480
INV-00008262,2024-08-29,2024-09-28,50.06,pending,CLP,CUS-0009740
INV-00008263,2023-11-21,2024-01-06,210.13,paid,CLP,CUS-0005909
INV-00008264,2025-11-07,2025-12-02,16.77,paid,USD,CUS-0008505
INV-00008265,2023-07-09,2023-08-17,176.4,paid,USD,CUS-0000216
INV-00008266,2022-05-06,2022-06-02,79.27,paid,USD,CUS-0006804
INV-00008267,2024-03-23,2024-05-19,74.7,paid,COP,CUS-0004312
INV-00008268,2023-07-17,2023-09-03,93.07,pending,USD,CUS-0003432
INV-00008269,2023-12-29,2024-01-14,286.67,paid,MXN,CUS-0008992
INV-00008270,2022-06-13,2022-08-09,204.44,overdue,PEN,CUS-0009745
INV-00008271,2022-02-08,2022-02-20,6.79,paid,USD,CUS-0001249
INV-00008272,2023-11-19,2023-12-28,59.08,overdue,EUR,CUS-0007951
INV-00008273,2025-09-05,2025-10-23,348.33,paid,EUR,CUS-0004263
INV-00008274,2022-03-28,2022-05-11,62.71,paid,EUR,CUS-0003166
INV-00008275,2023-02-10,2023-03-20,20.26,paid,CLP,CUS-0007798
INV-00008276,2023-02-19,2023-04-17,76.91,paid,CLP,CUS-0007188
INV-00008277,2022-04-21,2022-05-11,67.66,pending,USD,CUS-0006885
INV-00008278,2024-11-22,2025-01-02,37.96,pending,USD,CUS-0007353
INV-00008279,2024-10-18,2024-11-15,40.61,paid,USD,CUS-0003165
INV-00008280,2024-08-19,2024-09-11,57.31,paid,CLP,CUS-0003715
INV-00008281,2023-12-30,2024-01-24,408.21,paid,CLP,CUS-0005433
INV-00008282,2022-10-25,2022-12-12,251.68,overdue,CLP,CUS-0006589
INV-00008283,2023-08-22,2023-09-20,175.44,paid,COP,CUS-0004227
INV-00008284,2024-08-08,2024-09-17,42.5,paid,BRL,CUS-0001264
INV-00008285,2024-08-03,2024-08-30,11.1,paid,USD,CUS-0003361
INV-00008286,2024-10-23,2024-11-28,49.57,pending,USD,CUS-0000120
INV-00008287,2022-04-20,2022-05-24,204.26,paid,CLP,CUS-0003717
INV-00008288,2023-01-19,2023-02-05,153.46,paid,CLP,CUS-0001342
INV-00008289,2025-06-30,2025-07-26,147.2,paid,COP,CUS-0009124
INV-00008290,2024-10-18,2024-10-31,98.62,paid,MXN,CUS-0007857
INV-00008291,2024-08-28,2024-09-06,115.19,paid,USD,CUS-0001400
INV-00008292,2025-04-18,2025-05-20,69.57,paid,PEN,CUS-0005069
INV-00008293,2022-02-07,2022-02-26,91.17,paid,CLP,CUS-0009338
INV-00008294,2024-02-05,2024-03-05,25.21,paid,EUR,CUS-0000989
INV-00008295,2023-07-04,2023-08-04,101.24,paid,USD,CUS-0009282
INV-00008296,2022-03-08,2022-03-20,48.1,paid,BRL,CUS-0006884
INV-00008297,2023-01-10,2023-02-14,19.58,pending,USD,CUS-0002428
INV-00008298,2022-03-31,2022-05-07,67.51,overdue,MXN,CUS-0007080
INV-00008299,2024-10-06,2024-11-11,130.01,paid,COP,CUS-0008320
INV-00008300,2022-06-07,2022-08-02,37.79,pending,MXN,CUS-0000624
INV-00008301,2023-01-18,2023-02-16,131.25,paid,EUR,CUS-0003379
INV-00008302,2025-05-26,2025-06-02,51.16,paid,EUR,CUS-0002290
INV-00008303,2022-01-01,2022-02-09,135.12,pending,USD,CUS-0000544
INV-00008304,2024-04-14,2024-05-13,385.43,paid,MXN,CUS-0002148
INV-00008305,2022-02-12,2022-03-12,168.54,paid,CLP,CUS-0006771
INV-00008306,2022-11-16,2022-12-30,35.73,paid,CLP,CUS-0007991
INV-00008307,2025-11-03,2025-11-18,67.09,paid,CLP,CUS-0000799
INV-00008308,2024-11-24,2024-12-06,297.21,paid,CLP,CUS-0005257
INV-00008309,2025-04-18,2025-05-20,51.8,pending,CLP,CUS-0005937
INV-00008310,2022-05-15,2022-06-09,68.22,paid,USD,CUS-0003213
INV-00008311,2023-06-10,2023-07-02,16.61,paid,BRL,CUS-0008182
INV-00008312,2024-01-14,2024-02-03,62.08,paid,USD,CUS-0001817
INV-00008313,2023-07-05,2023-07-24,167.24,paid,MXN,CUS-0000531
INV-00008314,2023-04-25,2023-05-28,140.53,overdue,CLP,CUS-0005500
INV-00008315,2023-05-28,2023-07-24,253.74,paid,PEN,CUS-0005782
INV-00008316,2025-07-09,2025-08-21,30.29,paid,USD,CUS-0002536
INV-00008317,2025-01-15,2025-02-08,527.42,paid,USD,CUS-0009508
INV-00008318,2022-05-03,2022-05-15,117.85,paid,CLP,CUS-0003715
INV-00008319,2025-01-24,2025-03-08,67.43,pending,CLP,CUS-0004582
INV-00008320,2025-07-17,2025-09-06,99.29,overdue,CLP,CUS-0009288
INV-00008321,2023-12-23,2024-01-31,11.15,paid,CLP,CUS-0004429
INV-00008322,2022-03-16,2022-04-26,57.67,paid,USD,CUS-0009957
INV-00008323,2023-09-04,2023-09-21,71.81,overdue,USD,CUS-0006598
INV-00008324,2025-07-28,2025-09-15,62.64,pending,PEN,CUS-0006325
INV-00008325,2023-12-10,2024-01-21,319.21,paid,USD,CUS-0006387
INV-00008326,2025-04-29,2025-06-18,246.23,paid,CLP,CUS-0007989
INV-00008327,2025-07-24,2025-09-13,70.86,pending,USD,CUS-0000141
INV-00008328,2022-04-20,2022-05-19,122.33,pending,PEN,CUS-0005501
INV-00008329,2023-03-18,2023-05-15,118.82,paid,CLP,CUS-0008751
INV-00008330,2022-05-14,2022-05-29,129.53,overdue,MXN,CUS-0001984
INV-00008331,2023-09-30,2023-11-10,86.84,pending,USD,CUS-0002173
INV-00008332,2023-09-28,2023-10-06,103.87,overdue,CLP,CUS-0002553
INV-00008333,2022-04-30,2022-05-16,102.82,paid,CLP,CUS-0002353
INV-00008334,2024-01-14,2024-01-28,58.8,paid,EUR,CUS-0002375
INV-00008335,2025-02-19,2025-04-09,20.91,paid,USD,CUS-0009051
INV-00008336,2023-12-19,2024-02-04,311.11,pending,USD,CUS-0009801
INV-00008337,2024-09-24,2024-11-02,134.42,paid,BRL,CUS-0006643
INV-00008338,2023-06-25,2023-07-14,34.34,pending,USD,CUS-0005186
INV-00008339,2024-03-07,2024-05-01,20.75,paid,PEN,CUS-0002853
INV-00008340,2023-01-24,2023-02-28,147.47,paid,EUR,CUS-0006835
INV-00008341,2022-06-24,2022-07-22,124.73,paid,BRL,CUS-0006526
INV-00008342,2023-07-24,2023-08-02,99.79,paid,PEN,CUS-0000942
INV-00008343,2023-04-06,2023-04-18,24.89,pending,USD,CUS-0002069
INV-00008344,2024-07-21,2024-09-12,29.03,paid,COP,CUS-0003272
INV-00008345,2024-08-15,2024-09-14,309.92,overdue,PEN,CUS-0000723
INV-00008346,2025-06-20,2025-07-15,120.72,paid,CLP,CUS-0004652
INV-00008347,2022-04-21,2022-05-12,14.11,paid,CLP,CUS-0003110
INV-00008348,2023-12-10,2024-02-04,182.96,paid,CLP,CUS-0003156
INV-00008349,2025-12-09,2026-01-27,96.99,paid,USD,CUS-0002444
INV-00008350,2024-04-11,2024-05-15,30.25,paid,USD,CUS-0003850
INV-00008351,2022-10-13,2022-11-05,50.34,pending,CLP,CUS-0009280
INV-00008352,2022-03-02,2022-03-26,175.41,paid,CLP,CUS-0002570
INV-00008353,2024-07-15,2024-08-06,188.62,paid,ARS,CUS-0000704
INV-00008354,2023-05-26,2023-06-20,34.99,paid,CLP,CUS-0004604
INV-00008355,2024-06-26,2024-07-10,45.81,paid,USD,CUS-0001706
INV-00008356,2025-01-16,2025-03-15,69.72,paid,EUR,CUS-0003825
INV-00008357,2024-01-28,2024-02-18,32.46,paid,CLP,CUS-0007746
INV-00008358,2023-08-21,2023-09-12,68.71,paid,CLP,CUS-0006008
INV-00008359,2024-09-14,2024-10-31,146.5,paid,CLP,CUS-0005433
INV-00008360,2025-02-18,2025-03-10,21.7,overdue,CLP,CUS-0006334
INV-00008361,2024-05-22,2024-05-30,203.15,paid,USD,CUS-0003624
INV-00008362,2022-10-16,2022-12-09,46.9,paid,USD,CUS-0002493
INV-00008363,2022-09-22,2022-10-17,171.46,pending,COP,CUS-0002140
INV-00008364,2025-04-20,2025-06-08,184.42,paid,CLP,CUS-0003588
INV-00008365,2024-03-22,2024-04-19,42.95,paid,MXN,CUS-0006617
INV-00008366,2025-12-11,2025-12-22,456.08,pending,CLP,CUS-0008753
INV-00008367,2023-07-09,2023-08-04,144.94,paid,CLP,CUS-0003776
INV-00008368,2025-09-20,2025-11-13,322.21,paid,PEN,CUS-0001410
INV-00008369,2023-03-16,2023-03-27,276.53,paid,PEN,CUS-0006968
INV-00008370,2025-01-03,2025-02-05,178.34,paid,USD,CUS-0009223
INV-00008371,2025-03-17,2025-05-07,37.29,paid,CLP,CUS-0001388
INV-00008372,2025-02-10,2025-03-04,38.15,overdue,PEN,CUS-0007393
INV-00008373,2024-04-22,2024-05-23,72.65,paid,USD,CUS-0009074
INV-00008374,2023-08-22,2023-09-18,57.81,pending,CLP,CUS-0000958
INV-00008375,2022-06-28,2022-07-13,23.26,paid,EUR,CUS-0000379
INV-00008376,2023-07-27,2023-09-05,71.95,paid,CLP,CUS-0009049
INV-00008377,2023-05-03,2023-05-29,169.27,paid,ARS,CUS-0009055
INV-00008378,2023-10-05,2023-10-18,36.95,paid,BRL,CUS-0000096
INV-00008379,2024-06-16,2024-07-18,38.85,overdue,MXN,CUS-0006278
INV-00008380,2024-12-18,2024-12-27,35.21,paid,USD,CUS-0002914
INV-00008381,2025-02-16,2025-02-27,81.76,paid,MXN,CUS-0007006
INV-00008382,2024-03-10,2024-03-23,315.95,paid,MXN,CUS-0006582
INV-00008383,2022-11-11,2022-12-19,119.84,paid,USD,CUS-0005294
INV-00008384,2025-06-29,2025-08-19,26.15,overdue,EUR,CUS-0005420
INV-00008385,2024-01-09,2024-02-10,16.07,pending,CLP,CUS-0007019
INV-00008386,2024-10-22,2024-11-29,246.01,paid,CLP,CUS-0002293
INV-00008387,2022-10-06,2022-10-24,85.78,paid,CLP,CUS-0003262
INV-00008388,2025-11-30,2025-12-14,79.08,pending,USD,CUS-0004428
INV-00008389,2022-12-27,2023-01-22,115.95,paid,ARS,CUS-0005026
INV-00008390,2022-09-18,2022-10-04,25.41,paid,USD,CUS-0004357
INV-00008391,2024-02-25,2024-04-01,43.91,paid,MXN,CUS-0005323
INV-00008392,2024-03-10,2024-03-20,196.4,paid,PEN,CUS-0001784
INV-00008393,2025-03-20,2025-05-01,80.57,pending,CLP,CUS-0002534
INV-00008394,2024-09-30,2024-11-28,25.46,paid,USD,CUS-0007608
INV-00008395,2025-11-29,2025-12-27,197.59,paid,EUR,CUS-0003946
INV-00008396,2023-03-31,2023-04-30,90.78,pending,EUR,CUS-0004362
INV-00008397,2025-05-19,2025-05-26,121.8,paid,CLP,CUS-0006349
INV-00008398,2025-08-02,2025-09-14,35.22,paid,COP,CUS-0001213
INV-00008399,2023-08-11,2023-10-02,246.26,pending,MXN,CUS-0002753
INV-00008400,2025-09-14,2025-11-03,61.89,paid,BRL,CUS-0003093
INV-00008401,2023-07-07,2023-07-20,247.72,pending,COP,CUS-0007972
INV-00008402,2025-05-12,2025-05-31,134.06,paid,CLP,CUS-0000792
INV-00008403,2024-07-21,2024-07-30,101.7,paid,CLP,CUS-0003832
INV-00008404,2022-06-18,2022-07-25,54.6,paid,MXN,CUS-0002031
INV-00008405,2025-12-28,2026-01-27,178.41,paid,USD,CUS-0007803
INV-00008406,2023-03-25,2023-05-16,123.19,paid,MXN,CUS-0009658
INV-00008407,2025-09-18,2025-09-29,52.2,paid,CLP,CUS-0001701
INV-00008408,2024-08-26,2024-10-01,295.48,paid,CLP,CUS-0002402
INV-00008409,2023-08-29,2023-10-09,225.62,paid,MXN,CUS-0002030
INV-00008410,2024-10-15,2024-11-24,78.49,paid,CLP,CUS-0005208
INV-00008411,2024-05-10,2024-05-30,59.79,paid,PEN,CUS-0008727
INV-00008412,2025-12-26,2026-01-18,185.24,paid,CLP,CUS-0006240
INV-00008413,2025-03-12,2025-03-21,86.57,pending,CLP,CUS-0004883
INV-00008414,2023-02-04,2023-03-25,55.27,paid,CLP,CUS-0001367
INV-00008415,2022-02-03,2022-03-15,42.04,paid,MXN,CUS-0001133
INV-00008416,2022-09-04,2022-10-30,52.56,pending,MXN,CUS-0001846
INV-00008417,2023-05-21,2023-06-19,106.53,paid,CLP,CUS-0003865
INV-00008418,2023-02-15,2023-02-24,54.71,paid,MXN,CUS-0007311
INV-00008419,2025-10-27,2025-11-12,43.16,paid,USD,CUS-0008389
INV-00008420,2024-08-28,2024-10-20,360.72,paid,USD,CUS-0009291
INV-00008421,2024-11-08,2025-01-02,208.79,paid,MXN,CUS-0000445
INV-00008422,2025-06-06,2025-07-13,99.06,pending,USD,CUS-0008527
INV-00008423,2024-10-29,2024-11-20,199.62,paid,CLP,CUS-0004184
INV-00008424,2025-11-09,2025-12-15,69.64,paid,COP,CUS-0009094
INV-00008425,2024-02-19,2024-03-16,17.22,pending,CLP,CUS-0009201
INV-00008426,2022-09-22,2022-10-31,39.45,paid,CLP,CUS-0002796
INV-00008427,2025-10-29,2025-11-08,40.45,overdue,USD,CUS-0001090
INV-00008428,2024-07-08,2024-08-25,261.75,pending,EUR,CUS-0001430
INV-00008429,2023-07-22,2023-09-04,383.6,pending,EUR,CUS-0007220
INV-00008430,2022-08-31,2022-09-28,125.78,paid,PEN,CUS-0006275
INV-00008431,2023-12-16,2024-01-13,75.21,pending,EUR,CUS-0000985
INV-00008432,2023-05-27,2023-07-10,173.62,paid,CLP,CUS-0008688
INV-00008433,2024-12-02,2025-01-06,250.65,pending,USD,CUS-0004265
INV-00008434,2023-07-08,2023-09-02,27.0,pending,CLP,CUS-0000221
INV-00008435,2023-01-19,2023-02-27,94.92,pending,USD,CUS-0002291
INV-00008436,2023-08-16,2023-08-25,193.67,pending,MXN,CUS-0000010
INV-00008437,2025-11-09,2025-12-07,226.08,pending,CLP,CUS-0005898
INV-00008438,2023-12-11,2024-01-01,190.68,paid,EUR,CUS-0002316
INV-00008439,2024-06-29,2024-08-12,85.79,overdue,ARS,CUS-0002953
INV-00008440,2022-01-29,2022-03-08,70.2,paid,MXN,CUS-0004450
INV-00008441,2022-08-12,2022-08-31,111.34,paid,CLP,CUS-0003726
INV-00008442,2024-08-20,2024-10-14,386.37,paid,CLP,CUS-0005778
INV-00008443,2023-04-03,2023-05-14,61.89,pending,EUR,CUS-0003562
INV-00008444,2022-10-31,2022-12-09,75.79,paid,CLP,CUS-0007106
INV-00008445,2023-12-19,2024-02-08,21.99,overdue,CLP,CUS-0006421
