payment_id,amount,paid_at,method,invoice_id
PAY-00013831,91.35,2023-11-15,card,INV-00040243
PAY-00013832,86.35,2025-03-04,card,INV-00021323
PAY-00013833,142.83,2023-01-22,cash,INV-00045287
PAY-00013834,602.25,2023-12-28,card,INV-00016882
PAY-00013835,27.0,2025-04-18,card,INV-00047032
PAY-00013836,31.14,2025-12-12,card,INV-00025250
PAY-00013837,10.91,2022-11-12,card,INV-00015641
PAY-00013838,45.24,2022-11-12,bank_transfer,INV-00000149
PAY-00013839,27.38,2024-09-14,card,INV-00019214
PAY-00013840,111.93,2025-12-20,card,INV-00040161
PAY-00013841,12.03,2024-09-16,bank_transfer,INV-00039162
PAY-00013842,67.78,2025-03-10,bank_transfer,INV-00038328
PAY-00013843,23.51,2025-06-10,card,INV-00007460
PAY-00013844,75.2,2024-12-12,card,INV-00034836
PAY-00013845,141.96,2024-02-27,card,INV-00033241
PAY-00013846,23.43,2022-11-28,card,INV-00020526
PAY-00013847,60.27,2022-10-01,card,INV-00036765
PAY-00013848,20.2,2022-04-19,bank_transfer,INV-00009001
PAY-00013849,395.77,2023-09-27,bank_transfer,INV-00043938
PAY-00013850,272.77,2025-08-07,card,INV-00038815
PAY-00013851,159.0,2022-11-05,paypal,INV-00030605
PAY-00013852,353.77,2023-11-26,card,INV-00049283
PAY-00013853,23.24,2023-10-05,card,INV-00026494
PAY-00013854,203.76,2025-03-06,bank_transfer,INV-00016582
PAY-00013855,14.49,2024-02-10,card,INV-00041917
PAY-00013856,23.15,2022-07-10,bank_transfer,INV-00024259
PAY-00013857,111.23,2024-12-24,card,INV-00034066
PAY-00013858,41.88,2022-12-11,card,INV-00030280
PAY-00013859,569.17,2024-09-21,card,INV-00004627
PAY-00013860,169.49,2023-09-09,card,INV-00003076
PAY-00013861,17.55,2024-11-20,paypal,INV-00036391
PAY-00013862,52.68,2024-05-06,paypal,INV-00004878
PAY-00013863,17.25,2025-02-26,paypal,INV-00043715
PAY-00013864,95.09,2025-09-05,cash,INV-00032501
PAY-00013865,38.31,2023-11-23,cash,INV-00008182
PAY-00013866,48.64,2022-07-04,card,INV-00049315
PAY-00013867,7.03,2025-07-12,card,INV-00025270
PAY-00013868,48.7,2023-11-16,paypal,INV-00029179
PAY-00013869,85.74,2025-02-07,card,INV-00008459
PAY-00013870,73.82,2022-08-15,card,INV-00016684
PAY-00013871,28.19,2025-04-25,card,INV-00021874
PAY-00013872,44.75,2024-03-03,bank_transfer,INV-00010067
PAY-00013873,92.19,2023-12-18,card,INV-00010833
PAY-00013874,44.88,2026-01-05,bank_transfer,INV-00018921
PAY-00013875,60.18,2022-11-13,card,INV-00023336
PAY-00013876,101.15,2023-10-12,paypal,INV-00023754
PAY-00013877,119.62,2023-06-06,bank_transfer,INV-00006770
PAY-00013878,181.19,2022-03-14,card,INV-00034235
PAY-00013879,51.44,2025-04-12,bank_transfer,INV-00014107
PAY-00013880,9.36,2023-05-11,card,INV-00007850
PAY-00013881,241.56,2025-11-03,bank_transfer,INV-00026883
PAY-00013882,13.81,2025-07-14,bank_transfer,INV-00005322
PAY-00013883,199.82,2024-04-03,paypal,INV-00010716
PAY-00013884,46.69,2024-12-26,card,INV-00036602
PAY-00013885,57.86,2023-01-13,bank_transfer,INV-00022138
PAY-00013886,18.12,2022-08-21,card,INV-00015595
PAY-00013887,44.83,2023-07-31,paypal,INV-00008376
PAY-00013888,18.72,2025-05-31,card,INV-00039549
PAY-00013889,27.32,2022-12-03,bank_transfer,INV-00030519
PAY-00013890,15.5,2022-11-23,paypal,INV-00029726
PAY-00013891,84.48,2024-03-05,cash,INV-00002881
PAY-00013892,61.58,2022-01-19,bank_transfer,INV-00035696
PAY-00013893,62.77,2026-01-03,card,INV-00021147
PAY-00013894,58.98,2024-02-29,card,INV-00044110
PAY-00013895,42.94,2024-12-28,bank_transfer,INV-00012955
PAY-00013896,21.4,2022-03-13,bank_transfer,INV-00026166
PAY-00013897,27.98,2023-10-02,paypal,INV-00027395
PAY-00013898,130.61,2024-09-25,paypal,INV-00028173
PAY-00013899,106.67,2022-02-18,card,INV-00041693
PAY-00013900,20.46,2025-01-01,card,INV-00012651
PAY-00013901,65.36,2023-02-04,card,INV-00017260
PAY-00013902,67.92,2025-12-02,bank_transfer,INV-00037614
PAY-00013903,73.44,2022-03-22,card,INV-00023694
PAY-00013904,122.19,2025-07-11,bank_transfer,INV-00014867
PAY-00013905,36.94,2022-10-02,card,INV-00031972
PAY-00013906,12.96,2025-04-11,card,INV-00019742
PAY-00013907,7.3,2024-04-16,card,INV-00027235
PAY-00013908,25.34,2024-12-29,bank_transfer,INV-00029450
PAY-00013909,56.44,2025-05-25,card,INV-00020263
PAY-00013910,55.15,2022-10-28,paypal,INV-00018591
PAY-00013911,303.67,2025-10-24,card,INV-00007928
PAY-00013912,20.48,2025-12-28,bank_transfer,INV-00040216
PAY-00013913,39.81,2024-08-05,paypal,INV-00040613
PAY-00013914,129.58,2024-10-13,bank_transfer,INV-00044738
PAY-00013915,112.42,2022-09-23,bank_transfer,INV-00032308
PAY-00013916,45.26,2024-01-02,card,INV-00022426
PAY-00013917,39.15,2025-05-17,card,INV-00044419
PAY-00013918,184.96,2023-08-26,bank_transfer,INV-00001096
PAY-00013919,74.96,2024-11-03,card,INV-00021308
PAY-00013920,70.06,2023-12-28,card,INV-00005956
PAY-00013921,9.57,2024-02-17,card,INV-00007066
PAY-00013922,47.41,2024-03-13,card,INV-00049770
PAY-00013923,49.37,2023-09-22,bank_transfer,INV-00026644
PAY-00013924,26.44,2023-03-13,paypal,INV-00037934
PAY-00013925,69.37,2025-02-17,card,INV-00043520
PAY-00013926,68.64,2025-07-16,card,INV-00008190
PAY-00013927,28.53,2024-07-11,card,INV-00038511
PAY-00013928,63.79,2023-10-26,cash,INV-00032027
PAY-00013929,103.97,2025-09-05,card,INV-00037209
PAY-00013930,46.08,2023-08-11,bank_transfer,INV-00046934
PAY-00013931,453.9,2023-11-02,card,INV-00035534
PAY-00013932,41.28,2025-12-18,card,INV-00009097
PAY-00013933,17.7,2022-08-20,bank_transfer,INV-00035058
PAY-00013934,25.16,2023-01-31,bank_transfer,INV-00015791
PAY-00013935,19.15,2023-09-09,card,INV-00010992
PAY-00013936,57.42,2025-09-29,card,INV-00026932
PAY-00013937,46.37,2024-11-01,card,INV-00043404
PAY-00013938,130.67,2022-09-16,paypal,INV-00036821
PAY-00013939,62.09,2025-03-01,card,INV-00031203
PAY-00013940,437.05,2025-12-02,bank_transfer,INV-00019795
PAY-00013941,9.43,2025-05-24,card,INV-00046252
PAY-00013942,77.75,2025-01-27,card,INV-00038764
PAY-00013943,99.57,2023-02-20,card,INV-00005164
PAY-00013944,23.96,2025-08-19,bank_transfer,INV-00022855
PAY-00013945,55.26,2026-01-01,card,INV-00008169
PAY-00013946,72.8,2025-10-01,card,INV-00030232
PAY-00013947,26.72,2022-11-30,paypal,INV-00002037
PAY-00013948,66.84,2024-04-02,card,INV-00011299
PAY-00013949,87.52,2023-06-30,card,INV-00046693
PAY-00013950,99.54,2024-11-08,card,INV-00010148
PAY-00013951,32.0,2025-12-18,card,INV-00023916
PAY-00013952,13.34,2022-11-03,card,INV-00031602
PAY-00013953,22.99,2025-01-01,card,INV-00009033
PAY-00013954,27.58,2022-07-31,paypal,INV-00038075
PAY-00013955,61.75,2025-08-21,bank_transfer,INV-00025618
PAY-00013956,40.0,2022-06-29,card,INV-00002756
PAY-00013957,42.16,2024-12-10,card,INV-00031921
PAY-00013958,74.04,2024-06-13,card,INV-00014091
PAY-00013959,58.03,2022-05-27,card,INV-00001041
PAY-00013960,105.53,2023-02-06,bank_transfer,INV-00013431
PAY-00013961,105.06,2023-07-12,bank_transfer,INV-00015823
PAY-00013962,13.43,2022-12-30,card,INV-00003062
PAY-00013963,38.24,2023-10-12,card,INV-00041762
PAY-00013964,20.83,2025-09-22,card,INV-00037389
PAY-00013965,216.43,2024-11-12,card,INV-00031183
PAY-00013966,11.67,2026-01-14,bank_transfer,INV-00011976
PAY-00013967,6.91,2024-11-03,paypal,INV-00016413
PAY-00013968,67.27,2024-03-23,cash,INV-00010797
PAY-00013969,39.33,2022-05-16,cash,INV-00036483
PAY-00013970,132.27,2022-08-23,bank_transfer,INV-00026103
PAY-00013971,18.06,2022-07-07,bank_transfer,INV-00011960
PAY-00013972,15.05,2025-02-23,card,INV-00041561
PAY-00013973,27.68,2025-11-12,cash,INV-00038785
PAY-00013974,44.12,2025-12-11,cash,INV-00031402
PAY-00013975,40.85,2023-12-06,card,INV-00048129
PAY-00013976,74.19,2023-05-01,paypal,INV-00002097
PAY-00013977,163.9,2022-02-04,card,INV-00021557
PAY-00013978,37.06,2025-01-20,card,INV-00030740
PAY-00013979,96.41,2024-05-23,card,INV-00000137
PAY-00013980,41.65,2023-05-18,card,INV-00017298
PAY-00013981,32.23,2025-02-03,paypal,INV-00004881
PAY-00013982,78.04,2022-12-11,card,INV-00011935
PAY-00013983,77.82,2025-09-06,card,INV-00038897
PAY-00013984,123.65,2023-09-11,card,INV-00034114
PAY-00013985,60.41,2024-10-10,card,INV-00021090
PAY-00013986,67.62,2024-08-14,paypal,INV-00042101
PAY-00013987,29.22,2023-04-05,card,INV-00026404
PAY-00013988,190.66,2023-10-06,bank_transfer,INV-00045190
PAY-00013989,70.14,2024-07-19,paypal,INV-00003632
PAY-00013990,34.32,2024-11-09,cash,INV-00035446
PAY-00013991,17.86,2023-10-21,bank_transfer,INV-00017932
PAY-00013992,29.23,2023-04-23,card,INV-00039112
PAY-00013993,31.79,2024-11-20,card,INV-00031318
PAY-00013994,800.09,2024-05-30,card,INV-00039616
PAY-00013995,29.51,2025-02-22,bank_transfer,INV-00030216
PAY-00013996,72.66,2023-02-11,card,INV-00031435
PAY-00013997,166.36,2024-02-09,card,INV-00035421
PAY-00013998,136.78,2023-11-23,bank_transfer,INV-00037320
PAY-00013999,103.61,2022-06-05,bank_transfer,INV-00018429
PAY-00014000,67.72,2024-12-26,card,INV-00036605
PAY-00014001,43.43,2026-01-25,bank_transfer,INV-00018923
PAY-00014002,140.76,2024-06-14,card,INV-00038100
PAY-00014003,66.64,2022-09-22,paypal,INV-00026771
PAY-00014004,7.68,2022-10-24,bank_transfer,INV-00026501
PAY-00014005,25.38,2023-10-06,card,INV-00039918
PAY-00014006,170.37,2024-06-19,paypal,INV-00013320
PAY-00014007,111.38,2023-09-25,card,INV-00015294
PAY-00014008,22.89,2022-04-24,card,INV-00000943
PAY-00014009,22.66,2022-12-26,paypal,INV-00013686
PAY-00014010,6.21,2025-01-21,paypal,INV-00030895
PAY-00014011,222.03,2023-12-06,bank_transfer,INV-00002519
PAY-00014012,81.55,2025-09-29,card,INV-00017065
PAY-00014013,179.48,2025-02-05,card,INV-00012079
PAY-00014014,107.17,2025-07-21,card,INV-00010187
PAY-00014015,202.74,2024-12-19,bank_transfer,INV-00046499
PAY-00014016,87.74,2025-05-28,card,INV-00002734
PAY-00014017,62.28,2025-08-30,bank_transfer,INV-00048851
PAY-00014018,44.15,2023-04-12,paypal,INV-00023775
PAY-00014019,81.68,2024-12-01,card,INV-00035910
PAY-00014020,11.9,2022-06-28,bank_transfer,INV-00014521
PAY-00014021,46.22,2023-10-22,bank_transfer,INV-00012770
PAY-00014022,206.14,2025-12-25,bank_transfer,INV-00034264
PAY-00014023,27.39,2024-08-14,paypal,INV-00015387
PAY-00014024,116.89,2022-05-03,card,INV-00027423
PAY-00014025,122.95,2022-12-17,card,INV-00009897
PAY-00014026,14.37,2024-09-15,bank_transfer,INV-00030982
PAY-00014027,215.22,2024-05-29,bank_transfer,INV-00046633
PAY-00014028,37.77,2023-12-14,bank_transfer,INV-00031011
PAY-00014029,258.92,2022-05-27,bank_transfer,INV-00015863
PAY-00014030,34.33,2022-10-14,card,INV-00015507
PAY-00014031,435.61,2025-05-24,paypal,INV-00024133
PAY-00014032,103.04,2025-08-22,bank_transfer,INV-00045251
PAY-00014033,134.64,2023-08-31,bank_transfer,INV-00003198
PAY-00014034,32.0,2022-01-12,bank_transfer,INV-00010328
PAY-00014035,17.18,2023-01-12,card,INV-00046034
PAY-00014036,114.23,2025-11-26,bank_transfer,INV-00032723
PAY-00014037,137.52,2024-07-02,card,INV-00028233
PAY-00014038,15.54,2022-01-27,card,INV-00048669
PAY-00014039,242.82,2022-05-15,cash,INV-00038436
PAY-00014040,18.62,2022-07-07,card,INV-00035348
PAY-00014041,31.78,2025-02-28,card,INV-00023622
PAY-00014042,37.32,2025-01-01,paypal,INV-00029731
PAY-00014043,79.23,2025-10-08,bank_transfer,INV-00017867
PAY-00014044,56.04,2025-03-24,bank_transfer,INV-00013352
PAY-00014045,115.75,2022-10-03,card,INV-00045499
PAY-00014046,190.95,2022-07-27,paypal,INV-00023432
PAY-00014047,4.93,2023-10-10,card,INV-00025241
PAY-00014048,96.16,2024-07-14,card,INV-00048964
PAY-00014049,181.86,2025-11-04,bank_transfer,INV-00016836
PAY-00014050,10.25,2024-10-13,cash,INV-00021239
PAY-00014051,34.27,2024-11-06,card,INV-00031519
PAY-00014052,48.85,2023-03-13,bank_transfer,INV-00029980
PAY-00014053,21.57,2025-02-13,card,INV-00011838
PAY-00014054,286.42,2024-07-21,bank_transfer,INV-00025149
PAY-00014055,41.27,2023-12-27,card,INV-00045090
PAY-00014056,39.1,2022-01-09,card,INV-00037105
PAY-00014057,131.58,2024-09-05,card,INV-00000334
PAY-00014058,33.83,2023-07-27,bank_transfer,INV-00044403
PAY-00014059,32.73,2022-05-09,card,INV-00019142
PAY-00014060,31.19,2022-12-10,card,INV-00025558
PAY-00014061,18.2,2024-02-20,bank_transfer,INV-00039655
PAY-00014062,31.48,2023-09-25,card,INV-00035434
PAY-00014063,56.59,2023-10-11,cash,INV-00022753
PAY-00014064,123.46,2025-05-21,card,INV-00003417
PAY-00014065,27.17,2022-05-30,card,INV-00029171
PAY-00014066,65.22,2024-03-19,bank_transfer,INV-00000344
PAY-00014067,134.99,2025-09-20,card,INV-00036289
PAY-00014068,110.37,2024-07-05,bank_transfer,INV-00005210
PAY-00014069,7.35,2023-06-25,cash,INV-00035747
PAY-00014070,28.13,2025-10-02,bank_transfer,INV-00045455
PAY-00014071,332.83,2022-02-08,paypal,INV-00005165
PAY-00014072,22.68,2023-02-24,card,INV-00040407
PAY-00014073,87.9,2025-12-28,card,INV-00041936
PAY-00014074,84.57,2022-04-28,card,INV-00031590
PAY-00014075,236.6,2023-08-23,cash,INV-00049453
PAY-00014076,24.39,2022-10-14,bank_transfer,INV-00016510
PAY-00014077,59.02,2023-01-10,card,INV-00042576
PAY-00014078,142.86,2024-05-22,card,INV-00045623
PAY-00014079,45.77,2025-02-20,bank_transfer,INV-00007609
PAY-00014080,36.68,2022-09-07,card,INV-00019352
PAY-00014081,113.4,2022-06-23,bank_transfer,INV-00030837
PAY-00014082,104.22,2023-05-14,card,INV-00032465
PAY-00014083,43.22,2024-07-09,card,INV-00031052
PAY-00014084,8.25,2025-05-08,card,INV-00031531
PAY-00014085,7.91,2024-01-23,bank_transfer,INV-00042788
PAY-00014086,82.91,2024-02-03,card,INV-00034046
PAY-00014087,25.16,2022-02-21,bank_transfer,INV-00037302
PAY-00014088,39.7,2022-03-02,cash,INV-00014578
PAY-00014089,86.5,2022-11-16,card,INV-00043624
PAY-00014090,32.19,2025-03-17,card,INV-00002655
PAY-00014091,195.47,2023-10-03,paypal,INV-00043206
PAY-00014092,131.54,2025-12-18,card,INV-00004998
PAY-00014093,108.5,2024-02-21,card,INV-00014177
PAY-00014094,33.19,2024-08-01,card,INV-00018561
PAY-00014095,10.0,2023-12-24,paypal,INV-00018408
PAY-00014096,12.56,2024-03-22,card,INV-00010900
PAY-00014097,146.65,2023-10-07,bank_transfer,INV-00037256
PAY-00014098,114.52,2024-04-17,card,INV-00010357
PAY-00014099,125.17,2023-02-14,paypal,INV-00010968
PAY-00014100,114.92,2025-12-30,bank_transfer,INV-00029495
PAY-00014101,47.94,2023-07-23,bank_transfer,INV-00019203
PAY-00014102,179.09,2023-07-23,card,INV-00036859
PAY-00014103,9.24,2025-03-03,card,INV-00016702
PAY-00014104,145.77,2024-04-27,card,INV-00046700
PAY-00014105,62.98,2023-04-01,bank_transfer,INV-00007658
PAY-00014106,8.75,2023-03-11,card,INV-00036135
PAY-00014107,21.1,2024-08-16,bank_transfer,INV-00031368
PAY-00014108,38.52,2023-08-20,card,INV-00034077
PAY-00014109,49.6,2023-05-31,card,INV-00043163
PAY-00014110,23.05,2025-07-15,card,INV-00048774
PAY-00014111,41.19,2023-12-29,card,INV-00037873
PAY-00014112,64.53,2025-01-29,bank_transfer,INV-00006824
PAY-00014113,39.91,2023-04-29,card,INV-00027031
PAY-00014114,95.48,2025-04-11,bank_transfer,INV-00001147
PAY-00014115,134.27,2023-05-09,card,INV-00044759
PAY-00014116,9.27,2025-10-16,card,INV-00048109
PAY-00014117,116.42,2024-06-01,bank_transfer,INV-00025096
PAY-00014118,28.92,2025-08-07,bank_transfer,INV-00029635
PAY-00014119,47.91,2023-03-25,card,INV-00028232
PAY-00014120,12.86,2023-09-24,card,INV-00049814
PAY-00014121,89.45,2023-09-25,paypal,INV-00048857
PAY-00014122,44.17,2025-11-08,card,INV-00045154
PAY-00014123,34.46,2022-08-06,card,INV-00035750
PAY-00014124,49.63,2025-09-15,card,INV-00039194
PAY-00014125,76.61,2024-10-26,card,INV-00012180
PAY-00014126,104.52,2023-09-15,bank_transfer,INV-00028664
PAY-00014127,27.5,2023-01-05,card,INV-00002070
PAY-00014128,5.76,2022-09-26,card,INV-00001176
PAY-00014129,88.15,2025-11-06,card,INV-00003763
PAY-00014130,44.81,2023-05-20,card,INV-00046380
PAY-00014131,78.77,2025-10-26,bank_transfer,INV-00003046
PAY-00014132,98.83,2023-09-20,bank_transfer,INV-00024734
PAY-00014133,96.3,2022-07-21,bank_transfer,INV-00002245
PAY-00014134,78.01,2022-08-17,bank_transfer,INV-00048870
PAY-00014135,125.25,2022-12-01,card,INV-00034101
PAY-00014136,53.2,2024-01-22,card,INV-00021541
PAY-00014137,38.0,2025-04-14,card,INV-00023463
PAY-00014138,18.1,2025-07-24,bank_transfer,INV-00048774
PAY-00014139,28.97,2025-10-08,card,INV-00029913
PAY-00014140,985.82,2025-11-21,paypal,INV-00009767
PAY-00014141,90.98,2025-02-19,bank_transfer,INV-00010483
PAY-00014142,219.11,2023-11-19,card,INV-00019211
PAY-00014143,30.26,2023-01-10,card,INV-00006326
PAY-00014144,102.91,2024-04-12,card,INV-00045512
PAY-00014145,84.46,2022-06-06,bank_transfer,INV-00035950
PAY-00014146,58.82,2022-11-06,card,INV-00004958
PAY-00014147,21.61,2024-08-23,card,INV-00048262
PAY-00014148,126.87,2024-08-28,card,INV-00032097
PAY-00014149,119.75,2024-03-14,paypal,INV-00030867
PAY-00014150,428.35,2024-11-20,bank_transfer,INV-00026033
PAY-00014151,55.45,2025-07-30,cash,INV-00039237
PAY-00014152,26.53,2025-03-09,bank_transfer,INV-00042111
PAY-00014153,94.83,2023-09-27,card,INV-00009351
PAY-00014154,10.93,2024-12-30,card,INV-00031791
PAY-00014155,246.03,2025-05-18,card,INV-00045968
PAY-00014156,158.13,2023-03-03,bank_transfer,INV-00024736
PAY-00014157,161.15,2022-03-09,card,INV-00000715
PAY-00014158,5.23,2023-10-26,bank_transfer,INV-00011565
PAY-00014159,100.3,2022-06-25,card,INV-00033936
PAY-00014160,39.79,2022-05-20,card,INV-00028994
PAY-00014161,49.57,2023-08-12,card,INV-00033365
PAY-00014162,41.12,2023-08-27,card,INV-00034917
PAY-00014163,64.71,2022-09-02,card,INV-00049886
PAY-00014164,95.08,2025-09-25,bank_transfer,INV-00007828
PAY-00014165,82.54,2024-05-03,bank_transfer,INV-00023161
PAY-00014166,31.53,2023-02-10,bank_transfer,INV-00037471
PAY-00014167,76.96,2022-10-28,card,INV-00036671
PAY-00014168,265.24,2023-01-24,card,INV-00040732
PAY-00014169,9.01,2025-06-11,bank_transfer,INV-00003555
PAY-00014170,12.39,2023-03-05,card,INV-00049672
PAY-00014171,174.09,2025-02-09,card,INV-00047767
PAY-00014172,20.15,2022-10-16,paypal,INV-00039426
PAY-00014173,89.52,2024-10-30,card,INV-00049717
PAY-00014174,21.83,2023-03-13,card,INV-00036135
PAY-00014175,482.53,2023-09-17,card,INV-00030993
PAY-00014176,76.28,2022-11-11,bank_transfer,INV-00041600
PAY-00014177,11.83,2025-08-18,bank_transfer,INV-00015483
PAY-00014178,129.38,2024-01-08,card,INV-00038388
PAY-00014179,48.0,2025-11-27,card,INV-00025554
PAY-00014180,22.59,2022-11-10,paypal,INV-00002494
PAY-00014181,9.84,2025-11-27,bank_transfer,INV-00003750
PAY-00014182,15.0,2024-06-07,card,INV-00027257
PAY-00014183,17.7,2024-02-21,paypal,INV-00042486
PAY-00014184,3.84,2022-09-15,card,INV-00008746
PAY-00014185,108.57,2022-12-29,bank_transfer,INV-00011757
PAY-00014186,51.91,2023-11-02,bank_transfer,INV-00028598
PAY-00014187,28.96,2023-03-28,bank_transfer,INV-00011933
PAY-00014188,40.15,2022-05-15,card,INV-00023025
PAY-00014189,97.52,2024-01-11,card,INV-00043953
PAY-00014190,102.88,2023-12-05,bank_transfer,INV-00008677
PAY-00014191,94.35,2022-06-05,bank_transfer,INV-00043748
PAY-00014192,28.05,2025-01-01,card,INV-00015664
PAY-00014193,31.18,2025-02-03,bank_transfer,INV-00040791
PAY-00014194,821.29,2023-09-13,bank_transfer,INV-00019243
PAY-00014195,33.28,2025-05-03,card,INV-00008292
PAY-00014196,248.57,2025-02-10,bank_transfer,INV-00040318
PAY-00014197,169.51,2022-05-22,card,INV-00019108
PAY-00014198,48.07,2025-05-05,card,INV-00025156
PAY-00014199,126.98,2022-06-25,card,INV-00042866
PAY-00014200,29.34,2022-02-03,card,INV-00013410
PAY-00014201,27.82,2023-08-27,bank_transfer,INV-00001082
PAY-00014202,99.0,2024-01-12,card,INV-00041699
PAY-00014203,26.53,2024-10-22,bank_transfer,INV-00022245
PAY-00014204,59.48,2025-10-09,card,INV-00014537
PAY-00014205,15.48,2024-11-10,card,INV-00002744
PAY-00014206,68.45,2024-03-17,card,INV-00042920
PAY-00014207,16.8,2022-05-20,bank_transfer,INV-00049389
PAY-00014208,14.95,2025-08-13,card,INV-00003241
PAY-00014209,22.31,2025-02-22,bank_transfer,INV-00042709
PAY-00014210,76.2,2023-11-17,card,INV-00007283
PAY-00014211,112.73,2024-08-14,card,INV-00006669
PAY-00014212,27.49,2024-03-07,card,INV-00045486
PAY-00014213,24.27,2023-09-22,card,INV-00041809
PAY-00014214,131.09,2023-05-23,cash,INV-00012715
PAY-00014215,101.0,2023-09-17,bank_transfer,INV-00020160
PAY-00014216,33.13,2025-04-07,card,INV-00014188
PAY-00014217,20.02,2026-01-08,card,INV-00031883
PAY-00014218,19.67,2024-08-29,card,INV-00045909
PAY-00014219,16.61,2025-02-22,cash,INV-00016243
PAY-00014220,11.38,2023-12-03,bank_transfer,INV-00035972
PAY-00014221,40.68,2025-12-27,card,INV-00040074
PAY-00014222,219.13,2022-05-10,card,INV-00012631
PAY-00014223,582.89,2025-08-12,bank_transfer,INV-00017814
PAY-00014224,12.07,2025-03-29,bank_transfer,INV-00015254
PAY-00014225,86.13,2025-12-14,bank_transfer,INV-00015402
PAY-00014226,62.36,2024-10-20,paypal,INV-00048578
PAY-00014227,60.13,2023-10-15,bank_transfer,INV-00006612
PAY-00014228,12.59,2024-05-22,bank_transfer,INV-00018106
PAY-00014229,13.71,2023-08-24,paypal,INV-00014774
PAY-00014230,47.51,2025-09-26,bank_transfer,INV-00034282
PAY-00014231,132.72,2023-04-28,card,INV-00042146
PAY-00014232,120.18,2025-04-15,bank_transfer,INV-00039056
PAY-00014233,20.31,2023-10-13,card,INV-00033497
PAY-00014234,40.56,2025-03-01,card,INV-00012704
PAY-00014235,48.02,2022-12-14,bank_transfer,INV-00048788
PAY-00014236,86.88,2024-11-26,bank_transfer,INV-00026367
PAY-00014237,5.69,2022-08-06,cash,INV-00020408
PAY-00014238,618.8,2025-09-21,card,INV-00027815
PAY-00014239,43.55,2025-08-05,card,INV-00033615
PAY-00014240,18.6,2022-10-14,card,INV-00006480
PAY-00014241,20.19,2024-12-16,card,INV-00020140
PAY-00014242,11.4,2023-06-09,card,INV-00000145
PAY-00014243,15.7,2024-04-07,bank_transfer,INV-00016319
PAY-00014244,622.07,2022-06-10,card,INV-00035598
