subscription_id,status,start_date,end_date,customer_id,product_id
SUB-0002697,paused,2024-12-29,2027-08-16,CUS-0001600,PRD-00200
SUB-0002698,active,2025-01-11,2026-09-26,CUS-0001146,PRD-00122
SUB-0002699,active,2024-11-17,2024-07-27,CUS-0003535,PRD-00122
SUB-0002700,cancelled,2020-12-23,2026-12-07,CUS-0006497,PRD-00039
SUB-0002701,active,2020-12-13,2026-02-13,CUS-0007268,PRD-00015
SUB-0002702,active,2024-03-06,2026-12-02,CUS-0008910,PRD-00145
SUB-0002703,active,2025-01-31,2027-05-06,CUS-0004533,PRD-00022
SUB-0002704,cancelled,2023-10-16,2026-12-29,CUS-0000488,PRD-00169
SUB-0002705,active,2023-05-04,2026-02-20,CUS-0009480,PRD-00038
SUB-0002706,active,2025-04-21,2024-01-29,CUS-0005311,PRD-00192
SUB-0002707,active,2022-02-14,2024-06-05,CUS-0009116,PRD-00025
SUB-0002708,paused,2024-07-11,2025-05-22,CUS-0008702,PRD-00138
SUB-0002709,active,2022-12-19,2026-11-20,CUS-0009325,PRD-00183
SUB-0002710,active,2021-01-16,2025-07-12,CUS-0002112,PRD-00195
SUB-0002711,paused,2020-02-29,2027-12-10,CUS-0007826,PRD-00029
SUB-0002712,active,2022-10-29,2026-04-04,CUS-0002714,PRD-00036
SUB-0002713,active,2023-05-19,2025-02-20,CUS-0006778,PRD-00185
SUB-0002714,active,2025-03-27,2026-06-13,CUS-0000331,PRD-00141
SUB-0002715,paused,2024-03-22,2024-04-04,CUS-0003532,PRD-00177
SUB-0002716,active,2024-09-09,2026-08-20,CUS-0001423,PRD-00046
SUB-0002717,active,2022-06-25,2024-01-11,CUS-0008796,PRD-00199
SUB-0002718,active,2022-12-18,2026-06-13,CUS-0008154,PRD-00092
SUB-0002719,active,2024-07-03,2027-12-13,CUS-0009984,PRD-00049
SUB-0002720,active,2020-12-16,2024-09-23,CUS-0003864,PRD-00074
SUB-0002721,active,2025-03-07,2026-02-19,CUS-0004908,PRD-00069
SUB-0002722,active,2022-03-31,2025-02-19,CUS-0008533,PRD-00192
SUB-0002723,active,2021-09-21,2026-11-24,CUS-0008522,PRD-00040
SUB-0002724,active,2024-01-05,2025-01-16,CUS-0001537,PRD-00194
SUB-0002725,active,2021-02-07,2024-05-04,CUS-0002319,PRD-00110
SUB-0002726,active,2022-04-16,2025-09-25,CUS-0001258,PRD-00134
SUB-0002727,active,2024-04-21,2027-06-05,CUS-0009889,PRD-00154
SUB-0002728,active,2022-05-18,2025-12-21,CUS-0002608,PRD-00133
SUB-0002729,active,2020-09-21,2025-07-12,CUS-0007865,PRD-00023
SUB-0002730,active,2024-01-26,2024-06-11,CUS-0005246,PRD-00057
SUB-0002731,active,2021-05-12,2026-12-18,CUS-0001615,PRD-00187
SUB-0002732,active,2021-03-14,2024-07-19,CUS-0001343,PRD-00123
SUB-0002733,active,2021-06-23,2026-10-13,CUS-0003873,PRD-00115
SUB-0002734,active,2020-03-22,2025-10-29,CUS-0002063,PRD-00110
SUB-0002735,active,2022-10-08,2024-02-06,CUS-0008426,PRD-00120
SUB-0002736,cancelled,2023-05-17,2027-11-04,CUS-0005893,PRD-00134
SUB-0002737,active,2022-09-21,2027-11-29,CUS-0001483,PRD-00112
SUB-0002738,paused,2023-03-27,2026-10-24,CUS-0006341,PRD-00054
SUB-0002739,cancelled,2023-03-09,2025-09-04,CUS-0007994,PRD-00090
SUB-0002740,cancelled,2023-07-25,2024-12-21,CUS-0009798,PRD-00176
SUB-0002741,active,2020-11-16,2027-09-30,CUS-0003472,PRD-00066
SUB-0002742,cancelled,2023-10-14,2027-07-24,CUS-0000738,PRD-00167
SUB-0002743,active,2023-11-02,2027-09-07,CUS-0008499,PRD-00163
SUB-0002744,active,2022-05-24,2026-07-17,CUS-0005521,PRD-00193
SUB-0002745,active,2025-01-30,2027-09-23,CUS-0006750,PRD-00050
SUB-0002746,active,2021-06-16,2024-12-07,CUS-0001384,PRD-00044
SUB-0002747,paused,2022-04-28,2024-01-29,CUS-0002519,PRD-00081
SUB-0002748,active,2022-03-20,2025-03-06,CUS-0002649,PRD-00095
SUB-0002749,active,2020-10-31,2025-04-05,CUS-0002993,PRD-00172
SUB-0002750,cancelled,2020-02-28,2026-08-06,CUS-0003121,PRD-00188
SUB-0002751,active,2021-11-14,2026-05-03,CUS-0000494,PRD-00151
SUB-0002752,cancelled,2024-08-05,2026-08-04,CUS-0001747,PRD-00083
SUB-0002753,cancelled,2024-02-05,2025-10-18,CUS-0003902,PRD-00168
SUB-0002754,active,2023-06-27,2024-11-26,CUS-0001793,PRD-00164
SUB-0002755,paused,2021-03-28,2026-12-06,CUS-0002906,PRD-00198
SUB-0002756,active,2024-08-14,2025-05-21,CUS-0005181,PRD-00189
SUB-0002757,active,2025-01-17,2024-05-25,CUS-0009642,PRD-00143
SUB-0002758,active,2021-09-08,2024-02-12,CUS-0007310,PRD-00146
SUB-0002759,active,2023-05-04,2024-06-18,CUS-0000399,PRD-00087
SUB-0002760,active,2020-09-14,2026-02-13,CUS-0009440,PRD-00063
SUB-0002761,active,2024-04-01,2026-01-20,CUS-0001046,PRD-00028
SUB-0002762,active,2024-12-08,2027-04-18,CUS-0004374,PRD-00128
SUB-0002763,active,2023-05-02,2027-06-04,CUS-0005763,PRD-00109
SUB-0002764,active,2020-08-05,2026-05-28,CUS-0003153,PRD-00188
SUB-0002765,active,2023-03-06,2027-12-24,CUS-0000335,PRD-00083
SUB-0002766,active,2024-09-24,2025-05-17,CUS-0006931,PRD-00176
SUB-0002767,cancelled,2024-01-20,2025-01-12,CUS-0001438,PRD-00046
SUB-0002768,paused,2023-12-23,2027-04-23,CUS-0009225,PRD-00035
SUB-0002769,active,2020-12-23,2026-10-03,CUS-0001414,PRD-00124
SUB-0002770,cancelled,2021-11-09,2024-08-31,CUS-0001606,PRD-00152
SUB-0002771,active,2020-12-23,2027-01-11,CUS-0005964,PRD-00165
SUB-0002772,active,2022-11-28,2025-04-08,CUS-0009822,PRD-00093
SUB-0002773,active,2025-06-07,2027-03-25,CUS-0001359,PRD-00090
SUB-0002774,active,2021-02-03,2025-10-02,CUS-0003169,PRD-00083
SUB-0002775,active,2021-03-04,2024-10-04,CUS-0007327,PRD-00153
SUB-0002776,active,2023-03-06,2024-11-14,CUS-0007625,PRD-00186
SUB-0002777,paused,2022-05-06,2024-06-05,CUS-0008671,PRD-00181
SUB-0002778,paused,2020-03-21,2026-02-13,CUS-0004593,PRD-00001
SUB-0002779,cancelled,2023-03-07,2024-06-18,CUS-0003447,PRD-00050
SUB-0002780,active,2024-11-18,2025-12-22,CUS-0001512,PRD-00074
SUB-0002781,active,2023-06-30,2026-06-11,CUS-0004307,PRD-00003
SUB-0002782,active,2021-04-09,2024-01-01,CUS-0007820,PRD-00174
SUB-0002783,active,2020-08-29,2026-06-05,CUS-0006233,PRD-00197
SUB-0002784,paused,2023-08-08,2026-05-29,CUS-0001805,PRD-00148
SUB-0002785,active,2024-04-23,2027-04-20,CUS-0007507,PRD-00064
SUB-0002786,active,2020-10-21,2027-04-02,CUS-0004628,PRD-00117
SUB-0002787,cancelled,2021-01-26,2024-05-21,CUS-0005855,PRD-00016
SUB-0002788,active,2022-10-02,2025-06-16,CUS-0003762,PRD-00188
SUB-0002789,active,2021-10-02,2027-06-08,CUS-0009445,PRD-00150
SUB-0002790,paused,2025-03-06,2026-04-17,CUS-0005637,PRD-00113
SUB-0002791,active,2024-05-17,2027-11-28,CUS-0005494,PRD-00067
SUB-0002792,paused,2021-03-14,2027-01-31,CUS-0007043,PRD-00078
SUB-0002793,active,2021-04-01,2027-10-01,CUS-0005045,PRD-00135
SUB-0002794,active,2021-05-16,2026-08-28,CUS-0003461,PRD-00102
SUB-0002795,cancelled,2022-03-04,2025-08-28,CUS-0008083,PRD-00171
SUB-0002796,active,2022-01-17,2026-11-24,CUS-0001784,PRD-00182
SUB-0002797,active,2024-01-18,2024-01-27,CUS-0000735,PRD-00043
SUB-0002798,active,2022-07-31,2024-12-07,CUS-0003451,PRD-00109
SUB-0002799,active,2023-09-08,2024-11-11,CUS-0004481,PRD-00060
SUB-0002800,active,2023-08-21,2024-07-09,CUS-0000642,PRD-00127
SUB-0002801,active,2024-09-09,2024-12-15,CUS-0009098,PRD-00199
SUB-0002802,active,2022-02-27,2027-02-15,CUS-0007156,PRD-00026
SUB-0002803,active,2021-03-09,2027-09-20,CUS-0000649,PRD-00002
SUB-0002804,cancelled,2022-06-19,2024-03-26,CUS-0009859,PRD-00154
SUB-0002805,active,2024-04-23,2024-05-11,CUS-0008755,PRD-00008
SUB-0002806,active,2020-06-09,2025-01-01,CUS-0002444,PRD-00106
SUB-0002807,cancelled,2021-07-17,2026-02-19,CUS-0000444,PRD-00096
SUB-0002808,active,2023-06-15,2027-07-06,CUS-0001080,PRD-00053
SUB-0002809,active,2020-02-20,2024-01-20,CUS-0007991,PRD-00058
SUB-0002810,cancelled,2023-06-01,2027-05-21,CUS-0002698,PRD-00117
SUB-0002811,active,2023-12-25,2025-06-05,CUS-0006426,PRD-00145
SUB-0002812,active,2024-02-10,2024-03-02,CUS-0008960,PRD-00177
SUB-0002813,active,2024-06-11,2027-03-07,CUS-0007974,PRD-00179
SUB-0002814,cancelled,2021-06-25,2024-03-17,CUS-0000593,PRD-00009
SUB-0002815,active,2021-06-27,2024-07-29,CUS-0001871,PRD-00093
SUB-0002816,active,2020-07-19,2027-06-12,CUS-0002821,PRD-00032
SUB-0002817,active,2022-05-31,2025-03-29,CUS-0005470,PRD-00040
SUB-0002818,active,2024-02-16,2025-09-20,CUS-0002156,PRD-00005
SUB-0002819,cancelled,2020-11-23,2025-10-07,CUS-0007839,PRD-00045
SUB-0002820,active,2023-05-29,2025-03-08,CUS-0003592,PRD-00102
SUB-0002821,active,2024-01-14,2025-02-07,CUS-0000738,PRD-00018
SUB-0002822,active,2021-03-20,2025-08-08,CUS-0002439,PRD-00190
SUB-0002823,active,2021-07-27,2025-03-11,CUS-0003772,PRD-00196
SUB-0002824,paused,2025-06-14,2026-05-16,CUS-0005085,PRD-00119
SUB-0002825,cancelled,2023-03-11,2025-09-10,CUS-0001980,PRD-00184
SUB-0002826,active,2022-11-25,2027-08-09,CUS-0003661,PRD-00034
SUB-0002827,active,2021-02-12,2026-02-08,CUS-0005584,PRD-00127
SUB-0002828,cancelled,2020-08-19,2025-03-20,CUS-0007431,PRD-00197
SUB-0002829,active,2023-06-14,2024-04-26,CUS-0003985,PRD-00118
SUB-0002830,paused,2021-10-03,2027-02-13,CUS-0005099,PRD-00039
SUB-0002831,active,2021-11-13,2027-02-02,CUS-0007253,PRD-00081
SUB-0002832,active,2022-09-22,2026-11-30,CUS-0005673,PRD-00035
SUB-0002833,cancelled,2025-06-03,2024-05-25,CUS-0009271,PRD-00120
SUB-0002834,active,2021-08-20,2027-03-15,CUS-0009259,PRD-00017
SUB-0002835,paused,2025-05-25,2024-09-16,CUS-0000762,PRD-00057
SUB-0002836,active,2023-08-01,2027-01-06,CUS-0006766,PRD-00070
SUB-0002837,active,2020-01-27,2027-04-06,CUS-0005122,PRD-00107
SUB-0002838,active,2020-08-10,2024-02-13,CUS-0005774,PRD-00174
SUB-0002839,cancelled,2023-04-30,2025-11-03,CUS-0009458,PRD-00154
SUB-0002840,active,2021-01-13,2027-09-18,CUS-0008474,PRD-00156
SUB-0002841,active,2024-08-12,2025-10-09,CUS-0005988,PRD-00155
SUB-0002842,active,2023-05-07,2027-05-24,CUS-0001013,PRD-00060
SUB-0002843,cancelled,2025-03-26,2027-03-20,CUS-0008068,PRD-00200
SUB-0002844,cancelled,2021-01-07,2024-11-18,CUS-0006468,PRD-00071
SUB-0002845,active,2021-05-07,2026-02-26,CUS-0004499,PRD-00016
SUB-0002846,cancelled,2020-06-21,2024-10-23,CUS-0002416,PRD-00190
SUB-0002847,paused,2020-08-19,2026-03-16,CUS-0004529,PRD-00022
SUB-0002848,paused,2023-12-11,2025-01-05,CUS-0003958,PRD-00108
SUB-0002849,active,2025-03-23,2025-03-06,CUS-0001393,PRD-00122
SUB-0002850,active,2021-12-28,2026-12-09,CUS-0004058,PRD-00127
SUB-0002851,active,2020-01-02,2027-06-02,CUS-0006445,PRD-00014
SUB-0002852,active,2023-06-10,2024-05-08,CUS-0009996,PRD-00125
SUB-0002853,active,2021-07-26,2026-04-25,CUS-0007341,PRD-00112
SUB-0002854,active,2025-02-09,2026-12-28,CUS-0000467,PRD-00009
SUB-0002855,active,2024-02-20,2024-12-25,CUS-0005816,PRD-00130
SUB-0002856,active,2025-05-19,2027-04-16,CUS-0000058,PRD-00088
SUB-0002857,active,2024-06-11,2026-10-03,CUS-0006686,PRD-00146
SUB-0002858,active,2020-06-12,2025-02-25,CUS-0005433,PRD-00009
SUB-0002859,active,2022-03-09,2026-10-28,CUS-0002008,PRD-00019
SUB-0002860,active,2021-04-24,2027-08-21,CUS-0009788,PRD-00188
SUB-0002861,cancelled,2023-07-20,2026-11-04,CUS-0006281,PRD-00077
SUB-0002862,cancelled,2023-11-25,2025-09-24,CUS-0005106,PRD-00077
SUB-0002863,active,2021-11-13,2026-07-29,CUS-0001169,PRD-00046
SUB-0002864,active,2024-06-06,2024-02-17,CUS-0009831,PRD-00047
SUB-0002865,active,2024-01-31,2026-09-24,CUS-0008559,PRD-00094
SUB-0002866,active,2024-03-13,2024-09-04,CUS-0007766,PRD-00109
SUB-0002867,active,2022-07-08,2026-01-15,CUS-0002647,PRD-00029
SUB-0002868,active,2024-02-25,2026-05-01,CUS-0008662,PRD-00163
SUB-0002869,active,2021-11-20,2025-01-01,CUS-0000286,PRD-00037
SUB-0002870,active,2020-05-18,2025-12-05,CUS-0008690,PRD-00168
SUB-0002871,active,2024-03-04,2024-09-14,CUS-0008395,PRD-00025
SUB-0002872,active,2020-06-21,2026-03-03,CUS-0005233,PRD-00088
SUB-0002873,active,2025-04-24,2025-10-03,CUS-0009028,PRD-00105
SUB-0002874,active,2023-02-11,2024-03-29,CUS-0002534,PRD-00156
SUB-0002875,active,2022-07-01,2025-10-28,CUS-0008643,PRD-00190
SUB-0002876,active,2020-01-01,2027-02-15,CUS-0005555,PRD-00181
SUB-0002877,paused,2021-01-27,2026-12-18,CUS-0008357,PRD-00069
SUB-0002878,active,2021-04-19,2024-02-25,CUS-0003093,PRD-00185
SUB-0002879,active,2021-02-26,2027-08-10,CUS-0009403,PRD-00071
SUB-0002880,cancelled,2022-12-22,2025-08-26,CUS-0008883,PRD-00032
SUB-0002881,active,2020-04-14,2026-05-22,CUS-0005840,PRD-00195
SUB-0002882,active,2025-01-27,2024-11-27,CUS-0002752,PRD-00007
SUB-0002883,paused,2021-01-27,2024-01-04,CUS-0006143,PRD-00180
SUB-0002884,active,2022-05-27,2026-04-09,CUS-0001321,PRD-00157
SUB-0002885,cancelled,2020-07-21,2026-03-05,CUS-0001631,PRD-00195
SUB-0002886,active,2020-12-01,2027-01-31,CUS-0002345,PRD-00156
SUB-0002887,cancelled,2025-05-27,2024-12-01,CUS-0007630,PRD-00135
SUB-0002888,active,2024-10-14,2026-11-05,CUS-0006123,PRD-00064
SUB-0002889,active,2020-02-08,2026-02-21,CUS-0009668,PRD-00182
SUB-0002890,active,2023-12-24,2027-10-11,CUS-0006990,PRD-00132
SUB-0002891,active,2023-09-26,2025-05-18,CUS-0002651,PRD-00063
SUB-0002892,active,2022-02-02,2024-02-28,CUS-0009089,PRD-00069
SUB-0002893,active,2022-12-16,2025-08-01,CUS-0000980,PRD-00057
SUB-0002894,active,2021-03-29,2027-05-21,CUS-0006519,PRD-00013
SUB-0002895,cancelled,2024-02-03,2024-03-30,CUS-0002256,PRD-00143
SUB-0002896,active,2020-01-24,2025-07-20,CUS-0003611,PRD-00195
SUB-0002897,cancelled,2024-06-21,2027-11-27,CUS-0007424,PRD-00019
SUB-0002898,active,2023-09-24,2025-02-19,CUS-0003778,PRD-00062
SUB-0002899,active,2021-11-14,2024-02-27,CUS-0008180,PRD-00050
SUB-0002900,active,2022-03-03,2027-09-25,CUS-0007391,PRD-00030
SUB-0002901,active,2021-09-21,2027-04-09,CUS-0000434,PRD-00020
SUB-0002902,cancelled,2022-03-03,2024-06-04,CUS-0000146,PRD-00036
SUB-0002903,active,2024-02-21,2025-11-06,CUS-0005558,PRD-00076
SUB-0002904,active,2022-04-14,2026-05-13,CUS-0007003,PRD-00023
SUB-0002905,active,2021-10-14,2025-12-16,CUS-0002585,PRD-00071
SUB-0002906,active,2021-07-07,2027-12-18,CUS-0001489,PRD-00067
SUB-0002907,active,2020-03-18,2024-09-08,CUS-0002435,PRD-00176
SUB-0002908,active,2023-01-17,2024-09-17,CUS-0000297,PRD-00090
SUB-0002909,paused,2025-06-26,2026-11-29,CUS-0005743,PRD-00049
SUB-0002910,active,2020-01-07,2025-12-07,CUS-0000485,PRD-00139
SUB-0002911,active,2024-08-04,2024-08-25,CUS-0008689,PRD-00045
SUB-0002912,active,2025-05-30,2024-06-05,CUS-0008284,PRD-00052
SUB-0002913,active,2021-02-18,2027-08-18,CUS-0009551,PRD-00119
SUB-0002914,cancelled,2021-11-15,2027-09-14,CUS-0007644,PRD-00030
SUB-0002915,active,2024-09-30,2027-04-08,CUS-0006577,PRD-00001
SUB-0002916,active,2022-03-22,2026-11-17,CUS-0003428,PRD-00039
SUB-0002917,cancelled,2022-04-12,2027-09-05,CUS-0000387,PRD-00163
SUB-0002918,active,2021-11-15,2024-12-13,CUS-0006840,PRD-00187
SUB-0002919,active,2025-02-07,2024-10-22,CUS-0003945,PRD-00164
SUB-0002920,active,2020-06-27,2025-09-18,CUS-0007043,PRD-00048
SUB-0002921,cancelled,2023-01-19,2026-08-14,CUS-0000904,PRD-00085
SUB-0002922,active,2023-07-11,2027-10-24,CUS-0007301,PRD-00077
SUB-0002923,active,2023-06-23,2024-01-27,CUS-0006619,PRD-00129
SUB-0002924,paused,2025-04-11,2024-05-02,CUS-0007841,PRD-00148
SUB-0002925,active,2025-05-05,2025-07-03,CUS-0007217,PRD-00088
SUB-0002926,active,2021-01-31,2024-07-04,CUS-0000559,PRD-00083
SUB-0002927,active,2024-07-30,2024-10-07,CUS-0008561,PRD-00166
SUB-0002928,paused,2022-11-24,2027-05-03,CUS-0001015,PRD-00076
SUB-0002929,active,2023-11-09,2027-11-02,CUS-0005624,PRD-00033
SUB-0002930,active,2025-03-31,2024-02-14,CUS-0000193,PRD-00173
SUB-0002931,active,2022-05-16,2024-01-18,CUS-0007232,PRD-00021
SUB-0002932,active,2023-03-15,2024-11-02,CUS-0001021,PRD-00011
SUB-0002933,active,2022-05-22,2027-03-22,CUS-0006673,PRD-00074
SUB-0002934,active,2023-08-01,2024-01-15,CUS-0004761,PRD-00047
SUB-0002935,active,2021-08-21,2026-11-16,CUS-0003602,PRD-00005
SUB-0002936,active,2021-03-23,2024-06-10,CUS-0004106,PRD-00060
SUB-0002937,active,2021-08-03,2024-10-07,CUS-0001980,PRD-00021
SUB-0002938,active,2020-05-15,2026-05-25,CUS-0000486,PRD-00179
SUB-0002939,cancelled,2025-04-06,2025-01-29,CUS-0009984,PRD-00084
SUB-0002940,active,2024-05-28,2027-06-15,CUS-0005300,PRD-00059
SUB-0002941,cancelled,2023-10-29,2025-12-27,CUS-0000675,PRD-00151
SUB-0002942,active,2024-07-12,2026-05-02,CUS-0005505,PRD-00015
SUB-0002943,active,2022-11-19,2024-11-24,CUS-0007522,PRD-00099
SUB-0002944,active,2023-03-28,2024-02-14,CUS-0006792,PRD-00035
SUB-0002945,active,2021-08-06,2024-07-19,CUS-0008400,PRD-00004
SUB-0002946,active,2024-02-04,2024-08-17,CUS-0005605,PRD-00196
SUB-0002947,active,2024-07-05,2027-02-08,CUS-0008192,PRD-00176
SUB-0002948,active,2021-11-08,2027-09-19,CUS-0007748,PRD-00004
SUB-0002949,active,2023-11-02,2026-05-13,CUS-0006283,PRD-00185
SUB-0002950,cancelled,2021-02-04,2025-10-28,CUS-0003322,PRD-00173
SUB-0002951,active,2023-05-07,2025-06-06,CUS-0001189,PRD-00103
SUB-0002952,active,2025-01-06,2024-05-26,CUS-0006511,PRD-00146
SUB-0002953,active,2023-04-14,2024-07-27,CUS-0006813,PRD-00056
SUB-0002954,active,2023-02-25,2025-06-20,CUS-0003276,PRD-00033
SUB-0002955,active,2021-12-08,2025-02-25,CUS-0002133,PRD-00147
SUB-0002956,active,2022-04-02,2024-04-01,CUS-0009312,PRD-00155
SUB-0002957,active,2024-08-29,2024-10-17,CUS-0002299,PRD-00190
SUB-0002958,active,2020-04-22,2025-05-29,CUS-0006517,PRD-00192
SUB-0002959,active,2022-11-23,2024-03-21,CUS-0004442,PRD-00035
SUB-0002960,active,2022-01-28,2024-11-18,CUS-0000593,PRD-00137
SUB-0002961,active,2024-06-10,2024-05-09,CUS-0004524,PRD-00113
SUB-0002962,active,2020-04-02,2024-05-02,CUS-0009321,PRD-00089
SUB-0002963,active,2024-10-26,2024-04-22,CUS-0005739,PRD-00196
SUB-0002964,active,2025-01-06,2026-09-26,CUS-0007883,PRD-00172
SUB-0002965,active,2020-04-27,2026-02-10,CUS-0003495,PRD-00141
SUB-0002966,active,2021-09-06,2027-02-06,CUS-0003160,PRD-00018
SUB-0002967,active,2025-03-15,2025-05-12,CUS-0001239,PRD-00149
SUB-0002968,active,2020-08-20,2024-04-01,CUS-0001141,PRD-00008
SUB-0002969,active,2022-12-18,2025-04-22,CUS-0004082,PRD-00174
SUB-0002970,active,2021-10-06,2024-10-26,CUS-0004707,PRD-00045
SUB-0002971,active,2024-03-11,2025-08-20,CUS-0009169,PRD-00057
SUB-0002972,active,2025-06-01,2027-09-03,CUS-0009391,PRD-00068
SUB-0002973,active,2024-08-26,2027-03-02,CUS-0007690,PRD-00180
SUB-0002974,active,2020-05-09,2024-06-27,CUS-0000509,PRD-00064
SUB-0002975,active,2024-03-24,2027-04-30,CUS-0008049,PRD-00007
SUB-0002976,active,2023-08-27,2026-01-08,CUS-0009734,PRD-00109
SUB-0002977,active,2025-05-11,2024-06-14,CUS-0002437,PRD-00023
SUB-0002978,active,2025-05-02,2025-12-17,CUS-0006609,PRD-00022
SUB-0002979,cancelled,2022-12-12,2026-01-03,CUS-0000758,PRD-00117
SUB-0002980,active,2021-12-09,2025-12-21,CUS-0003071,PRD-00095
SUB-0002981,active,2025-01-13,2025-08-05,CUS-0006476,PRD-00189
SUB-0002982,cancelled,2020-08-25,2025-09-19,CUS-0005382,PRD-00082
SUB-0002983,active,2023-10-23,2027-04-03,CUS-0004393,PRD-00159
SUB-0002984,active,2020-06-04,2026-05-21,CUS-0005690,PRD-00061
SUB-0002985,active,2022-04-13,2027-05-23,CUS-0008989,PRD-00137
SUB-0002986,paused,2020-05-04,2026-08-08,CUS-0005972,PRD-00046
SUB-0002987,active,2020-10-05,2026-07-29,CUS-0003686,PRD-00179
SUB-0002988,active,2020-03-14,2024-06-05,CUS-0004444,PRD-00123
SUB-0002989,active,2022-10-21,2026-06-06,CUS-0002700,PRD-00001
SUB-0002990,active,2021-11-19,2027-07-06,CUS-0005887,PRD-00085
SUB-0002991,active,2023-10-14,2027-11-16,CUS-0007575,PRD-00016
SUB-0002992,active,2020-09-28,2024-08-27,CUS-0003102,PRD-00088
SUB-0002993,active,2021-08-03,2026-04-19,CUS-0005383,PRD-00011
SUB-0002994,active,2023-04-03,2026-06-06,CUS-0003645,PRD-00014
SUB-0002995,cancelled,2021-10-17,2027-02-18,CUS-0001573,PRD-00114
SUB-0002996,active,2022-04-18,2024-04-12,CUS-0003475,PRD-00021
SUB-0002997,active,2022-11-18,2027-03-24,CUS-0007081,PRD-00199
SUB-0002998,active,2020-03-04,2026-12-29,CUS-0009303,PRD-00032
SUB-0002999,active,2024-11-09,2025-07-02,CUS-0008004,PRD-00062
SUB-0003000,active,2022-06-12,2024-11-02,CUS-0004734,PRD-00094
SUB-0003001,active,2021-05-12,2025-11-08,CUS-0004843,PRD-00051
SUB-0003002,active,2022-08-07,2026-03-05,CUS-0003340,PRD-00121
SUB-0003003,paused,2022-11-28,2027-12-19,CUS-0005609,PRD-00165
SUB-0003004,active,2024-12-24,2027-09-20,CUS-0001683,PRD-00199
SUB-0003005,active,2020-11-14,2026-07-05,CUS-0008126,PRD-00099
SUB-0003006,paused,2021-08-24,2024-05-09,CUS-0006495,PRD-00092
SUB-0003007,active,2023-03-31,2026-03-16,CUS-0009585,PRD-00050
SUB-0003008,active,2022-06-15,2027-09-13,CUS-0000186,PRD-00079
SUB-0003009,active,2022-12-01,2025-02-24,CUS-0009706,PRD-00030
SUB-0003010,cancelled,2022-08-18,2025-08-11,CUS-0007997,PRD-00137
SUB-0003011,active,2022-09-07,2027-12-06,CUS-0001953,PRD-00078
SUB-0003012,active,2023-10-13,2025-03-07,CUS-0001209,PRD-00185
SUB-0003013,active,2023-01-17,2024-07-28,CUS-0009079,PRD-00149
SUB-0003014,active,2024-03-10,2025-04-27,CUS-0000846,PRD-00149
SUB-0003015,active,2020-07-09,2025-02-11,CUS-0007719,PRD-00115
SUB-0003016,active,2025-06-29,2024-03-05,CUS-0005848,PRD-00015
SUB-0003017,cancelled,2023-10-24,2026-12-26,CUS-0000115,PRD-00062
SUB-0003018,paused,2025-06-30,2026-10-31,CUS-0008603,PRD-00139
SUB-0003019,active,2021-02-02,2026-01-01,CUS-0009809,PRD-00187
SUB-0003020,active,2020-06-22,2025-12-02,CUS-0005128,PRD-00127
SUB-0003021,active,2024-03-17,2026-03-02,CUS-0005296,PRD-00109
SUB-0003022,active,2021-06-07,2024-08-08,CUS-0002233,PRD-00002
SUB-0003023,active,2020-03-06,2024-10-09,CUS-0000341,PRD-00086
SUB-0003024,active,2020-08-12,2027-12-28,CUS-0007473,PRD-00001
SUB-0003025,paused,2021-09-18,2024-05-13,CUS-0004002,PRD-00042
SUB-0003026,active,2021-01-09,2027-11-03,CUS-0007480,PRD-00021
SUB-0003027,active,2020-08-03,2027-01-28,CUS-0002826,PRD-00095
SUB-0003028,paused,2020-10-20,2026-11-09,CUS-0003119,PRD-00012
SUB-0003029,active,2023-09-24,2025-02-09,CUS-0005626,PRD-00043
SUB-0003030,cancelled,2023-06-07,2026-12-21,CUS-0008327,PRD-00077
SUB-0003031,active,2023-12-25,2024-04-24,CUS-0001796,PRD-00115
SUB-0003032,active,2020-03-20,2024-10-22,CUS-0008759,PRD-00083
SUB-0003033,active,2025-03-15,2026-05-05,CUS-0005847,PRD-00041
SUB-0003034,active,2021-05-18,2025-08-27,CUS-0005321,PRD-00039
SUB-0003035,paused,2022-11-02,2025-06-27,CUS-0005318,PRD-00181
SUB-0003036,active,2024-03-08,2026-12-31,CUS-0006898,PRD-00199
SUB-0003037,active,2020-11-13,2025-08-30,CUS-0009292,PRD-00171
SUB-0003038,cancelled,2023-11-14,2025-08-16,CUS-0009832,PRD-00085
SUB-0003039,active,2023-11-30,2024-06-06,CUS-0002864,PRD-00062
SUB-0003040,active,2021-11-22,2026-02-13,CUS-0006528,PRD-00084
SUB-0003041,active,2020-09-05,2026-04-30,CUS-0003960,PRD-00028
SUB-0003042,active,2023-10-26,2027-06-29,CUS-0008256,PRD-00120
SUB-0003043,active,2024-07-23,2026-11-22,CUS-0002538,PRD-00010
SUB-0003044,active,2023-06-11,2024-07-21,CUS-0005797,PRD-00058
SUB-0003045,active,2025-06-29,2025-07-14,CUS-0004085,PRD-00070
SUB-0003046,active,2020-09-10,2024-12-15,CUS-0007712,PRD-00002
SUB-0003047,active,2020-07-02,2026-02-10,CUS-0009131,PRD-00199
SUB-0003048,active,2024-05-02,2024-01-11,CUS-0007759,PRD-00062
SUB-0003049,active,2021-04-11,2027-08-13,CUS-0008860,PRD-00053
