invoice_item_id,quantity,unit_price,line_total,invoice_id,product_id
INI-000015902,8,40.34,322.72,INV-00034867,PRD-00050
INI-000015903,6,16.09,96.53999999999999,INV-00009412,PRD-00196
INI-000015904,7,19.08,133.56,INV-00009721,PRD-00172
INI-000015905,7,32.76,229.32,INV-00032048,PRD-00111
INI-000015906,2,265.79,531.58,INV-00005067,PRD-00081
INI-000015907,1,18.02,18.02,INV-00048730,PRD-00060
INI-000015908,8,23.57,188.56,INV-00037585,PRD-00079
INI-000015909,7,21.12,147.84,INV-00004730,PRD-00199
INI-000015910,3,58.28,174.84,INV-00037416,PRD-00139
INI-000015911,4,16.87,67.48,INV-00008046,PRD-00094
INI-000015912,4,31.76,127.04,INV-00000006,PRD-00098
INI-000015913,3,14.22,42.660000000000004,INV-00028376,PRD-00132
INI-000015914,5,33.39,166.95,INV-00034146,PRD-00170
INI-000015915,7,48.28,337.96000000000004,INV-00037028,PRD-00034
INI-000015916,1,14.25,14.25,INV-00036006,PRD-00044
INI-000015917,4,59.77,239.08,INV-00031551,PRD-00042
INI-000015918,8,10.0,80.0,INV-00049186,PRD-00132
INI-000015919,4,83.99,335.96,INV-00012536,PRD-00021
INI-000015920,1,92.49,92.49,INV-00011270,PRD-00168
INI-000015921,7,15.07,105.49000000000001,INV-00048935,PRD-00099
INI-000015922,8,72.73,581.84,INV-00043516,PRD-00004
INI-000015923,3,11.3,33.900000000000006,INV-00008798,PRD-00116
INI-000015924,8,10.56,84.48,INV-00017669,PRD-00042
INI-000015925,1,106.54,106.54,INV-00022245,PRD-00190
INI-000015926,9,14.1,126.89999999999999,INV-00028750,PRD-00122
INI-000015927,1,24.95,24.95,INV-00025772,PRD-00015
INI-000015928,5,43.87,219.35,INV-00019477,PRD-00141
INI-000015929,7,20.16,141.12,INV-00003205,PRD-00156
INI-000015930,8,85.31,682.48,INV-00017676,PRD-00021
INI-000015931,2,50.62,101.24,INV-00015630,PRD-00078
INI-000015932,5,151.37,756.85,INV-00039869,PRD-00081
INI-000015933,7,23.83,166.81,INV-00045500,PRD-00167
INI-000015934,5,41.04,205.2,INV-00012277,PRD-00133
INI-000015935,1,25.84,25.84,INV-00027215,PRD-00015
INI-000015936,10,40.98,409.79999999999995,INV-00049872,PRD-00038
INI-000015937,3,30.81,92.42999999999999,INV-00025203,PRD-00113
INI-000015938,8,17.33,138.64,INV-00033809,PRD-00048
INI-000015939,1,25.27,25.27,INV-00021758,PRD-00073
INI-000015940,8,24.82,198.56,INV-00047929,PRD-00182
INI-000015941,1,19.11,19.11,INV-00023978,PRD-00060
INI-000015942,4,32.04,128.16,INV-00029184,PRD-00188
INI-000015943,3,51.75,155.25,INV-00018957,PRD-00183
INI-000015944,10,42.47,424.7,INV-00042943,PRD-00030
INI-000015945,4,29.58,118.32,INV-00002169,PRD-00098
INI-000015946,3,51.89,155.67000000000002,INV-00044242,PRD-00172
INI-000015947,4,22.75,91.0,INV-00037925,PRD-00025
INI-000015948,1,25.62,25.62,INV-00020273,PRD-00112
INI-000015949,10,36.62,366.2,INV-00029218,PRD-00078
INI-000015950,9,37.06,333.54,INV-00040562,PRD-00108
INI-000015951,7,43.53,304.71000000000004,INV-00018686,PRD-00133
INI-000015952,10,15.3,153.0,INV-00042728,PRD-00064
INI-000015953,10,57.34,573.4000000000001,INV-00039672,PRD-00074
INI-000015954,1,30.48,30.48,INV-00026112,PRD-00010
INI-000015955,4,18.04,72.16,INV-00013635,PRD-00069
INI-000015956,1,6.54,6.54,INV-00044923,PRD-00067
INI-000015957,7,92.71,648.9699999999999,INV-00015569,PRD-00155
INI-000015958,8,19.02,152.16,INV-00023257,PRD-00186
INI-000015959,1,70.66,70.66,INV-00023019,PRD-00096
INI-000015960,7,22.93,160.51,INV-00012803,PRD-00107
INI-000015961,8,67.51,540.08,INV-00013261,PRD-00129
INI-000015962,6,28.69,172.14000000000001,INV-00048457,PRD-00188
INI-000015963,6,31.97,191.82,INV-00000189,PRD-00136
INI-000015964,5,28.08,140.39999999999998,INV-00017015,PRD-00010
INI-000015965,4,48.17,192.68,INV-00040621,PRD-00087
INI-000015966,9,40.46,364.14,INV-00047733,PRD-00138
INI-000015967,5,11.1,55.5,INV-00028997,PRD-00018
INI-000015968,6,94.42,566.52,INV-00036541,PRD-00162
INI-000015969,10,51.79,517.9,INV-00033521,PRD-00032
INI-000015970,3,24.01,72.03,INV-00012345,PRD-00052
INI-000015971,10,18.03,180.3,INV-00003454,PRD-00189
INI-000015972,7,9.97,69.79,INV-00012538,PRD-00131
INI-000015973,10,32.16,321.59999999999997,INV-00025193,PRD-00038
INI-000015974,3,18.13,54.39,INV-00035704,PRD-00033
INI-000015975,8,44.74,357.92,INV-00023342,PRD-00125
INI-000015976,3,27.57,82.71000000000001,INV-00017711,PRD-00017
INI-000015977,7,61.45,430.15000000000003,INV-00039771,PRD-00058
INI-000015978,5,27.8,139.0,INV-00002461,PRD-00052
INI-000015979,4,55.13,220.52,INV-00017220,PRD-00065
INI-000015980,1,21.43,21.43,INV-00016290,PRD-00189
INI-000015981,6,45.84,275.04,INV-00016776,PRD-00009
INI-000015982,6,20.93,125.58,INV-00038509,PRD-00175
INI-000015983,1,24.87,24.87,INV-00020008,PRD-00095
INI-000015984,6,10.39,62.34,INV-00046849,PRD-00024
INI-000015985,6,7.23,43.38,INV-00003707,PRD-00100
INI-000015986,1,6.13,6.13,INV-00014936,PRD-00044
INI-000015987,2,8.76,17.52,INV-00033215,PRD-00109
INI-000015988,4,29.2,116.8,INV-00000677,PRD-00156
INI-000015989,7,26.35,184.45000000000002,INV-00047402,PRD-00114
INI-000015990,5,6.3,31.5,INV-00046456,PRD-00071
INI-000015991,8,16.18,129.44,INV-00035441,PRD-00025
INI-000015992,3,13.83,41.49,INV-00003824,PRD-00200
INI-000015993,6,31.75,190.5,INV-00039676,PRD-00049
INI-000015994,1,23.8,23.8,INV-00001166,PRD-00078
INI-000015995,1,79.57,79.57,INV-00041311,PRD-00009
INI-000015996,2,48.22,96.44,INV-00025798,PRD-00068
INI-000015997,3,10.88,32.64,INV-00037033,PRD-00056
INI-000015998,1,22.73,22.73,INV-00005031,PRD-00139
INI-000015999,9,17.4,156.6,INV-00018222,PRD-00141
INI-000016000,8,21.28,170.24,INV-00024978,PRD-00025
INI-000016001,7,20.44,143.08,INV-00019120,PRD-00165
INI-000016002,9,16.33,146.96999999999997,INV-00026708,PRD-00059
INI-000016003,5,24.68,123.4,INV-00021813,PRD-00072
INI-000016004,8,109.66,877.28,INV-00004929,PRD-00009
INI-000016005,4,76.99,307.96,INV-00041853,PRD-00100
INI-000016006,9,11.88,106.92,INV-00017740,PRD-00059
INI-000016007,5,30.33,151.64999999999998,INV-00009908,PRD-00039
INI-000016008,4,6.59,26.36,INV-00009163,PRD-00080
INI-000016009,1,154.9,154.9,INV-00016921,PRD-00132
INI-000016010,7,11.26,78.82,INV-00028959,PRD-00021
INI-000016011,3,14.87,44.61,INV-00003872,PRD-00056
INI-000016012,7,108.19,757.3299999999999,INV-00010418,PRD-00190
INI-000016013,6,45.31,271.86,INV-00034249,PRD-00037
INI-000016014,9,90.84,817.5600000000001,INV-00003757,PRD-00005
INI-000016015,10,55.95,559.5,INV-00022039,PRD-00108
INI-000016016,3,17.06,51.17999999999999,INV-00004742,PRD-00145
INI-000016017,2,19.63,39.26,INV-00019631,PRD-00054
INI-000016018,3,41.07,123.21000000000001,INV-00030639,PRD-00081
INI-000016019,10,13.24,132.4,INV-00046462,PRD-00049
INI-000016020,5,23.83,119.14999999999999,INV-00004189,PRD-00051
INI-000016021,6,15.34,92.03999999999999,INV-00046290,PRD-00067
INI-000016022,1,48.13,48.13,INV-00039632,PRD-00134
INI-000016023,2,59.69,119.38,INV-00020709,PRD-00156
INI-000016024,9,34.93,314.37,INV-00023644,PRD-00132
INI-000016025,4,29.24,116.96,INV-00047762,PRD-00183
INI-000016026,7,104.91,734.37,INV-00032858,PRD-00113
INI-000016027,2,21.77,43.54,INV-00011279,PRD-00138
INI-000016028,1,27.6,27.6,INV-00041136,PRD-00069
INI-000016029,10,11.66,116.6,INV-00013662,PRD-00042
INI-000016030,6,13.16,78.96000000000001,INV-00047818,PRD-00153
INI-000016031,5,23.0,115.0,INV-00034555,PRD-00046
INI-000016032,9,37.28,335.52,INV-00005493,PRD-00191
INI-000016033,1,45.48,45.48,INV-00002601,PRD-00100
INI-000016034,8,19.26,154.08,INV-00035086,PRD-00118
INI-000016035,4,25.18,100.72,INV-00007669,PRD-00113
INI-000016036,4,42.77,171.08,INV-00044203,PRD-00010
INI-000016037,2,19.97,39.94,INV-00025941,PRD-00117
INI-000016038,6,8.88,53.28,INV-00041556,PRD-00112
INI-000016039,1,11.27,11.27,INV-00024075,PRD-00083
INI-000016040,1,77.02,77.02,INV-00006150,PRD-00127
INI-000016041,5,10.12,50.599999999999994,INV-00015820,PRD-00145
INI-000016042,9,45.73,411.57,INV-00008490,PRD-00096
INI-000016043,9,11.04,99.35999999999999,INV-00021182,PRD-00116
INI-000016044,8,116.96,935.68,INV-00041120,PRD-00200
INI-000016045,7,20.16,141.12,INV-00040803,PRD-00015
INI-000016046,10,29.38,293.8,INV-00046216,PRD-00133
INI-000016047,4,52.36,209.44,INV-00022189,PRD-00156
INI-000016048,5,43.89,219.45,INV-00017719,PRD-00196
INI-000016049,10,18.49,184.89999999999998,INV-00018857,PRD-00128
INI-000016050,5,9.85,49.25,INV-00016680,PRD-00121
INI-000016051,6,40.21,241.26,INV-00003417,PRD-00055
INI-000016052,4,6.81,27.24,INV-00020273,PRD-00096
INI-000016053,8,70.1,560.8,INV-00032865,PRD-00101
INI-000016054,5,38.26,191.29999999999998,INV-00019093,PRD-00184
INI-000016055,8,7.66,61.28,INV-00028888,PRD-00131
INI-000016056,5,24.57,122.85,INV-00030938,PRD-00026
INI-000016057,8,11.71,93.68,INV-00013831,PRD-00002
INI-000016058,2,10.88,21.76,INV-00028270,PRD-00152
INI-000016059,4,32.13,128.52,INV-00005501,PRD-00050
INI-000016060,6,126.88,761.28,INV-00003876,PRD-00163
INI-000016061,4,67.9,271.6,INV-00009784,PRD-00175
INI-000016062,7,42.54,297.78,INV-00027006,PRD-00134
INI-000016063,10,157.45,1574.5,INV-00013180,PRD-00123
INI-000016064,7,30.44,213.08,INV-00021426,PRD-00047
INI-000016065,5,58.97,294.85,INV-00006741,PRD-00090
INI-000016066,2,12.85,25.7,INV-00035570,PRD-00177
INI-000016067,6,40.32,241.92000000000002,INV-00038467,PRD-00126
INI-000016068,3,31.15,93.44999999999999,INV-00038836,PRD-00063
INI-000016069,2,177.02,354.04,INV-00008991,PRD-00096
INI-000016070,8,42.54,340.32,INV-00026247,PRD-00181
INI-000016071,5,27.55,137.75,INV-00043981,PRD-00004
INI-000016072,7,30.69,214.83,INV-00014604,PRD-00029
INI-000016073,4,105.01,420.04,INV-00005822,PRD-00005
INI-000016074,8,53.39,427.12,INV-00023811,PRD-00063
INI-000016075,6,19.1,114.60000000000001,INV-00042326,PRD-00137
INI-000016076,1,35.09,35.09,INV-00033555,PRD-00062
INI-000016077,1,44.86,44.86,INV-00012582,PRD-00088
INI-000016078,4,31.75,127.0,INV-00016347,PRD-00005
INI-000016079,8,29.45,235.6,INV-00041594,PRD-00059
INI-000016080,1,43.02,43.02,INV-00024813,PRD-00043
INI-000016081,7,62.42,436.94,INV-00029754,PRD-00189
INI-000016082,6,49.25,295.5,INV-00006072,PRD-00063
INI-000016083,8,26.18,209.44,INV-00048941,PRD-00196
INI-000016084,4,64.41,257.64,INV-00029482,PRD-00181
INI-000016085,10,39.76,397.59999999999997,INV-00037999,PRD-00072
INI-000016086,6,36.41,218.45999999999998,INV-00007561,PRD-00085
INI-000016087,4,16.27,65.08,INV-00032216,PRD-00008
INI-000016088,4,25.15,100.6,INV-00037063,PRD-00048
INI-000016089,7,18.9,132.29999999999998,INV-00044754,PRD-00138
INI-000016090,2,44.66,89.32,INV-00024124,PRD-00170
INI-000016091,8,24.24,193.92,INV-00048255,PRD-00165
INI-000016092,7,20.7,144.9,INV-00044494,PRD-00193
INI-000016093,6,14.85,89.1,INV-00026812,PRD-00085
INI-000016094,10,8.45,84.5,INV-00036334,PRD-00081
INI-000016095,5,9.08,45.4,INV-00009992,PRD-00081
INI-000016096,8,23.19,185.52,INV-00041070,PRD-00171
INI-000016097,2,40.13,80.26,INV-00027275,PRD-00148
INI-000016098,5,19.27,96.35,INV-00018912,PRD-00033
INI-000016099,7,25.21,176.47,INV-00007642,PRD-00001
INI-000016100,9,26.7,240.29999999999998,INV-00005386,PRD-00198
INI-000016101,1,12.13,12.13,INV-00004960,PRD-00068
INI-000016102,9,19.75,177.75,INV-00032725,PRD-00061
INI-000016103,1,13.17,13.17,INV-00021664,PRD-00009
INI-000016104,1,79.11,79.11,INV-00004712,PRD-00178
INI-000016105,6,91.72,550.3199999999999,INV-00040119,PRD-00161
INI-000016106,8,28.23,225.84,INV-00026609,PRD-00074
INI-000016107,3,39.05,117.14999999999999,INV-00040513,PRD-00127
INI-000016108,4,18.82,75.28,INV-00039641,PRD-00001
INI-000016109,6,41.69,250.14,INV-00018644,PRD-00055
INI-000016110,1,20.55,20.55,INV-00008629,PRD-00028
INI-000016111,10,13.51,135.1,INV-00035673,PRD-00137
INI-000016112,4,29.4,117.6,INV-00001532,PRD-00164
INI-000016113,2,75.83,151.66,INV-00002628,PRD-00168
INI-000016114,4,23.09,92.36,INV-00017654,PRD-00021
INI-000016115,1,26.3,26.3,INV-00004552,PRD-00028
INI-000016116,8,41.61,332.88,INV-00030567,PRD-00173
INI-000016117,10,20.63,206.29999999999998,INV-00032315,PRD-00125
INI-000016118,6,22.86,137.16,INV-00017423,PRD-00063
INI-000016119,9,8.46,76.14000000000001,INV-00017249,PRD-00043
INI-000016120,10,13.66,136.6,INV-00022844,PRD-00197
INI-000016121,4,18.56,74.24,INV-00032707,PRD-00165
INI-000016122,6,38.14,228.84,INV-00026487,PRD-00126
INI-000016123,2,16.41,32.82,INV-00021155,PRD-00007
INI-000016124,4,36.66,146.64,INV-00020967,PRD-00062
INI-000016125,5,99.8,499.0,INV-00028083,PRD-00192
INI-000016126,1,20.53,20.53,INV-00009256,PRD-00058
INI-000016127,10,9.05,90.5,INV-00041152,PRD-00115
INI-000016128,1,27.84,27.84,INV-00005489,PRD-00081
INI-000016129,6,33.07,198.42000000000002,INV-00048097,PRD-00094
INI-000016130,7,38.47,269.28999999999996,INV-00025173,PRD-00119
INI-000016131,5,19.62,98.10000000000001,INV-00037724,PRD-00030
INI-000016132,7,15.67,109.69,INV-00002872,PRD-00008
INI-000016133,10,13.03,130.29999999999998,INV-00020948,PRD-00103
INI-000016134,4,28.85,115.4,INV-00035619,PRD-00200
INI-000016135,4,24.11,96.44,INV-00018239,PRD-00176
INI-000016136,9,32.58,293.21999999999997,INV-00037265,PRD-00008
INI-000016137,5,71.5,357.5,INV-00002904,PRD-00193
INI-000016138,3,42.69,128.07,INV-00010855,PRD-00183
INI-000016139,8,42.41,339.28,INV-00048571,PRD-00014
INI-000016140,7,73.74,516.18,INV-00014478,PRD-00009
INI-000016141,4,14.94,59.76,INV-00037465,PRD-00092
INI-000016142,10,39.48,394.79999999999995,INV-00048938,PRD-00119
INI-000016143,2,30.88,61.76,INV-00025742,PRD-00059
INI-000016144,4,27.96,111.84,INV-00033796,PRD-00074
INI-000016145,4,41.14,164.56,INV-00023053,PRD-00078
INI-000016146,10,28.09,280.9,INV-00049588,PRD-00106
INI-000016147,8,28.12,224.96,INV-00024617,PRD-00197
INI-000016148,8,28.9,231.2,INV-00000442,PRD-00175
INI-000016149,1,18.93,18.93,INV-00016482,PRD-00111
INI-000016150,10,15.93,159.3,INV-00047380,PRD-00097
INI-000016151,4,54.64,218.56,INV-00040314,PRD-00150
INI-000016152,1,24.63,24.63,INV-00040544,PRD-00051
INI-000016153,2,81.8,163.6,INV-00006338,PRD-00149
INI-000016154,6,75.01,450.06000000000006,INV-00026494,PRD-00059
INI-000016155,2,127.02,254.04,INV-00044247,PRD-00160
INI-000016156,5,16.85,84.25,INV-00014945,PRD-00060
INI-000016157,1,98.45,98.45,INV-00007753,PRD-00171
INI-000016158,7,12.69,88.83,INV-00008480,PRD-00084
INI-000016159,7,81.1,567.6999999999999,INV-00010738,PRD-00111
INI-000016160,4,14.25,57.0,INV-00047814,PRD-00019
INI-000016161,1,51.45,51.45,INV-00033446,PRD-00069
INI-000016162,7,20.64,144.48000000000002,INV-00046173,PRD-00109
INI-000016163,9,20.9,188.1,INV-00039777,PRD-00168
INI-000016164,8,33.05,264.4,INV-00031135,PRD-00115
INI-000016165,6,34.69,208.14,INV-00037596,PRD-00155
INI-000016166,4,7.71,30.84,INV-00004124,PRD-00009
INI-000016167,3,49.19,147.57,INV-00040964,PRD-00057
INI-000016168,10,24.03,240.3,INV-00038165,PRD-00153
INI-000016169,1,70.77,70.77,INV-00042731,PRD-00126
INI-000016170,9,37.44,336.96,INV-00037207,PRD-00014
INI-000016171,1,118.82,118.82,INV-00045949,PRD-00031
INI-000016172,4,40.11,160.44,INV-00040608,PRD-00023
INI-000016173,2,49.22,98.44,INV-00014334,PRD-00196
INI-000016174,6,18.51,111.06,INV-00003192,PRD-00181
INI-000016175,4,41.62,166.48,INV-00011858,PRD-00126
INI-000016176,10,42.0,420.0,INV-00017585,PRD-00056
INI-000016177,3,51.17,153.51,INV-00017502,PRD-00026
INI-000016178,7,42.63,298.41,INV-00025146,PRD-00089
INI-000016179,1,11.04,11.04,INV-00021204,PRD-00105
INI-000016180,3,106.55,319.65,INV-00019696,PRD-00019
INI-000016181,8,55.8,446.4,INV-00043079,PRD-00060
INI-000016182,6,83.85,503.09999999999997,INV-00022019,PRD-00077
INI-000016183,3,52.26,156.78,INV-00032712,PRD-00106
INI-000016184,5,40.18,200.9,INV-00027703,PRD-00192
INI-000016185,8,29.24,233.92,INV-00022420,PRD-00025
INI-000016186,5,25.78,128.9,INV-00009387,PRD-00156
INI-000016187,10,11.59,115.9,INV-00038232,PRD-00067
INI-000016188,6,18.65,111.89999999999999,INV-00005566,PRD-00037
INI-000016189,3,47.1,141.3,INV-00006364,PRD-00156
INI-000016190,4,67.95,271.8,INV-00047505,PRD-00059
INI-000016191,8,18.57,148.56,INV-00008742,PRD-00051
INI-000016192,4,46.21,184.84,INV-00034047,PRD-00155
INI-000016193,7,39.61,277.27,INV-00007644,PRD-00091
INI-000016194,9,54.48,490.32,INV-00048765,PRD-00183
INI-000016195,1,49.32,49.32,INV-00039119,PRD-00096
INI-000016196,3,66.91,200.73,INV-00019879,PRD-00040
INI-000016197,2,22.36,44.72,INV-00025643,PRD-00044
INI-000016198,5,39.89,199.45,INV-00044502,PRD-00109
INI-000016199,5,31.84,159.2,INV-00022304,PRD-00010
INI-000016200,1,20.97,20.97,INV-00026053,PRD-00175
INI-000016201,1,29.13,29.13,INV-00039890,PRD-00126
INI-000016202,7,20.47,143.29,INV-00026608,PRD-00003
INI-000016203,2,18.4,36.8,INV-00032811,PRD-00187
INI-000016204,8,20.37,162.96,INV-00022099,PRD-00113
INI-000016205,3,32.27,96.81,INV-00048142,PRD-00086
INI-000016206,5,105.44,527.2,INV-00044047,PRD-00134
INI-000016207,2,64.35,128.7,INV-00046054,PRD-00048
INI-000016208,1,21.82,21.82,INV-00003844,PRD-00155
INI-000016209,5,66.32,331.59999999999997,INV-00047204,PRD-00114
INI-000016210,3,51.58,154.74,INV-00019334,PRD-00044
INI-000016211,9,25.49,229.41,INV-00019827,PRD-00009
INI-000016212,2,62.0,124.0,INV-00037876,PRD-00024
INI-000016213,3,19.95,59.849999999999994,INV-00031655,PRD-00139
INI-000016214,5,12.57,62.85,INV-00031303,PRD-00125
INI-000016215,5,29.06,145.29999999999998,INV-00047279,PRD-00046
INI-000016216,1,28.46,28.46,INV-00041643,PRD-00065
INI-000016217,8,53.64,429.12,INV-00039946,PRD-00162
INI-000016218,8,19.28,154.24,INV-00021691,PRD-00073
INI-000016219,6,68.89,413.34000000000003,INV-00000747,PRD-00138
INI-000016220,6,63.67,382.02,INV-00016876,PRD-00133
INI-000016221,4,28.2,112.8,INV-00014271,PRD-00159
INI-000016222,8,6.76,54.08,INV-00036585,PRD-00112
INI-000016223,8,60.32,482.56,INV-00006680,PRD-00071
INI-000016224,3,26.03,78.09,INV-00049687,PRD-00100
INI-000016225,8,59.34,474.72,INV-00049221,PRD-00098
INI-000016226,6,20.95,125.69999999999999,INV-00049771,PRD-00066
INI-000016227,4,47.61,190.44,INV-00024627,PRD-00055
INI-000016228,6,45.39,272.34000000000003,INV-00009539,PRD-00049
INI-000016229,3,22.85,68.55000000000001,INV-00006921,PRD-00131
INI-000016230,10,10.1,101.0,INV-00013461,PRD-00052
INI-000016231,7,72.94,510.58,INV-00017772,PRD-00105
INI-000016232,2,60.24,120.48,INV-00032334,PRD-00186
INI-000016233,1,77.31,77.31,INV-00026507,PRD-00023
INI-000016234,3,92.23,276.69,INV-00007353,PRD-00099
INI-000016235,5,141.73,708.65,INV-00045000,PRD-00085
INI-000016236,9,31.36,282.24,INV-00039599,PRD-00185
INI-000016237,7,16.31,114.16999999999999,INV-00021164,PRD-00009
INI-000016238,10,47.91,479.09999999999997,INV-00020279,PRD-00192
INI-000016239,2,36.72,73.44,INV-00017796,PRD-00077
INI-000016240,10,56.46,564.6,INV-00005380,PRD-00131
INI-000016241,1,63.62,63.62,INV-00038253,PRD-00099
INI-000016242,3,89.04,267.12,INV-00017968,PRD-00054
INI-000016243,7,14.67,102.69,INV-00046500,PRD-00163
INI-000016244,2,86.46,172.92,INV-00000230,PRD-00100
INI-000016245,3,26.99,80.97,INV-00010654,PRD-00195
INI-000016246,3,22.43,67.28999999999999,INV-00002675,PRD-00101
INI-000016247,9,9.28,83.52,INV-00038543,PRD-00006
INI-000016248,4,58.96,235.84,INV-00016363,PRD-00196
INI-000016249,1,12.69,12.69,INV-00020320,PRD-00186
INI-000016250,1,7.02,7.02,INV-00015649,PRD-00170
INI-000016251,5,13.3,66.5,INV-00001968,PRD-00101
INI-000016252,10,27.02,270.2,INV-00042591,PRD-00020
INI-000016253,1,58.8,58.8,INV-00045935,PRD-00159
INI-000016254,1,30.52,30.52,INV-00030198,PRD-00154
INI-000016255,6,35.98,215.88,INV-00039335,PRD-00147
INI-000016256,6,2.97,17.82,INV-00001695,PRD-00102
INI-000016257,2,23.35,46.7,INV-00020989,PRD-00129
INI-000016258,6,24.55,147.3,INV-00034631,PRD-00064
INI-000016259,5,35.7,178.5,INV-00017266,PRD-00026
INI-000016260,10,27.27,272.7,INV-00006367,PRD-00110
INI-000016261,6,64.63,387.78,INV-00035877,PRD-00193
INI-000016262,6,12.36,74.16,INV-00005593,PRD-00125
INI-000016263,1,112.59,112.59,INV-00009461,PRD-00168
INI-000016264,2,25.91,51.82,INV-00000086,PRD-00041
INI-000016265,10,47.45,474.5,INV-00024164,PRD-00015
INI-000016266,3,19.56,58.67999999999999,INV-00043460,PRD-00128
INI-000016267,1,16.15,16.15,INV-00029901,PRD-00139
INI-000016268,8,46.53,372.24,INV-00025089,PRD-00041
INI-000016269,8,18.62,148.96,INV-00022506,PRD-00171
INI-000016270,5,17.26,86.30000000000001,INV-00002202,PRD-00133
INI-000016271,2,50.19,100.38,INV-00045317,PRD-00115
INI-000016272,6,24.95,149.7,INV-00038021,PRD-00190
INI-000016273,3,48.57,145.71,INV-00009246,PRD-00176
INI-000016274,1,132.16,132.16,INV-00034086,PRD-00051
INI-000016275,7,65.89,461.23,INV-00013372,PRD-00191
INI-000016276,2,52.97,105.94,INV-00040717,PRD-00002
INI-000016277,4,53.43,213.72,INV-00032013,PRD-00101
INI-000016278,8,47.06,376.48,INV-00034500,PRD-00140
INI-000016279,1,23.82,23.82,INV-00047483,PRD-00088
INI-000016280,8,84.17,673.36,INV-00037510,PRD-00057
INI-000016281,7,20.57,143.99,INV-00021447,PRD-00034
INI-000016282,10,41.53,415.3,INV-00016815,PRD-00024
INI-000016283,3,33.69,101.07,INV-00020233,PRD-00065
INI-000016284,7,12.89,90.23,INV-00016444,PRD-00138
INI-000016285,6,45.32,271.92,INV-00041307,PRD-00168
INI-000016286,8,49.6,396.8,INV-00008341,PRD-00108
INI-000016287,7,23.26,162.82000000000002,INV-00036561,PRD-00141
INI-000016288,8,11.93,95.44,INV-00041822,PRD-00140
INI-000016289,5,12.52,62.599999999999994,INV-00041141,PRD-00059
INI-000016290,7,20.16,141.12,INV-00045418,PRD-00125
INI-000016291,5,35.15,175.75,INV-00041167,PRD-00079
INI-000016292,2,65.19,130.38,INV-00037847,PRD-00011
INI-000016293,2,58.59,117.18,INV-00010785,PRD-00108
INI-000016294,9,48.74,438.66,INV-00037712,PRD-00099
INI-000016295,10,30.46,304.6,INV-00012817,PRD-00163
INI-000016296,9,14.17,127.53,INV-00010444,PRD-00187
INI-000016297,5,32.2,161.0,INV-00029023,PRD-00081
INI-000016298,7,3.57,24.99,INV-00034156,PRD-00015
INI-000016299,4,26.31,105.24,INV-00004510,PRD-00054
INI-000016300,6,62.21,373.26,INV-00026897,PRD-00090
INI-000016301,9,26.1,234.9,INV-00015917,PRD-00190
