account_id,name,industry,country,annual_revenue,employees,created_at
ACC-0001141,Salmon Holdings,energy,CL,456448.07,40,2022-06-09 18:06:01
ACC-0001142,Hierro Data,health,MX,785728.09,108,2020-10-16 01:21:54
ACC-0001143,Andes Data,manufacturing,PE,487189.58,116,2024-07-08 19:18:49
ACC-0001144,Prima Energy,manufacturing,ES,664860.39,22,2023-02-25 01:33:02
ACC-0001145,Atacama Data,manufacturing,CL,133009.31,40,2023-12-25 20:08:06
ACC-0001146,Cobre Labs,retail,MX,329304.4,110,2023-01-01 05:44:48
ACC-0001147,Plata Holdings,manufacturing,BR,398899.49,1187,2023-01-27 11:57:12
ACC-0001148,Tropic Retail,health,ES,930463.2,5,2022-01-20 18:51:11
ACC-0001149,Vertex Data,services,CL,1584232.35,34,2023-02-07 07:42:01
ACC-0001150,Global Tech,manufacturing,ES,442334.87,65,2023-12-14 05:46:39
ACC-0001151,Patagonia Foods,health,ES,83329.57,51,2020-05-28 09:30:41
ACC-0001152,Rio Data,education,US,168142.87,33,2025-05-17 01:21:05
ACC-0001153,Cordillera Solutions,retail,CL,284671.9,50,2025-12-21 01:05:17
ACC-0001154,Patagonia Solutions,health,PE,127813.83,8,2020-03-02 16:09:40
ACC-0001155,Salmon Capital,education,ES,219724.14,18,2018-06-02 14:28:59
ACC-0001156,Litio Networks,tech,US,302716.96,11,2025-09-06 13:57:03
ACC-0001157,Tropic Tech,health,US,547029.02,9,2020-07-07 22:27:17
ACC-0001158,Litio Cloud,health,BR,311862.47,54,2018-10-28 20:31:50
ACC-0001159,Nova Foods,retail,CL,197369.72,32,2018-05-30 09:27:09
ACC-0001160,Atacama Group,health,US,725348.2,134,2018-03-05 10:38:22
ACC-0001161,Azteca Partners,retail,CL,2026492.09,46,2018-03-19 14:55:12
ACC-0001162,Selva S.A.,finance,BR,101437.35,27,2021-07-10 06:20:34
ACC-0001163,Azteca Networks,retail,MX,664096.89,10,2023-06-17 03:22:22
ACC-0001164,Maya Capital,retail,PE,2387218.82,89,2024-09-08 16:13:41
ACC-0001165,Lumen Energy,finance,ES,1715045.95,289,2021-03-03 18:34:27
ACC-0001166,Norte Networks,tech,CL,1052866.59,11,2020-03-07 03:11:58
ACC-0001167,Cordillera Partners,tech,CO,733828.49,27,2022-07-18 02:42:54
ACC-0001168,Cobre Solutions,energy,CL,421069.87,168,2021-11-05 19:33:03
ACC-0001169,Maipo Retail,education,CL,398735.7,634,2019-10-21 19:38:12
ACC-0001170,Bio Partners,energy,AR,574724.83,43,2019-02-02 11:28:49
ACC-0001171,Andes Networks,finance,MX,120713.8,65,2022-11-09 20:48:06
ACC-0001172,Patagonia Partners,manufacturing,US,111942.86,29,2020-03-17 23:13:57
ACC-0001173,Norte Retail,finance,MX,201658.92,148,2022-03-15 21:28:11
ACC-0001174,Patagonia Retail,health,BR,645181.0,96,2018-09-09 01:42:43
ACC-0001175,Azteca Tech,education,BR,168980.21,4,2019-05-16 19:20:23
ACC-0001176,Plata Retail,health,US,756248.11,85,2025-03-19 10:11:07
ACC-0001177,Aurora SpA,energy,BR,1830874.76,79,2021-04-15 14:31:07
ACC-0001178,Solar Cloud,tech,CL,6264168.97,48,2021-07-27 16:01:06
ACC-0001179,Pacific Energy,energy,CL,919297.29,74,2025-10-18 01:16:42
ACC-0001180,Norte S.A.,education,AR,214011.69,28,2018-01-20 09:52:37
ACC-0001181,Salmon Group,manufacturing,US,161278.97,92,2020-03-28 07:39:08
ACC-0001182,Cordillera Labs,finance,MX,180724.44,57,2020-03-09 15:34:29
ACC-0001183,Vertex Logistics,finance,CO,33060.6,70,2020-11-04 08:18:39
ACC-0001184,Cobre Logistics,retail,CO,184264.86,58,2020-09-21 20:29:46
ACC-0001185,Lumen Networks,energy,BR,439141.96,176,2019-03-05 13:52:40
ACC-0001186,Salmon Mining,finance,CL,1957976.25,42,2022-10-21 15:57:36
ACC-0001187,Maya Logistics,retail,AR,636130.88,336,2019-11-26 00:44:21
ACC-0001188,Sur Cloud,manufacturing,AR,1601522.05,28,2023-06-09 20:06:01
ACC-0001189,Vino Partners,tech,CL,1138557.16,649,2020-07-13 16:27:56
ACC-0001190,Pacific Foods,tech,MX,6038135.24,54,2022-04-28 08:02:25
ACC-0001191,Lumen Networks,finance,MX,994472.83,15,2018-06-15 09:42:56
ACC-0001192,Litio Logistics,retail,CO,2162613.61,16,2023-04-09 00:17:58
ACC-0001193,Selva S.A.,tech,BR,681086.29,3,2023-12-20 04:19:00
ACC-0001194,Norte Partners,tech,CL,236193.34,117,2024-09-17 23:45:42
ACC-0001195,Cordillera Holdings,education,US,861949.77,166,2025-01-25 03:04:41
ACC-0001196,Inca SpA,energy,CL,1198602.69,63,2019-11-30 11:11:16
ACC-0001197,Vino SpA,tech,ES,545510.44,30,2023-09-10 08:40:19
ACC-0001198,Inca Pharma,retail,AR,93869.52,90,2024-11-04 11:43:33
ACC-0001199,Vino SpA,tech,CL,442159.44,48,2021-02-03 07:46:56
ACC-0001200,Cobalto SpA,education,BR,17223212.31,38,2021-10-03 15:35:51
ACC-0001201,Aurora Group,retail,CO,148650.43,426,2020-10-20 21:12:18
ACC-0001202,Inca Labs,services,AR,275190.67,80,2024-02-20 09:00:49
ACC-0001203,Trigo Cloud,education,CL,260987.48,42,2018-12-13 02:12:41
ACC-0001204,Salmon Industries,health,PE,400064.77,127,2022-03-15 11:53:06
ACC-0001205,Azteca Energy,services,PE,2977212.5,66,2025-07-17 18:36:46
ACC-0001206,Hierro Holdings,energy,ES,212545.86,189,2023-11-14 14:20:10
ACC-0001207,Hierro Pharma,finance,CL,329054.39,399,2022-11-20 05:25:00
ACC-0001208,Azteca Mining,retail,CL,459656.25,104,2025-10-23 02:51:57
ACC-0001209,Plata Solutions,manufacturing,CL,151399.77,14,2019-11-26 06:06:23
ACC-0001210,Trigo Labs,manufacturing,CL,116812.86,26,2022-10-23 12:53:21
ACC-0001211,Tropic Holdings,education,CO,411937.81,19,2022-04-05 06:18:28
ACC-0001212,Prima SpA,services,CL,1904001.06,105,2024-04-11 17:57:09
ACC-0001213,Andes Capital,energy,CL,124782.61,181,2020-10-23 15:48:59
ACC-0001214,Inca Pharma,health,US,688386.97,77,2024-07-23 04:36:59
ACC-0001215,Maipo Pharma,education,CL,211071.79,69,2025-05-21 12:16:38
ACC-0001216,Patagonia Data,tech,BR,1682365.45,31,2023-11-04 04:03:58
ACC-0001217,Global Partners,finance,CL,84095.86,30,2023-12-14 23:34:00
ACC-0001218,Andes Group,tech,MX,854868.03,45,2023-05-25 03:02:04
ACC-0001219,Prima Tech,retail,BR,2144925.79,16,2023-11-26 10:59:02
ACC-0001220,Patagonia Solutions,tech,BR,68188.8,163,2022-12-13 12:29:40
ACC-0001221,Inca Foods,education,CL,2452222.54,168,2022-11-19 04:53:34
ACC-0001222,Cobalto Solutions,tech,CL,164194.2,151,2019-02-25 14:32:17
ACC-0001223,Atacama S.A.,retail,US,141561.64,42,2020-07-28 11:12:24
ACC-0001224,Solar Capital,tech,PE,276474.07,163,2024-05-31 11:10:49
ACC-0001225,Solar Foods,retail,BR,158526.89,47,2020-12-17 11:54:07
ACC-0001226,Sur Retail,finance,CL,1388325.54,1681,2020-06-26 12:22:20
ACC-0001227,Litio Group,manufacturing,CO,278103.27,108,2022-11-25 04:29:30
ACC-0001228,Cobalto S.A.,services,CL,1799286.81,82,2022-07-26 11:31:31
ACC-0001229,Inca SpA,finance,MX,121481.22,21,2018-09-13 08:55:41
ACC-0001230,Maipo Logistics,manufacturing,CL,446800.61,69,2021-07-23 13:26:05
ACC-0001231,Azteca Holdings,finance,CL,393337.47,298,2024-07-04 04:48:15
ACC-0001232,Inca Capital,manufacturing,CL,960501.24,23,2025-04-10 02:21:22
ACC-0001233,Maipo Foods,education,MX,900630.43,12,2022-01-30 13:51:48
ACC-0001234,Norte S.A.,education,US,588128.79,191,2025-09-24 08:20:02
ACC-0001235,Norte Cloud,retail,PE,376602.45,13,2025-02-16 11:09:39
ACC-0001236,Rio Pharma,tech,ES,193393.65,24,2020-06-17 08:37:45
ACC-0001237,Tropic S.A.,health,AR,63416.57,101,2025-12-05 10:57:11
ACC-0001238,Maya Group,finance,AR,114339.03,90,2022-06-08 21:42:07
ACC-0001239,Nova Data,services,BR,139793.03,26,2022-06-04 13:56:52
ACC-0001240,Lumen Energy,education,AR,781915.2,110,2024-06-26 07:10:03
ACC-0001241,Vertex Cloud,manufacturing,CO,278875.56,73,2020-03-21 00:15:21
ACC-0001242,Trigo Solutions,energy,CL,69359.88,28,2018-07-07 15:11:20
ACC-0001243,Bio Labs,finance,CL,561559.81,26,2024-06-06 08:09:48
ACC-0001244,Sur Data,tech,AR,310714.14,12,2020-10-20 11:28:19
ACC-0001245,Maya Networks,education,CL,1546918.24,6,2018-05-01 03:45:09
ACC-0001246,Aurora Networks,health,CO,982546.99,44,2021-01-16 11:33:13
ACC-0001247,Prima Cloud,services,PE,133701.14,2,2025-07-22 22:48:12
ACC-0001248,Cobre Bank,manufacturing,CL,459550.25,45,2021-12-27 19:25:28
ACC-0001249,Rio Networks,energy,US,251575.77,8,2018-07-20 07:33:59
ACC-0001250,Nova Solutions,retail,CL,406604.02,559,2020-02-01 02:33:46
ACC-0001251,Bio Retail,manufacturing,BR,1317073.36,50,2025-05-28 07:10:04
ACC-0001252,Nova Energy,education,US,456023.39,38,2025-04-28 01:27:08
ACC-0001253,Inca Energy,retail,AR,644032.83,39,2023-08-04 18:56:07
ACC-0001254,Vino Partners,services,CL,1051270.42,54,2020-05-16 15:06:38
ACC-0001255,Plata Labs,education,CO,249743.14,9,2018-05-03 06:16:09
ACC-0001256,Atacama Logistics,finance,BR,1507244.39,75,2022-11-02 03:26:07
ACC-0001257,Bio Labs,retail,CO,63652.85,47,2018-11-23 06:41:51
ACC-0001258,Trigo Mining,tech,US,1290776.37,58,2021-09-17 17:16:00
ACC-0001259,Vertex Partners,manufacturing,CL,425106.96,16,2020-07-06 10:57:02
ACC-0001260,Atacama Bank,retail,PE,332979.3,66,2018-11-08 20:51:52
ACC-0001261,Andes Tech,finance,CO,73573.9,61,2019-09-09 20:26:00
ACC-0001262,Norte Logistics,tech,PE,444280.51,119,2025-01-27 05:21:21
ACC-0001263,Andes Mining,finance,PE,1104753.17,359,2024-08-08 07:04:32
ACC-0001264,Maipo Tech,retail,CL,150296.97,22,2021-11-16 22:12:45
ACC-0001265,Nova Bank,energy,CO,118042.15,9,2024-06-02 09:20:33
ACC-0001266,Inca Partners,services,BR,1188415.45,147,2023-08-31 23:21:15
ACC-0001267,Litio Partners,finance,CL,118882.91,25,2025-08-20 17:36:53
ACC-0001268,Selva Retail,retail,BR,110552.55,170,2024-11-18 13:32:27
ACC-0001269,Andes Logistics,retail,BR,839218.77,60,2019-12-29 16:01:38
ACC-0001270,Vino S.A.,finance,CL,1301467.93,126,2023-10-26 19:27:30
ACC-0001271,Salmon Capital,education,CL,4810661.73,3,2024-06-15 19:15:28
ACC-0001272,Aurora Partners,services,CO,484971.48,45,2025-02-11 03:45:18
ACC-0001273,Cobalto Labs,retail,CL,2750037.34,316,2024-12-31 00:43:13
ACC-0001274,Norte Networks,tech,CL,406891.12,92,2022-11-22 05:39:47
ACC-0001275,Maya Industries,education,US,4814947.1,472,2025-03-12 00:45:52
ACC-0001276,Nova Pharma,tech,CO,387022.13,134,2020-08-05 03:42:09
ACC-0001277,Selva Solutions,finance,CO,227843.46,92,2019-11-26 13:47:46
ACC-0001278,Tropic Logistics,retail,US,1889486.98,58,2020-05-30 12:11:41
ACC-0001279,Cordillera Capital,manufacturing,AR,115509.41,98,2025-05-27 05:31:28
ACC-0001280,Hierro Partners,finance,AR,247222.79,70,2024-03-01 11:32:22
ACC-0001281,Patagonia Labs,retail,CL,946940.2,27,2019-02-20 20:18:44
ACC-0001282,Lumen Cloud,retail,ES,1265474.45,15,2018-11-26 13:09:27
ACC-0001283,Azteca Holdings,services,MX,156472.11,18,2023-10-28 19:36:22
ACC-0001284,Cordillera Energy,manufacturing,CL,170603.15,15,2025-11-13 04:51:44
ACC-0001285,Bio Mining,tech,US,1096221.5,50,2019-11-06 06:39:34
ACC-0001286,Norte S.A.,finance,CO,526160.26,71,2021-01-03 14:39:13
ACC-0001287,Solar Bank,tech,US,229977.34,123,2025-10-02 07:36:33
ACC-0001288,Patagonia Partners,retail,CL,273525.73,40,2024-07-01 17:05:04
ACC-0001289,Cobalto Data,tech,PE,584596.96,93,2018-12-25 17:42:26
ACC-0001290,Azteca Retail,health,MX,273965.28,12,2023-01-14 02:54:54
ACC-0001291,Rio Partners,tech,US,75568.86,89,2020-12-08 00:09:33
ACC-0001292,Salmon Bank,energy,AR,1086115.31,197,2025-01-24 07:39:50
ACC-0001293,Lumen Energy,tech,CL,600691.2,475,2025-12-04 01:23:42
ACC-0001294,Nova Mining,tech,AR,2887854.59,12,2025-01-03 04:14:51
ACC-0001295,Nova Data,energy,CL,322262.42,3,2024-07-31 06:19:49
ACC-0001296,Nova Foods,retail,CL,117779.19,11,2021-04-30 10:23:52
ACC-0001297,Salmon Cloud,tech,US,547700.37,1,2025-01-11 20:37:06
ACC-0001298,Salmon Pharma,services,US,1755048.39,40,2024-03-11 00:43:22
ACC-0001299,Aurora Retail,health,CL,2823298.95,30,2021-12-21 12:57:51
ACC-0001300,Prima Foods,tech,CO,310285.8,56,2020-11-19 19:54:04
ACC-0001301,Selva Labs,energy,ES,1686274.02,7,2022-08-04 01:44:39
ACC-0001302,Rio Bank,tech,ES,300429.93,138,2020-02-08 15:04:31
ACC-0001303,Nova Energy,education,US,424246.86,11,2024-08-05 12:48:21
ACC-0001304,Patagonia Data,energy,CO,182892.93,44,2024-11-18 11:43:47
ACC-0001305,Hierro SpA,health,CL,698598.63,17,2019-08-13 04:43:12
ACC-0001306,Hierro Data,finance,CL,726929.56,202,2020-09-18 06:05:13
ACC-0001307,Maipo Labs,manufacturing,BR,749733.57,13,2022-01-28 03:38:59
ACC-0001308,Patagonia Solutions,retail,MX,222132.21,23,2020-04-20 10:38:21
ACC-0001309,Prima Mining,finance,US,102316.27,32,2025-12-23 09:51:44
ACC-0001310,Solar Retail,tech,PE,2862390.39,153,2024-12-29 23:27:57
ACC-0001311,Cordillera Foods,tech,PE,2184147.34,97,2025-06-20 19:13:31
ACC-0001312,Plata Solutions,retail,BR,625864.58,3,2018-05-24 19:52:24
ACC-0001313,Trigo Group,manufacturing,PE,1407400.65,1,2018-09-11 12:35:37
ACC-0001314,Maipo SpA,finance,ES,158561.43,81,2018-10-16 10:50:18
ACC-0001315,Tropic Mining,health,CL,4771442.7,37,2018-09-27 06:02:45
ACC-0001316,Salmon Retail,health,CL,150274.36,3,2022-02-18 20:42:40
ACC-0001317,Norte Solutions,retail,CL,220407.37,30,2019-03-09 08:59:30
ACC-0001318,Vertex Pharma,manufacturing,BR,354942.87,184,2023-09-20 07:02:14
ACC-0001319,Patagonia Cloud,finance,PE,1843456.38,28,2021-02-23 03:18:19
ACC-0001320,Bio Industries,finance,CL,235406.57,39,2023-11-23 13:19:41
ACC-0001321,Atacama Mining,retail,MX,689132.3,175,2020-07-01 07:49:08
ACC-0001322,Cobalto Networks,retail,MX,133852.34,120,2019-04-14 00:07:51
ACC-0001323,Inca Energy,tech,CO,918674.01,93,2018-07-23 14:57:59
ACC-0001324,Inca Logistics,tech,MX,671279.22,131,2018-02-04 07:48:22
ACC-0001325,Litio Industries,tech,PE,11003.91,348,2020-05-29 23:10:56
ACC-0001326,Salmon Logistics,manufacturing,MX,125408.54,91,2018-02-21 17:23:23
ACC-0001327,Solar Retail,health,CL,233072.69,267,2019-02-14 21:31:29
ACC-0001328,Lumen Holdings,retail,BR,411928.24,282,2020-03-24 13:13:05
ACC-0001329,Trigo Mining,tech,ES,1217657.27,15,2018-06-29 09:14:06
ACC-0001330,Salmon Networks,tech,ES,6229561.04,168,2021-03-25 21:55:40
ACC-0001331,Azteca Cloud,energy,MX,1271452.65,63,2024-04-26 21:34:26
ACC-0001332,Pacific Tech,health,ES,427735.79,112,2018-10-18 23:14:07
ACC-0001333,Nova Networks,tech,CL,1425283.38,60,2020-06-20 15:48:06
ACC-0001334,Trigo Pharma,energy,AR,2155809.19,277,2019-02-07 16:33:37
ACC-0001335,Salmon SpA,finance,AR,2384231.69,11,2019-09-27 16:34:50
ACC-0001336,Lumen Energy,education,ES,303122.43,55,2019-06-24 06:59:19
ACC-0001337,Salmon Cloud,retail,ES,1426181.06,19,2020-10-12 05:23:35
ACC-0001338,Aurora Pharma,tech,US,2714429.45,156,2020-08-22 23:34:23
ACC-0001339,Sur Group,health,PE,199500.47,36,2020-06-07 14:06:22
ACC-0001340,Patagonia Data,energy,US,22356.95,33,2021-10-19 07:30:13
ACC-0001341,Sur Partners,finance,CL,280343.78,157,2018-06-07 10:06:31
ACC-0001342,Cordillera Industries,manufacturing,US,52982.88,50,2021-03-10 09:58:51
ACC-0001343,Maipo Labs,education,ES,2128294.79,35,2024-10-01 12:04:37
ACC-0001344,Cordillera Labs,energy,CL,203069.0,26,2023-12-19 08:50:59
ACC-0001345,Lumen Solutions,retail,CL,1944562.12,86,2018-09-13 20:01:26
ACC-0001346,Tropic Industries,manufacturing,ES,612019.38,39,2019-07-21 18:36:20
ACC-0001347,Trigo Pharma,education,CL,180381.96,69,2024-11-11 10:11:04
ACC-0001348,Cordillera Industries,education,CL,134518.38,51,2023-06-03 10:47:00
ACC-0001349,Bio Solutions,services,AR,252827.9,193,2019-07-29 21:02:56
ACC-0001350,Cordillera Cloud,retail,BR,23830.66,218,2019-04-15 03:27:12
ACC-0001351,Norte Foods,finance,MX,768314.81,92,2019-10-27 01:14:30
ACC-0001352,Litio Logistics,retail,MX,775374.79,31,2020-08-08 09:05:11
ACC-0001353,Patagonia Tech,services,CL,144642.96,20,2025-11-14 15:19:02
ACC-0001354,Prima Capital,education,CL,167027.23,77,2021-07-01 14:10:26
ACC-0001355,Cobalto Mining,health,PE,771256.88,87,2025-04-08 03:27:53
ACC-0001356,Nova Solutions,health,US,618247.54,1,2022-07-03 16:40:41
ACC-0001357,Maya Retail,manufacturing,CL,130491.03,89,2024-08-20 21:33:36
ACC-0001358,Atacama Mining,tech,CL,1029187.65,5,2023-12-29 20:29:10
ACC-0001359,Atacama Bank,tech,CL,650690.89,13,2019-09-11 09:41:25
ACC-0001360,Cobre Energy,manufacturing,AR,211556.99,14,2021-09-16 10:07:19
ACC-0001361,Atacama SpA,finance,CO,840421.97,19,2023-07-20 00:44:25
ACC-0001362,Selva Networks,finance,CL,11994337.76,20,2025-07-13 14:27:03
ACC-0001363,Cobre Holdings,finance,CL,132791.44,17,2021-03-01 20:25:12
ACC-0001364,Cobre SpA,retail,CO,178659.37,22,2021-09-22 16:54:45
ACC-0001365,Global Group,services,CO,323234.09,11,2018-01-18 20:12:46
ACC-0001366,Vertex Foods,tech,AR,393777.21,131,2022-12-02 05:54:00
ACC-0001367,Vino Retail,retail,BR,2740986.12,5,2018-12-07 16:00:23
ACC-0001368,Maya Mining,education,CL,10217879.77,20,2025-11-30 02:55:13
ACC-0001369,Azteca Logistics,services,MX,1000873.31,175,2018-01-07 19:49:25
ACC-0001370,Selva Group,services,CL,955698.49,33,2024-10-25 20:10:35
ACC-0001371,Lumen Data,energy,CL,335281.72,137,2019-09-03 23:45:45
ACC-0001372,Aurora Mining,education,MX,1115231.11,24,2021-08-26 12:14:18
ACC-0001373,Atacama Bank,tech,AR,303529.45,26,2020-06-17 21:20:09
ACC-0001374,Atacama Data,tech,ES,323421.6,151,2025-10-02 18:01:36
ACC-0001375,Vertex Group,health,CL,81882.91,21,2020-04-25 10:41:04
ACC-0001376,Atacama Capital,tech,US,1465868.98,26,2019-09-21 04:12:50
ACC-0001377,Vertex Pharma,manufacturing,BR,444952.03,374,2024-05-15 09:07:51
ACC-0001378,Tropic Networks,tech,BR,282625.07,27,2020-06-01 06:20:20
ACC-0001379,Selva Bank,manufacturing,US,1288414.02,58,2020-01-15 00:31:39
ACC-0001380,Plata Partners,retail,CL,86269.4,14,2018-02-04 20:56:17
ACC-0001381,Litio Partners,education,PE,446184.46,444,2020-01-30 23:53:46
ACC-0001382,Azteca Retail,tech,ES,210031.3,122,2024-11-18 04:50:43
ACC-0001383,Salmon Data,health,CL,1392571.5,34,2018-03-21 02:22:23
ACC-0001384,Andes Bank,education,PE,110451.01,85,2022-02-07 04:11:34
ACC-0001385,Solar Energy,manufacturing,PE,279766.86,29,2023-08-08 23:34:17
ACC-0001386,Tropic S.A.,tech,CL,1000574.96,146,2022-06-16 00:53:37
ACC-0001387,Norte Logistics,tech,ES,209914.43,33,2022-10-25 04:26:19
ACC-0001388,Rio Data,education,ES,479357.29,75,2024-04-14 23:00:14
ACC-0001389,Global Energy,finance,CL,848512.25,59,2020-02-06 06:57:53
ACC-0001390,Lumen Group,retail,ES,425605.64,24,2018-03-01 02:10:44
ACC-0001391,Atacama Energy,manufacturing,ES,593524.49,131,2018-04-14 02:22:21
ACC-0001392,Andes Foods,health,ES,138731.31,64,2021-03-29 11:07:05
ACC-0001393,Pacific Mining,finance,PE,648610.76,904,2024-02-29 18:45:27
ACC-0001394,Hierro Industries,health,US,316637.46,19,2018-08-20 14:01:08
ACC-0001395,Aurora Group,retail,US,493149.94,23,2024-02-28 12:25:19
ACC-0001396,Salmon Labs,energy,PE,1512758.07,146,2022-08-09 11:23:33
ACC-0001397,Patagonia Mining,services,MX,1111303.87,13,2024-07-20 21:23:18
ACC-0001398,Vino Tech,finance,US,132405.29,42,2019-11-23 04:58:05
ACC-0001399,Global Data,manufacturing,CO,1755696.54,17,2019-11-17 16:40:03
ACC-0001400,Maipo SpA,energy,US,373166.66,62,2023-08-12 00:33:31
ACC-0001401,Andes Cloud,tech,CL,3297773.54,24,2021-10-15 21:44:59
ACC-0001402,Patagonia Labs,retail,CL,906882.26,269,2020-02-01 16:25:36
ACC-0001403,Bio SpA,tech,AR,372690.02,83,2021-07-04 00:35:24
ACC-0001404,Norte Cloud,finance,US,326118.85,12,2024-11-28 12:06:26
ACC-0001405,Aurora Mining,manufacturing,US,330477.24,860,2018-10-26 12:19:56
ACC-0001406,Tropic S.A.,retail,PE,40371.15,97,2020-07-15 06:02:04
ACC-0001407,Trigo Group,manufacturing,ES,547544.66,149,2022-12-22 09:30:09
ACC-0001408,Maipo Labs,tech,AR,182073.25,102,2024-02-27 16:16:59
ACC-0001409,Rio Holdings,retail,BR,120849.68,21,2022-12-08 17:50:56
ACC-0001410,Norte Group,tech,CO,702698.61,93,2020-12-19 01:15:23
ACC-0001411,Vertex Industries,health,CL,805907.01,43,2018-09-08 06:58:04
ACC-0001412,Litio Pharma,energy,CO,169463.54,14,2021-02-24 00:42:30
ACC-0001413,Inca Bank,health,CO,666929.95,81,2018-04-02 18:55:17
ACC-0001414,Pacific Capital,health,MX,3772944.84,70,2020-03-16 11:24:40
ACC-0001415,Maya Partners,energy,CO,90152.42,100,2021-05-12 12:07:49
ACC-0001416,Cordillera Labs,manufacturing,MX,223669.55,19,2019-04-22 22:45:54
ACC-0001417,Patagonia Networks,education,AR,3697296.55,15,2025-07-06 04:50:45
ACC-0001418,Selva Solutions,tech,US,1552544.4,8,2022-03-29 16:23:03
ACC-0001419,Hierro S.A.,finance,AR,566439.95,106,2019-05-10 08:16:09
ACC-0001420,Andes Partners,services,PE,1599751.71,10,2024-04-02 00:02:46
ACC-0001421,Hierro SpA,services,CL,381392.33,59,2025-05-07 11:43:28
ACC-0001422,Lumen Industries,retail,MX,39655.77,112,2019-06-28 23:47:35
ACC-0001423,Vertex S.A.,health,PE,429185.57,129,2020-12-16 03:08:13
ACC-0001424,Solar Tech,energy,BR,1101727.88,43,2024-08-01 02:33:16
ACC-0001425,Maya Capital,finance,CL,267479.65,54,2019-01-18 03:59:02
ACC-0001426,Selva Foods,manufacturing,CO,911747.1,120,2018-02-18 04:01:19
ACC-0001427,Atacama Group,energy,MX,104150.71,25,2019-07-22 17:50:16
ACC-0001428,Vertex Labs,retail,MX,802398.7,19,2024-01-25 18:38:55
ACC-0001429,Norte Energy,manufacturing,BR,505571.31,1,2018-08-13 18:14:36
ACC-0001430,Andes Cloud,tech,CL,505186.73,65,2020-10-22 00:28:25
ACC-0001431,Lumen Retail,services,ES,1792379.29,39,2025-05-05 23:00:54
ACC-0001432,Salmon S.A.,health,AR,730655.41,227,2018-02-25 19:29:36
ACC-0001433,Solar Foods,services,CL,45745.37,15,2025-05-01 16:33:08
ACC-0001434,Vertex Mining,retail,AR,921805.91,779,2025-01-26 16:00:29
ACC-0001435,Cobalto Mining,services,ES,126455.17,82,2019-03-01 11:05:54
ACC-0001436,Tropic Pharma,health,BR,46815.12,7,2018-03-22 13:05:41
ACC-0001437,Litio Energy,retail,MX,489665.71,36,2025-10-26 23:21:37
ACC-0001438,Hierro Logistics,tech,CO,502853.92,17,2025-08-04 17:40:30
ACC-0001439,Aurora Capital,education,PE,904252.62,224,2023-04-02 13:04:06
ACC-0001440,Maipo Logistics,education,CL,537530.84,195,2023-03-04 06:00:20
ACC-0001441,Vertex S.A.,energy,PE,578768.09,270,2021-08-05 09:11:02
ACC-0001442,Litio Holdings,finance,US,451693.32,20,2024-08-14 08:17:19
ACC-0001443,Inca Mining,health,MX,697415.77,77,2022-07-08 16:11:53
ACC-0001444,Tropic Solutions,services,ES,1026679.77,24,2023-04-16 15:43:16
ACC-0001445,Plata Industries,manufacturing,CL,244016.92,63,2024-01-07 23:04:19
ACC-0001446,Plata Bank,finance,PE,103417.65,113,2025-06-19 12:59:11
ACC-0001447,Litio Group,retail,MX,111581.9,21,2024-04-04 03:44:03
ACC-0001448,Selva Pharma,health,CL,359760.06,234,2018-03-03 03:52:50
ACC-0001449,Azteca Mining,manufacturing,AR,94630.45,67,2023-09-09 14:21:56
ACC-0001450,Cordillera Solutions,finance,MX,132051.65,20,2018-03-15 19:19:45
ACC-0001451,Tropic Holdings,tech,CL,834678.46,62,2024-10-29 13:11:12
ACC-0001452,Prima Tech,education,CL,1767525.52,352,2019-08-17 03:48:06
