opportunity_id,name,stage,amount,close_date,created_at,account_id
OPP-0000981,Deal 0000981,lost,75782.18,2024-02-07,2023-05-27 18:40:49,ACC-0003328
OPP-0000982,Deal 0000982,prospect,30364.74,2023-12-22,2023-07-17 06:22:23,ACC-0004001
OPP-0000983,Deal 0000983,proposal,106584.27,2025-06-14,2024-11-13 00:57:30,ACC-0002715
OPP-0000984,Deal 0000984,won,112484.61,2023-09-03,2024-02-06 11:24:03,ACC-0003872
OPP-0000985,Deal 0000985,qualification,107749.41,2026-03-31,2025-11-11 17:46:55,ACC-0004268
OPP-0000986,Deal 0000986,won,13927.87,2025-08-18,2024-09-18 13:35:20,ACC-0000191
OPP-0000987,Deal 0000987,negotiation,67378.06,2025-08-19,2022-04-29 10:12:17,ACC-0000103
OPP-0000988,Deal 0000988,proposal,6918.27,2025-05-21,2024-03-25 20:39:45,ACC-0001971
OPP-0000989,Deal 0000989,proposal,32233.91,2023-10-17,2025-09-03 17:47:35,ACC-0003363
OPP-0000990,Deal 0000990,proposal,8041.08,2026-04-07,2023-02-05 07:53:42,ACC-0002197
OPP-0000991,Deal 0000991,prospect,80667.35,2025-02-06,2025-05-09 05:32:17,ACC-0002032
OPP-0000992,Deal 0000992,negotiation,52094.33,2024-03-15,2023-06-02 14:29:58,ACC-0002603
OPP-0000993,Deal 0000993,won,38540.79,2025-10-22,2024-01-24 00:28:09,ACC-0001234
OPP-0000994,Deal 0000994,prospect,13189.62,2024-11-17,2025-09-23 17:29:42,ACC-0001091
OPP-0000995,Deal 0000995,prospect,13064.41,2025-07-29,2025-06-10 10:42:13,ACC-0001759
OPP-0000996,Deal 0000996,prospect,28841.78,2024-05-14,2022-04-29 04:37:43,ACC-0001016
OPP-0000997,Deal 0000997,proposal,52383.24,2023-10-03,2022-07-29 06:03:11,ACC-0003525
OPP-0000998,Deal 0000998,won,2626.03,2025-04-24,2022-10-20 07:35:02,ACC-0004547
OPP-0000999,Deal 0000999,prospect,4249.55,2025-05-05,2023-07-12 08:50:13,ACC-0004276
OPP-0001000,Deal 0001000,lost,7312.37,2024-06-03,2022-01-04 10:06:45,ACC-0003018
OPP-0001001,Deal 0001001,negotiation,5923.63,2024-11-21,2023-04-24 00:14:54,ACC-0000943
OPP-0001002,Deal 0001002,prospect,4034.0,2026-02-05,2024-12-13 02:27:41,ACC-0004442
OPP-0001003,Deal 0001003,proposal,108649.23,2024-07-18,2024-09-02 06:21:00,ACC-0003951
OPP-0001004,Deal 0001004,lost,12992.84,2023-02-22,2024-07-25 17:25:32,ACC-0000120
OPP-0001005,Deal 0001005,won,56083.36,2024-07-01,2025-12-11 21:51:43,ACC-0002399
OPP-0001006,Deal 0001006,prospect,28348.31,2024-01-04,2024-01-27 22:35:49,ACC-0002316
OPP-0001007,Deal 0001007,prospect,4841.31,2024-08-20,2024-11-04 13:42:55,ACC-0003248
OPP-0001008,Deal 0001008,negotiation,93158.79,2024-04-23,2023-10-03 11:15:51,ACC-0004565
OPP-0001009,Deal 0001009,proposal,79838.8,2024-10-24,2025-07-22 06:17:20,ACC-0000265
OPP-0001010,Deal 0001010,qualification,40147.23,2024-08-13,2025-04-27 01:29:24,ACC-0000707
OPP-0001011,Deal 0001011,qualification,32012.48,2025-02-09,2024-09-09 11:48:48,ACC-0000092
OPP-0001012,Deal 0001012,won,94597.19,2026-04-04,2024-02-22 19:56:04,ACC-0001348
OPP-0001013,Deal 0001013,won,77832.78,2023-09-28,2022-02-26 19:55:19,ACC-0002496
OPP-0001014,Deal 0001014,proposal,36799.21,2023-12-31,2022-08-24 13:27:26,ACC-0004848
OPP-0001015,Deal 0001015,qualification,131221.35,2025-03-24,2023-10-07 10:42:03,ACC-0002572
OPP-0001016,Deal 0001016,lost,30757.83,2026-06-30,2023-01-13 14:51:05,ACC-0004971
OPP-0001017,Deal 0001017,qualification,8721.42,2023-02-10,2022-12-14 12:11:16,ACC-0002436
OPP-0001018,Deal 0001018,proposal,5420.41,2023-05-25,2023-03-28 06:21:27,ACC-0001550
OPP-0001019,Deal 0001019,prospect,27146.2,2024-04-19,2022-07-07 11:19:43,ACC-0000697
OPP-0001020,Deal 0001020,lost,5430.6,2024-08-14,2025-04-26 18:42:13,ACC-0002048
OPP-0001021,Deal 0001021,proposal,19831.81,2026-03-25,2023-02-14 23:05:37,ACC-0001983
OPP-0001022,Deal 0001022,prospect,39753.09,2023-12-30,2022-03-19 12:08:43,ACC-0003916
OPP-0001023,Deal 0001023,won,7244.37,2023-09-13,2022-05-15 23:35:18,ACC-0000871
OPP-0001024,Deal 0001024,won,46437.14,2024-12-21,2022-09-22 19:36:01,ACC-0000669
OPP-0001025,Deal 0001025,negotiation,13471.9,2024-11-19,2024-10-04 02:13:09,ACC-0001457
OPP-0001026,Deal 0001026,prospect,47740.41,2024-04-16,2024-09-15 01:32:50,ACC-0001734
OPP-0001027,Deal 0001027,won,10454.78,2024-01-22,2024-01-15 14:45:53,ACC-0004570
OPP-0001028,Deal 0001028,negotiation,11377.8,2025-05-18,2023-11-16 15:56:01,ACC-0001120
OPP-0001029,Deal 0001029,qualification,13253.84,2025-12-28,2023-06-12 03:56:41,ACC-0000157
OPP-0001030,Deal 0001030,lost,2418.41,2025-05-17,2022-09-29 13:20:22,ACC-0001171
OPP-0001031,Deal 0001031,negotiation,23362.97,2026-01-24,2024-09-03 12:20:51,ACC-0003854
OPP-0001032,Deal 0001032,prospect,49920.43,2024-07-07,2025-02-10 19:18:14,ACC-0001844
OPP-0001033,Deal 0001033,proposal,58552.66,2024-04-01,2024-07-29 15:02:27,ACC-0002338
OPP-0001034,Deal 0001034,qualification,19341.53,2023-08-23,2023-09-11 09:30:34,ACC-0004985
OPP-0001035,Deal 0001035,proposal,17991.87,2023-01-24,2024-07-20 20:46:58,ACC-0003980
OPP-0001036,Deal 0001036,won,16394.17,2024-04-08,2024-04-13 15:51:41,ACC-0004424
OPP-0001037,Deal 0001037,qualification,9904.1,2024-10-08,2024-11-07 20:54:07,ACC-0000216
OPP-0001038,Deal 0001038,won,8747.18,2023-04-12,2024-07-07 16:43:39,ACC-0000717
OPP-0001039,Deal 0001039,prospect,198996.22,2023-12-18,2025-03-15 13:21:45,ACC-0004641
OPP-0001040,Deal 0001040,won,36504.68,2025-07-17,2025-02-11 20:45:37,ACC-0002352
OPP-0001041,Deal 0001041,lost,687007.8,2023-07-23,2022-09-01 23:19:06,ACC-0002585
OPP-0001042,Deal 0001042,won,12116.15,2023-02-25,2023-08-02 11:20:21,ACC-0002697
OPP-0001043,Deal 0001043,prospect,65172.59,2023-07-21,2024-10-15 23:45:55,ACC-0001873
OPP-0001044,Deal 0001044,negotiation,42142.52,2023-02-07,2024-01-22 06:40:17,ACC-0001891
OPP-0001045,Deal 0001045,proposal,12328.13,2025-09-08,2023-02-27 12:05:43,ACC-0001509
OPP-0001046,Deal 0001046,proposal,6004.12,2023-12-24,2023-01-15 19:58:04,ACC-0003947
OPP-0001047,Deal 0001047,prospect,13881.29,2024-02-07,2022-11-05 06:37:17,ACC-0003143
OPP-0001048,Deal 0001048,negotiation,43659.73,2025-08-20,2023-07-25 12:30:54,ACC-0001968
OPP-0001049,Deal 0001049,qualification,20814.32,2023-08-30,2023-02-22 01:53:23,ACC-0003188
OPP-0001050,Deal 0001050,proposal,44928.77,2025-04-30,2022-02-09 23:45:18,ACC-0004702
OPP-0001051,Deal 0001051,negotiation,6048.3,2024-07-30,2023-02-03 11:16:22,ACC-0004166
OPP-0001052,Deal 0001052,won,43713.13,2025-11-29,2023-08-12 02:39:16,ACC-0003381
OPP-0001053,Deal 0001053,prospect,39852.35,2024-11-04,2023-01-26 16:59:32,ACC-0004262
OPP-0001054,Deal 0001054,negotiation,80815.85,2024-10-06,2022-12-14 16:18:46,ACC-0002700
OPP-0001055,Deal 0001055,lost,23215.59,2025-03-11,2022-03-24 14:45:12,ACC-0004768
OPP-0001056,Deal 0001056,prospect,34805.57,2024-10-22,2024-06-27 07:24:05,ACC-0003571
OPP-0001057,Deal 0001057,lost,4119.89,2023-03-24,2023-07-04 23:53:04,ACC-0000986
OPP-0001058,Deal 0001058,prospect,36288.64,2023-12-09,2023-03-02 01:16:34,ACC-0003239
OPP-0001059,Deal 0001059,won,24758.12,2023-07-20,2023-07-15 03:13:47,ACC-0000442
OPP-0001060,Deal 0001060,won,81842.35,2026-06-25,2023-02-15 04:23:26,ACC-0003928
OPP-0001061,Deal 0001061,prospect,5718.29,2023-10-19,2025-05-08 07:08:32,ACC-0002817
OPP-0001062,Deal 0001062,negotiation,24860.55,2023-04-24,2024-03-10 20:25:31,ACC-0001780
OPP-0001063,Deal 0001063,prospect,19984.61,2025-08-21,2025-09-15 14:58:51,ACC-0001454
OPP-0001064,Deal 0001064,proposal,18809.89,2026-03-30,2023-04-25 11:34:32,ACC-0003079
OPP-0001065,Deal 0001065,negotiation,39656.3,2025-03-17,2023-06-01 22:22:12,ACC-0004762
OPP-0001066,Deal 0001066,proposal,31064.41,2025-06-03,2024-04-03 14:47:03,ACC-0001917
OPP-0001067,Deal 0001067,won,84869.05,2024-10-31,2023-11-24 19:33:28,ACC-0003383
OPP-0001068,Deal 0001068,negotiation,36000.26,2024-10-09,2024-09-07 05:28:05,ACC-0000841
OPP-0001069,Deal 0001069,won,21412.83,2024-07-21,2024-07-22 17:54:27,ACC-0004009
OPP-0001070,Deal 0001070,won,33378.44,2023-01-10,2023-12-19 10:42:11,ACC-0003977
OPP-0001071,Deal 0001071,lost,52946.52,2025-11-29,2023-02-05 14:03:59,ACC-0000198
OPP-0001072,Deal 0001072,negotiation,22703.19,2023-11-29,2024-12-09 09:29:37,ACC-0003933
OPP-0001073,Deal 0001073,proposal,19761.98,2026-05-15,2024-09-25 23:26:29,ACC-0004256
OPP-0001074,Deal 0001074,proposal,32698.39,2023-09-19,2024-06-03 15:43:25,ACC-0000006
OPP-0001075,Deal 0001075,negotiation,17676.17,2024-10-09,2023-08-22 22:45:23,ACC-0002890
OPP-0001076,Deal 0001076,won,25226.3,2026-03-25,2023-05-02 13:23:19,ACC-0002192
OPP-0001077,Deal 0001077,prospect,70119.5,2024-01-29,2023-05-23 20:54:17,ACC-0004561
OPP-0001078,Deal 0001078,negotiation,12883.63,2024-01-25,2022-02-22 23:13:22,ACC-0002793
OPP-0001079,Deal 0001079,won,13507.17,2026-02-11,2022-06-21 16:19:50,ACC-0002207
OPP-0001080,Deal 0001080,proposal,10458.24,2023-11-18,2022-09-17 15:40:08,ACC-0004951
OPP-0001081,Deal 0001081,negotiation,9657.35,2024-10-10,2022-09-14 19:58:17,ACC-0000839
OPP-0001082,Deal 0001082,negotiation,6851.52,2024-04-03,2022-11-21 12:13:19,ACC-0001777
OPP-0001083,Deal 0001083,qualification,42638.62,2025-04-27,2025-06-22 05:34:35,ACC-0002376
OPP-0001084,Deal 0001084,prospect,63976.66,2023-05-07,2023-03-23 19:41:32,ACC-0001335
OPP-0001085,Deal 0001085,prospect,17024.44,2025-04-08,2025-08-20 18:47:53,ACC-0000120
OPP-0001086,Deal 0001086,proposal,44289.38,2023-01-07,2024-07-29 09:58:14,ACC-0002046
OPP-0001087,Deal 0001087,prospect,7217.63,2023-01-09,2025-10-12 19:58:39,ACC-0002135
OPP-0001088,Deal 0001088,negotiation,21651.39,2025-12-16,2024-03-24 02:55:06,ACC-0001116
OPP-0001089,Deal 0001089,proposal,9440.77,2023-06-10,2023-10-13 13:25:50,ACC-0003282
OPP-0001090,Deal 0001090,prospect,156760.1,2023-03-10,2025-11-14 23:04:46,ACC-0000196
OPP-0001091,Deal 0001091,proposal,25429.46,2025-03-05,2023-09-11 11:55:50,ACC-0004894
OPP-0001092,Deal 0001092,qualification,47089.72,2023-03-07,2023-12-24 18:29:38,ACC-0004933
OPP-0001093,Deal 0001093,prospect,44766.91,2024-04-18,2023-08-19 22:08:16,ACC-0004125
OPP-0001094,Deal 0001094,qualification,26756.92,2025-03-17,2023-08-28 10:28:48,ACC-0004277
OPP-0001095,Deal 0001095,qualification,76484.72,2025-12-07,2024-06-01 18:09:40,ACC-0000366
OPP-0001096,Deal 0001096,proposal,22369.75,2026-04-26,2025-02-09 21:02:10,ACC-0000829
OPP-0001097,Deal 0001097,proposal,47537.17,2026-03-20,2025-02-13 15:28:40,ACC-0002963
OPP-0001098,Deal 0001098,prospect,15482.22,2024-12-02,2024-03-17 10:33:11,ACC-0003681
OPP-0001099,Deal 0001099,won,3298.45,2023-01-12,2025-06-02 10:11:00,ACC-0004744
OPP-0001100,Deal 0001100,proposal,45777.59,2024-10-22,2022-12-07 20:41:56,ACC-0004229
OPP-0001101,Deal 0001101,qualification,47446.96,2024-01-13,2025-04-23 20:55:36,ACC-0001473
OPP-0001102,Deal 0001102,negotiation,3033.61,2024-05-16,2024-08-23 19:42:57,ACC-0000393
OPP-0001103,Deal 0001103,negotiation,18781.87,2025-06-02,2022-05-10 15:52:28,ACC-0001636
OPP-0001104,Deal 0001104,prospect,9533.97,2023-02-18,2023-03-22 22:16:50,ACC-0002774
OPP-0001105,Deal 0001105,qualification,60251.07,2023-07-30,2022-09-10 10:53:31,ACC-0000528
OPP-0001106,Deal 0001106,qualification,23109.69,2026-01-27,2024-09-13 15:03:42,ACC-0004541
OPP-0001107,Deal 0001107,lost,84909.16,2024-06-12,2024-10-26 05:15:29,ACC-0001881
OPP-0001108,Deal 0001108,won,31512.75,2025-04-09,2023-01-27 03:55:01,ACC-0003908
OPP-0001109,Deal 0001109,proposal,9911.13,2025-02-12,2022-12-08 20:32:17,ACC-0004391
OPP-0001110,Deal 0001110,prospect,85803.59,2026-05-06,2025-06-26 23:18:57,ACC-0002437
OPP-0001111,Deal 0001111,lost,68899.16,2025-06-18,2023-03-19 18:38:55,ACC-0000751
OPP-0001112,Deal 0001112,lost,21599.7,2023-11-04,2025-12-14 19:58:37,ACC-0001303
OPP-0001113,Deal 0001113,won,380571.98,2026-01-16,2025-10-15 11:48:28,ACC-0000279
OPP-0001114,Deal 0001114,won,59585.3,2023-11-01,2022-06-25 11:53:20,ACC-0003488
OPP-0001115,Deal 0001115,proposal,7979.81,2025-07-01,2025-05-04 15:36:31,ACC-0003301
OPP-0001116,Deal 0001116,negotiation,4148.64,2025-03-04,2023-02-02 19:32:55,ACC-0002575
OPP-0001117,Deal 0001117,prospect,49153.34,2024-12-07,2022-02-19 07:34:07,ACC-0004769
OPP-0001118,Deal 0001118,negotiation,35527.64,2024-09-30,2024-07-10 14:58:25,ACC-0000359
OPP-0001119,Deal 0001119,proposal,15905.15,2024-04-09,2025-05-17 06:47:58,ACC-0004565
OPP-0001120,Deal 0001120,negotiation,59136.03,2025-08-12,2025-09-12 21:55:00,ACC-0002414
OPP-0001121,Deal 0001121,negotiation,183191.04,2026-05-26,2022-09-18 14:43:51,ACC-0002483
OPP-0001122,Deal 0001122,prospect,11634.56,2025-12-03,2024-03-25 11:18:44,ACC-0001858
OPP-0001123,Deal 0001123,prospect,10469.35,2026-04-17,2022-01-30 23:52:52,ACC-0002984
OPP-0001124,Deal 0001124,proposal,22981.47,2025-01-12,2024-05-05 14:09:34,ACC-0001429
OPP-0001125,Deal 0001125,proposal,8599.9,2026-04-25,2022-12-18 15:37:24,ACC-0003904
OPP-0001126,Deal 0001126,won,51903.27,2024-12-23,2022-10-18 12:20:50,ACC-0001284
OPP-0001127,Deal 0001127,proposal,20420.49,2023-09-21,2024-10-25 15:09:25,ACC-0004527
OPP-0001128,Deal 0001128,qualification,69006.75,2026-02-11,2022-10-06 19:32:52,ACC-0002208
OPP-0001129,Deal 0001129,prospect,24586.52,2024-11-10,2024-03-15 12:31:16,ACC-0002547
OPP-0001130,Deal 0001130,prospect,5443.0,2024-08-13,2024-12-10 20:19:34,ACC-0002782
OPP-0001131,Deal 0001131,prospect,23176.6,2025-01-13,2024-04-29 03:16:47,ACC-0004009
OPP-0001132,Deal 0001132,negotiation,80525.18,2024-01-08,2024-09-26 12:36:01,ACC-0001461
OPP-0001133,Deal 0001133,proposal,65721.31,2024-04-01,2024-04-30 23:58:43,ACC-0003092
OPP-0001134,Deal 0001134,negotiation,8052.63,2025-07-29,2022-07-03 00:26:57,ACC-0001119
OPP-0001135,Deal 0001135,negotiation,62169.22,2023-01-31,2024-06-06 13:11:02,ACC-0000405
OPP-0001136,Deal 0001136,prospect,34293.38,2024-09-20,2025-02-08 22:27:06,ACC-0000989
OPP-0001137,Deal 0001137,proposal,55751.9,2023-08-25,2025-04-13 20:18:02,ACC-0002907
OPP-0001138,Deal 0001138,prospect,2818.68,2023-07-09,2023-03-28 21:13:04,ACC-0002130
OPP-0001139,Deal 0001139,prospect,121683.92,2025-09-20,2023-06-11 11:42:19,ACC-0002855
OPP-0001140,Deal 0001140,negotiation,9481.14,2024-05-28,2022-04-21 12:47:38,ACC-0004584
OPP-0001141,Deal 0001141,prospect,59177.47,2024-04-23,2022-10-08 03:56:20,ACC-0000291
OPP-0001142,Deal 0001142,qualification,50382.89,2024-08-05,2023-08-16 01:03:49,ACC-0003780
OPP-0001143,Deal 0001143,proposal,22656.78,2024-03-30,2023-01-10 15:09:31,ACC-0004168
OPP-0001144,Deal 0001144,qualification,61113.1,2023-09-10,2023-07-27 05:39:23,ACC-0004364
OPP-0001145,Deal 0001145,prospect,37653.79,2023-03-15,2024-07-05 15:19:45,ACC-0003796
OPP-0001146,Deal 0001146,negotiation,29791.15,2024-03-09,2025-05-29 21:04:03,ACC-0000130
OPP-0001147,Deal 0001147,qualification,75596.27,2023-01-31,2023-05-25 04:40:56,ACC-0004361
OPP-0001148,Deal 0001148,prospect,3827.72,2023-04-05,2025-02-12 14:44:43,ACC-0001731
OPP-0001149,Deal 0001149,won,50729.26,2025-03-14,2023-06-03 20:24:12,ACC-0004621
OPP-0001150,Deal 0001150,qualification,61701.44,2023-07-03,2024-08-07 08:56:38,ACC-0002382
OPP-0001151,Deal 0001151,prospect,48324.61,2025-05-12,2024-02-07 18:01:58,ACC-0001221
OPP-0001152,Deal 0001152,qualification,7652.16,2025-07-22,2023-04-25 16:39:52,ACC-0001488
OPP-0001153,Deal 0001153,qualification,10670.27,2024-11-13,2023-01-09 12:30:52,ACC-0003404
OPP-0001154,Deal 0001154,negotiation,23778.68,2025-01-12,2025-07-04 00:55:08,ACC-0000676
OPP-0001155,Deal 0001155,prospect,37147.88,2024-02-12,2025-03-19 12:51:30,ACC-0002051
OPP-0001156,Deal 0001156,qualification,21483.22,2023-01-26,2025-11-23 19:21:18,ACC-0002098
OPP-0001157,Deal 0001157,proposal,8694.5,2024-07-24,2023-02-26 05:24:39,ACC-0002621
OPP-0001158,Deal 0001158,prospect,20303.39,2023-05-26,2023-10-26 08:38:21,ACC-0001791
OPP-0001159,Deal 0001159,won,70037.85,2024-06-16,2022-11-12 07:14:16,ACC-0004124
OPP-0001160,Deal 0001160,qualification,10457.77,2023-04-23,2023-03-12 19:47:40,ACC-0002685
OPP-0001161,Deal 0001161,lost,4645.57,2024-09-29,2023-12-14 08:28:26,ACC-0003584
OPP-0001162,Deal 0001162,negotiation,14696.29,2024-04-18,2022-05-26 09:25:52,ACC-0000183
OPP-0001163,Deal 0001163,negotiation,52565.39,2026-03-01,2022-12-08 08:28:24,ACC-0002031
OPP-0001164,Deal 0001164,negotiation,8077.0,2024-11-25,2022-08-07 12:06:49,ACC-0000777
OPP-0001165,Deal 0001165,prospect,7679.55,2023-01-08,2024-09-22 22:54:01,ACC-0002244
OPP-0001166,Deal 0001166,prospect,38753.81,2024-10-05,2024-02-11 20:17:05,ACC-0004088
OPP-0001167,Deal 0001167,prospect,106391.11,2024-05-18,2023-12-10 04:44:19,ACC-0003138
OPP-0001168,Deal 0001168,prospect,50496.87,2023-12-27,2022-04-20 07:41:05,ACC-0003652
OPP-0001169,Deal 0001169,proposal,6181.04,2025-12-16,2025-02-16 06:38:51,ACC-0000054
OPP-0001170,Deal 0001170,proposal,25043.34,2025-06-25,2023-04-25 01:14:16,ACC-0000383
OPP-0001171,Deal 0001171,qualification,8083.41,2026-03-31,2023-04-04 03:05:56,ACC-0000733
OPP-0001172,Deal 0001172,won,3377.28,2026-03-01,2022-12-08 02:18:19,ACC-0002403
OPP-0001173,Deal 0001173,won,7607.64,2024-12-06,2022-09-03 16:30:15,ACC-0002701
OPP-0001174,Deal 0001174,qualification,35003.48,2024-04-07,2023-09-14 09:06:13,ACC-0000748
OPP-0001175,Deal 0001175,negotiation,53178.96,2023-09-04,2024-03-09 17:15:24,ACC-0004315
OPP-0001176,Deal 0001176,prospect,24927.8,2023-06-24,2022-03-09 02:50:51,ACC-0003748
OPP-0001177,Deal 0001177,won,114479.89,2024-04-20,2025-09-12 00:49:23,ACC-0004631
OPP-0001178,Deal 0001178,won,21688.29,2026-03-20,2022-03-06 13:17:22,ACC-0000715
OPP-0001179,Deal 0001179,won,4938.07,2025-01-31,2023-02-18 20:57:59,ACC-0000261
OPP-0001180,Deal 0001180,prospect,126835.27,2026-05-07,2025-03-27 22:53:21,ACC-0004151
OPP-0001181,Deal 0001181,won,6969.82,2023-04-10,2022-05-22 21:45:21,ACC-0002643
OPP-0001182,Deal 0001182,proposal,21557.11,2025-05-06,2023-08-25 22:27:54,ACC-0003934
OPP-0001183,Deal 0001183,qualification,26515.93,2025-03-02,2022-05-23 16:25:45,ACC-0000797
OPP-0001184,Deal 0001184,lost,17189.76,2023-06-21,2023-01-24 16:29:07,ACC-0002512
OPP-0001185,Deal 0001185,prospect,10313.83,2023-02-25,2022-07-01 09:26:24,ACC-0003568
OPP-0001186,Deal 0001186,won,3908.9,2024-05-02,2023-12-10 21:32:41,ACC-0003971
OPP-0001187,Deal 0001187,negotiation,28234.48,2023-12-01,2022-02-08 20:38:29,ACC-0002037
OPP-0001188,Deal 0001188,prospect,29735.27,2026-02-03,2024-12-27 22:30:39,ACC-0004208
OPP-0001189,Deal 0001189,qualification,19470.79,2023-08-30,2025-06-06 03:48:02,ACC-0000985
OPP-0001190,Deal 0001190,won,52564.57,2025-06-23,2022-08-01 01:00:03,ACC-0003227
OPP-0001191,Deal 0001191,qualification,25621.7,2026-03-06,2022-03-20 19:18:43,ACC-0003687
OPP-0001192,Deal 0001192,prospect,142864.02,2023-01-19,2023-11-29 08:30:50,ACC-0004745
OPP-0001193,Deal 0001193,prospect,11209.6,2024-01-09,2025-11-29 23:44:36,ACC-0002590
OPP-0001194,Deal 0001194,prospect,19449.47,2024-05-13,2024-09-01 19:49:13,ACC-0001680
OPP-0001195,Deal 0001195,prospect,8601.05,2025-10-22,2025-01-07 21:02:33,ACC-0004532
OPP-0001196,Deal 0001196,prospect,11875.51,2023-02-01,2022-08-06 09:01:22,ACC-0002663
OPP-0001197,Deal 0001197,won,39617.26,2026-03-26,2023-07-04 17:16:18,ACC-0001412
OPP-0001198,Deal 0001198,proposal,6028.54,2023-02-07,2025-09-14 08:38:49,ACC-0001079
OPP-0001199,Deal 0001199,won,78053.66,2025-10-04,2024-09-25 05:27:09,ACC-0001391
OPP-0001200,Deal 0001200,lost,48343.83,2023-01-20,2022-07-14 20:00:47,ACC-0001558
OPP-0001201,Deal 0001201,proposal,10769.81,2026-06-18,2023-05-15 19:32:53,ACC-0002235
OPP-0001202,Deal 0001202,proposal,46284.88,2023-06-19,2023-09-10 00:29:41,ACC-0001304
OPP-0001203,Deal 0001203,qualification,5704.4,2024-11-02,2023-06-27 10:01:58,ACC-0004339
OPP-0001204,Deal 0001204,negotiation,36215.63,2023-04-05,2025-01-01 09:54:40,ACC-0001050
OPP-0001205,Deal 0001205,qualification,28842.69,2024-06-19,2024-03-26 16:56:04,ACC-0003879
OPP-0001206,Deal 0001206,won,17943.65,2025-05-02,2025-03-30 11:22:08,ACC-0000729
OPP-0001207,Deal 0001207,won,14409.34,2024-01-04,2025-03-22 21:03:06,ACC-0003935
OPP-0001208,Deal 0001208,proposal,66733.75,2026-01-06,2023-01-09 01:40:20,ACC-0001846
OPP-0001209,Deal 0001209,prospect,148902.16,2025-09-04,2023-08-21 17:06:29,ACC-0001804
OPP-0001210,Deal 0001210,qualification,102733.41,2024-09-17,2023-05-05 14:34:48,ACC-0001800
OPP-0001211,Deal 0001211,prospect,65232.19,2023-02-23,2024-04-28 01:42:31,ACC-0002444
OPP-0001212,Deal 0001212,prospect,19967.45,2024-03-23,2025-02-07 01:09:48,ACC-0002058
OPP-0001213,Deal 0001213,proposal,77256.03,2024-08-22,2022-06-27 23:31:12,ACC-0001369
OPP-0001214,Deal 0001214,won,38486.1,2023-09-13,2025-08-09 16:55:24,ACC-0002694
OPP-0001215,Deal 0001215,proposal,8027.12,2023-04-01,2025-05-10 18:36:45,ACC-0001345
OPP-0001216,Deal 0001216,proposal,110893.7,2023-11-02,2023-02-11 19:00:10,ACC-0003270
OPP-0001217,Deal 0001217,prospect,34705.07,2026-04-02,2023-07-12 22:03:35,ACC-0003899
OPP-0001218,Deal 0001218,qualification,18769.3,2024-08-29,2022-06-16 16:23:58,ACC-0003684
OPP-0001219,Deal 0001219,negotiation,42827.82,2023-02-10,2022-07-24 10:05:46,ACC-0001150
OPP-0001220,Deal 0001220,won,6300.9,2024-08-28,2024-12-31 03:17:55,ACC-0003070
OPP-0001221,Deal 0001221,proposal,13241.17,2024-02-25,2024-05-30 14:09:55,ACC-0004763
OPP-0001222,Deal 0001222,lost,24824.31,2025-11-20,2025-02-21 18:33:56,ACC-0001975
OPP-0001223,Deal 0001223,won,8290.34,2023-08-27,2023-09-26 19:45:35,ACC-0001787
OPP-0001224,Deal 0001224,prospect,98385.35,2023-01-30,2023-06-05 20:48:23,ACC-0000123
OPP-0001225,Deal 0001225,prospect,11400.58,2024-01-29,2022-05-27 08:54:27,ACC-0004316
OPP-0001226,Deal 0001226,proposal,70515.12,2023-08-28,2023-06-23 17:47:25,ACC-0001479
OPP-0001227,Deal 0001227,qualification,29577.41,2025-10-09,2024-06-17 00:16:10,ACC-0002122
OPP-0001228,Deal 0001228,proposal,20265.19,2026-05-11,2024-07-10 03:17:17,ACC-0004281
OPP-0001229,Deal 0001229,prospect,7601.86,2023-07-08,2025-05-26 01:53:08,ACC-0003398
OPP-0001230,Deal 0001230,prospect,52086.94,2025-06-29,2023-10-04 06:34:57,ACC-0001821
OPP-0001231,Deal 0001231,negotiation,10593.1,2026-03-05,2022-10-05 08:23:45,ACC-0002918
OPP-0001232,Deal 0001232,lost,23558.95,2025-10-04,2023-05-05 13:44:42,ACC-0004711
OPP-0001233,Deal 0001233,negotiation,34111.17,2023-08-14,2022-10-14 14:13:26,ACC-0003029
OPP-0001234,Deal 0001234,qualification,26529.68,2023-08-29,2023-06-26 11:03:46,ACC-0001452
OPP-0001235,Deal 0001235,qualification,15681.46,2024-01-30,2025-11-28 03:20:58,ACC-0003859
OPP-0001236,Deal 0001236,proposal,5230.38,2024-09-10,2022-06-02 13:43:34,ACC-0003649
OPP-0001237,Deal 0001237,prospect,45809.6,2023-02-26,2022-08-09 09:39:52,ACC-0003289
OPP-0001238,Deal 0001238,qualification,11050.5,2024-09-14,2024-09-24 21:47:28,ACC-0002690
OPP-0001239,Deal 0001239,qualification,10713.71,2025-01-07,2023-05-19 02:34:55,ACC-0004793
OPP-0001240,Deal 0001240,qualification,790.56,2025-08-16,2022-07-13 15:49:54,ACC-0003663
OPP-0001241,Deal 0001241,negotiation,61862.43,2024-10-02,2022-07-15 19:06:41,ACC-0000563
