opportunity_id,contact_id,role
OPP-0001893,CON-0002827,end_user
OPP-0001359,CON-0011307,technical
OPP-0000357,CON-0014554,technical
OPP-0000384,CON-0004437,decision_maker
OPP-0002217,CON-0008110,end_user
OPP-0001020,CON-0009337,influencer
OPP-0001261,CON-0001391,financial
OPP-0002384,CON-0011190,financial
OPP-0002209,CON-0013656,influencer
OPP-0000064,CON-0003578,end_user
OPP-0000606,CON-0012718,decision_maker
OPP-0001993,CON-0005506,decision_maker
OPP-0001866,CON-0012676,decision_maker
OPP-0001856,CON-0013871,end_user
OPP-0002824,CON-0003868,end_user
OPP-0001671,CON-0009940,influencer
OPP-0000988,CON-0014937,end_user
OPP-0000558,CON-0003855,decision_maker
OPP-0001432,CON-0009122,decision_maker
OPP-0002779,CON-0008629,technical
OPP-0000693,CON-0005567,end_user
OPP-0001096,CON-0012107,end_user
OPP-0002681,CON-0009189,financial
OPP-0001572,CON-0012881,financial
OPP-0001264,CON-0007991,technical
OPP-0000206,CON-0012294,influencer
OPP-0000180,CON-0003727,technical
OPP-0002868,CON-0011550,financial
OPP-0001902,CON-0006184,influencer
OPP-0001787,CON-0000079,technical
OPP-0000460,CON-0011477,technical
OPP-0002766,CON-0006349,end_user
OPP-0001874,CON-0001456,influencer
OPP-0001679,CON-0001164,end_user
OPP-0002788,CON-0000275,decision_maker
OPP-0002811,CON-0002022,financial
OPP-0000929,CON-0014076,end_user
OPP-0000856,CON-0012921,decision_maker
OPP-0001698,CON-0006546,end_user
OPP-0002421,CON-0002541,decision_maker
OPP-0001543,CON-0014277,technical
OPP-0001099,CON-0005824,decision_maker
OPP-0001113,CON-0007675,technical
OPP-0002101,CON-0011027,decision_maker
OPP-0002264,CON-0007182,influencer
OPP-0001671,CON-0007481,technical
OPP-0001672,CON-0009370,influencer
OPP-0002064,CON-0001830,financial
OPP-0002507,CON-0011490,financial
OPP-0001941,CON-0011672,influencer
OPP-0000933,CON-0012626,technical
OPP-0001999,CON-0000637,end_user
OPP-0002495,CON-0002061,end_user
OPP-0001774,CON-0007125,influencer
OPP-0002147,CON-0013860,technical
OPP-0000277,CON-0009197,end_user
OPP-0000603,CON-0005755,end_user
OPP-0001677,CON-0010318,influencer
OPP-0000501,CON-0011861,influencer
OPP-0000930,CON-0002975,end_user
OPP-0001550,CON-0000688,decision_maker
OPP-0001386,CON-0012726,influencer
OPP-0001953,CON-0007477,influencer
OPP-0001655,CON-0008787,financial
OPP-0000359,CON-0010793,decision_maker
OPP-0002807,CON-0014108,influencer
OPP-0002611,CON-0000494,financial
OPP-0000240,CON-0013755,technical
OPP-0001120,CON-0009461,end_user
OPP-0000323,CON-0003775,influencer
OPP-0001895,CON-0001037,influencer
OPP-0002592,CON-0004939,financial
OPP-0000068,CON-0007543,decision_maker
OPP-0000202,CON-0002349,decision_maker
OPP-0002453,CON-0010089,decision_maker
OPP-0002218,CON-0010794,technical
OPP-0002442,CON-0012081,influencer
OPP-0001976,CON-0002221,financial
OPP-0002132,CON-0007684,influencer
OPP-0000514,CON-0004163,decision_maker
OPP-0000374,CON-0000736,decision_maker
OPP-0002823,CON-0002313,technical
OPP-0000602,CON-0006160,influencer
OPP-0000989,CON-0003843,financial
OPP-0000832,CON-0005926,technical
OPP-0001024,CON-0009448,technical
OPP-0002331,CON-0009918,financial
OPP-0001347,CON-0004307,influencer
OPP-0002987,CON-0010371,decision_maker
OPP-0002357,CON-0014128,decision_maker
OPP-0002751,CON-0005431,end_user
OPP-0002426,CON-0000689,financial
OPP-0002572,CON-0001020,decision_maker
OPP-0000463,CON-0003751,influencer
OPP-0002139,CON-0008091,technical
OPP-0002550,CON-0002861,decision_maker
OPP-0000894,CON-0013309,financial
OPP-0001930,CON-0003124,technical
OPP-0000794,CON-0009457,technical
OPP-0000920,CON-0012124,financial
OPP-0000087,CON-0004804,influencer
OPP-0002755,CON-0004453,decision_maker
OPP-0000955,CON-0009408,end_user
OPP-0000308,CON-0006510,end_user
OPP-0002799,CON-0005480,end_user
OPP-0001230,CON-0014237,end_user
OPP-0002764,CON-0009246,financial
OPP-0001559,CON-0002847,technical
OPP-0002829,CON-0011457,end_user
OPP-0000656,CON-0002974,end_user
OPP-0000815,CON-0004143,influencer
OPP-0000091,CON-0014288,influencer
OPP-0001349,CON-0013393,financial
OPP-0001442,CON-0003753,end_user
OPP-0002259,CON-0007659,technical
OPP-0000383,CON-0007357,decision_maker
OPP-0001651,CON-0008119,influencer
OPP-0001697,CON-0007902,technical
OPP-0000400,CON-0006030,decision_maker
OPP-0000805,CON-0001203,technical
OPP-0000705,CON-0001605,end_user
OPP-0001609,CON-0003445,financial
OPP-0000596,CON-0010914,end_user
OPP-0002095,CON-0004820,technical
OPP-0000677,CON-0007396,influencer
OPP-0002031,CON-0010515,end_user
OPP-0001506,CON-0004357,financial
OPP-0000322,CON-0001248,technical
OPP-0001699,CON-0000478,end_user
OPP-0000739,CON-0007763,technical
OPP-0001882,CON-0007055,financial
OPP-0002069,CON-0014987,financial
OPP-0002839,CON-0004221,financial
OPP-0001747,CON-0013377,end_user
OPP-0001601,CON-0000666,financial
OPP-0001734,CON-0011523,influencer
OPP-0002807,CON-0000535,end_user
OPP-0001935,CON-0007017,financial
OPP-0002709,CON-0000738,financial
OPP-0000771,CON-0011760,influencer
OPP-0000073,CON-0012770,technical
OPP-0001890,CON-0001367,technical
OPP-0002556,CON-0007074,decision_maker
OPP-0000663,CON-0006703,end_user
OPP-0000145,CON-0011753,decision_maker
OPP-0001612,CON-0012884,end_user
OPP-0001976,CON-0014010,decision_maker
OPP-0002123,CON-0004638,end_user
OPP-0000973,CON-0005655,influencer
OPP-0002872,CON-0008849,financial
OPP-0002968,CON-0005027,influencer
OPP-0001029,CON-0010463,decision_maker
OPP-0002495,CON-0013665,influencer
OPP-0002278,CON-0000361,influencer
OPP-0001092,CON-0007793,decision_maker
OPP-0002736,CON-0008300,technical
OPP-0001089,CON-0003828,technical
OPP-0001200,CON-0013087,technical
OPP-0002747,CON-0008599,decision_maker
OPP-0000988,CON-0002931,decision_maker
OPP-0000216,CON-0009407,influencer
OPP-0001421,CON-0005114,technical
OPP-0002903,CON-0005349,financial
OPP-0002286,CON-0003785,end_user
OPP-0000076,CON-0013408,technical
OPP-0001583,CON-0009300,technical
OPP-0002760,CON-0006589,technical
OPP-0002193,CON-0013856,influencer
OPP-0000898,CON-0002304,financial
OPP-0000866,CON-0012552,technical
OPP-0002579,CON-0001178,financial
OPP-0001866,CON-0010131,technical
OPP-0002760,CON-0003280,financial
OPP-0000456,CON-0008238,decision_maker
OPP-0000593,CON-0009681,technical
OPP-0002209,CON-0000324,financial
OPP-0000681,CON-0001411,end_user
OPP-0001224,CON-0005736,end_user
OPP-0002197,CON-0003848,decision_maker
OPP-0002497,CON-0007296,financial
OPP-0002308,CON-0001255,end_user
OPP-0001449,CON-0011948,decision_maker
OPP-0000760,CON-0013416,financial
OPP-0001050,CON-0000344,end_user
OPP-0002681,CON-0001544,financial
OPP-0000679,CON-0004716,decision_maker
OPP-0000829,CON-0013383,influencer
OPP-0001594,CON-0013796,influencer
OPP-0001309,CON-0012609,end_user
OPP-0000573,CON-0003419,financial
OPP-0002385,CON-0001480,end_user
OPP-0002599,CON-0013724,technical
OPP-0001815,CON-0007845,end_user
OPP-0002626,CON-0006108,technical
OPP-0001236,CON-0001475,influencer
OPP-0000807,CON-0011910,influencer
OPP-0000719,CON-0008628,financial
OPP-0002321,CON-0000594,influencer
OPP-0001369,CON-0012682,decision_maker
OPP-0000961,CON-0006751,decision_maker
OPP-0001167,CON-0007931,decision_maker
OPP-0002260,CON-0001043,end_user
OPP-0002405,CON-0013299,technical
OPP-0002099,CON-0004427,end_user
OPP-0002055,CON-0000871,end_user
OPP-0000677,CON-0005983,end_user
OPP-0001059,CON-0006235,decision_maker
OPP-0001510,CON-0005946,financial
OPP-0002635,CON-0010140,end_user
OPP-0000416,CON-0014156,financial
OPP-0002307,CON-0005403,influencer
OPP-0001719,CON-0006445,end_user
OPP-0002314,CON-0010554,end_user
OPP-0002784,CON-0002768,end_user
OPP-0001870,CON-0003722,financial
OPP-0001348,CON-0005329,decision_maker
OPP-0000465,CON-0003948,decision_maker
OPP-0001033,CON-0003826,influencer
OPP-0001493,CON-0000018,end_user
OPP-0002846,CON-0005199,financial
OPP-0000024,CON-0004834,decision_maker
OPP-0000601,CON-0005596,end_user
OPP-0001538,CON-0006837,technical
OPP-0000010,CON-0010926,influencer
OPP-0000248,CON-0005591,technical
OPP-0001696,CON-0001005,influencer
OPP-0000763,CON-0010619,end_user
OPP-0000475,CON-0005467,influencer
OPP-0002286,CON-0007507,influencer
OPP-0000141,CON-0000411,decision_maker
OPP-0001376,CON-0009396,influencer
OPP-0002095,CON-0004755,end_user
OPP-0000898,CON-0008056,financial
OPP-0002318,CON-0000694,technical
OPP-0001284,CON-0000075,technical
OPP-0000946,CON-0012782,financial
OPP-0002909,CON-0010236,end_user
OPP-0002017,CON-0008113,end_user
OPP-0000606,CON-0009019,influencer
OPP-0001472,CON-0003567,decision_maker
OPP-0000881,CON-0004726,technical
OPP-0000678,CON-0006956,influencer
OPP-0001106,CON-0000773,decision_maker
OPP-0000019,CON-0000710,end_user
OPP-0001156,CON-0009661,end_user
OPP-0000607,CON-0012405,influencer
OPP-0000810,CON-0007595,financial
OPP-0002458,CON-0010682,financial
OPP-0000022,CON-0012816,influencer
OPP-0000456,CON-0010378,influencer
OPP-0001149,CON-0004894,technical
OPP-0000217,CON-0002768,technical
OPP-0000172,CON-0001319,technical
OPP-0002362,CON-0000356,end_user
OPP-0001712,CON-0010342,financial
OPP-0002265,CON-0010857,influencer
OPP-0000478,CON-0009946,technical
OPP-0002131,CON-0013267,financial
OPP-0001652,CON-0005260,influencer
OPP-0002794,CON-0000403,technical
OPP-0002159,CON-0004621,influencer
OPP-0001854,CON-0008012,decision_maker
OPP-0001183,CON-0005308,technical
OPP-0000075,CON-0003243,financial
OPP-0002291,CON-0008318,technical
OPP-0000407,CON-0005940,end_user
OPP-0002880,CON-0010355,end_user
OPP-0000530,CON-0004857,technical
OPP-0000604,CON-0008970,end_user
OPP-0002170,CON-0012061,decision_maker
OPP-0001283,CON-0014658,technical
OPP-0000547,CON-0012725,influencer
OPP-0002349,CON-0012675,technical
OPP-0000340,CON-0000904,financial
OPP-0002906,CON-0001713,technical
OPP-0002198,CON-0002474,influencer
OPP-0002764,CON-0000184,financial
OPP-0000226,CON-0002371,end_user
OPP-0000580,CON-0013884,technical
OPP-0000136,CON-0003857,technical
OPP-0001911,CON-0007345,decision_maker
OPP-0001317,CON-0010520,influencer
OPP-0000556,CON-0011966,influencer
OPP-0000346,CON-0013101,influencer
OPP-0001379,CON-0013407,end_user
OPP-0001849,CON-0009104,influencer
OPP-0002875,CON-0007260,influencer
OPP-0002793,CON-0007364,end_user
OPP-0001023,CON-0008255,technical
OPP-0002195,CON-0014234,decision_maker
OPP-0000523,CON-0005052,financial
OPP-0000559,CON-0005262,financial
OPP-0002628,CON-0011149,end_user
OPP-0000698,CON-0008037,end_user
OPP-0002465,CON-0002770,end_user
OPP-0001959,CON-0007997,influencer
OPP-0002950,CON-0001040,technical
OPP-0002788,CON-0012363,financial
OPP-0000141,CON-0010691,financial
OPP-0001276,CON-0003474,financial
OPP-0000159,CON-0012688,influencer
OPP-0002357,CON-0004969,financial
OPP-0001704,CON-0012666,influencer
OPP-0002175,CON-0004475,technical
OPP-0000516,CON-0007805,influencer
OPP-0002187,CON-0012516,technical
OPP-0000620,CON-0011899,financial
OPP-0001701,CON-0014561,decision_maker
OPP-0001735,CON-0014817,decision_maker
OPP-0002412,CON-0010738,end_user
OPP-0001093,CON-0014474,influencer
OPP-0001260,CON-0002067,end_user
OPP-0001287,CON-0006912,influencer
OPP-0002538,CON-0003197,technical
OPP-0001110,CON-0007000,influencer
OPP-0002316,CON-0005837,influencer
OPP-0001920,CON-0014546,decision_maker
OPP-0001540,CON-0005510,technical
OPP-0001859,CON-0007412,technical
OPP-0000743,CON-0014166,decision_maker
OPP-0000026,CON-0003706,technical
OPP-0002863,CON-0002264,decision_maker
OPP-0002890,CON-0000231,financial
OPP-0000476,CON-0000660,financial
OPP-0002428,CON-0010478,decision_maker
OPP-0000948,CON-0010298,technical
OPP-0002606,CON-0012144,financial
OPP-0001774,CON-0000248,technical
OPP-0001496,CON-0013501,influencer
OPP-0000538,CON-0002011,decision_maker
OPP-0002830,CON-0001697,end_user
OPP-0000938,CON-0014403,decision_maker
OPP-0002577,CON-0001315,financial
OPP-0001485,CON-0011383,decision_maker
OPP-0000322,CON-0004129,decision_maker
OPP-0002955,CON-0001531,technical
OPP-0002913,CON-0005491,financial
OPP-0001971,CON-0005073,financial
OPP-0001258,CON-0007378,financial
OPP-0000398,CON-0005866,end_user
OPP-0002294,CON-0001709,decision_maker
OPP-0000013,CON-0003216,decision_maker
OPP-0002863,CON-0003367,financial
OPP-0001711,CON-0001805,decision_maker
OPP-0002857,CON-0005811,decision_maker
OPP-0000446,CON-0011946,influencer
OPP-0000545,CON-0008927,technical
OPP-0001660,CON-0000128,technical
OPP-0002863,CON-0007713,decision_maker
OPP-0002335,CON-0013857,influencer
OPP-0001125,CON-0012194,end_user
OPP-0000103,CON-0009268,influencer
OPP-0000908,CON-0008401,decision_maker
OPP-0000902,CON-0009929,influencer
OPP-0001581,CON-0006511,financial
OPP-0000023,CON-0005750,technical
OPP-0000282,CON-0007879,financial
OPP-0002891,CON-0001612,end_user
OPP-0000064,CON-0003731,decision_maker
OPP-0001716,CON-0008201,decision_maker
OPP-0002881,CON-0001095,financial
OPP-0001311,CON-0010366,decision_maker
OPP-0001543,CON-0005067,decision_maker
OPP-0002119,CON-0008420,end_user
OPP-0002889,CON-0006000,financial
OPP-0001668,CON-0011897,financial
OPP-0002648,CON-0013623,decision_maker
OPP-0002929,CON-0002108,influencer
OPP-0002788,CON-0000438,technical
OPP-0002985,CON-0006603,decision_maker
OPP-0002943,CON-0014502,end_user
OPP-0000959,CON-0007755,decision_maker
OPP-0001896,CON-0000467,end_user
OPP-0000466,CON-0005592,end_user
OPP-0002603,CON-0005516,end_user
OPP-0000071,CON-0012195,decision_maker
OPP-0001816,CON-0003636,decision_maker
OPP-0002934,CON-0003462,influencer
OPP-0001835,CON-0000782,technical
OPP-0001650,CON-0012794,technical
OPP-0001729,CON-0004738,financial
OPP-0002758,CON-0014738,financial
OPP-0002175,CON-0002799,end_user
OPP-0000791,CON-0003853,influencer
OPP-0000579,CON-0008385,technical
OPP-0000834,CON-0001368,decision_maker
OPP-0000415,CON-0013482,technical
OPP-0002864,CON-0003920,end_user
OPP-0002968,CON-0006306,influencer
OPP-0002580,CON-0012128,technical
OPP-0000345,CON-0002401,decision_maker
OPP-0002637,CON-0008212,financial
OPP-0000194,CON-0009105,technical
OPP-0001833,CON-0012641,influencer
OPP-0002211,CON-0000894,decision_maker
OPP-0001742,CON-0001691,financial
OPP-0000840,CON-0004695,end_user
OPP-0002778,CON-0000916,decision_maker
OPP-0000992,CON-0013956,technical
OPP-0000389,CON-0008419,end_user
OPP-0000720,CON-0014979,decision_maker
OPP-0002595,CON-0008972,financial
OPP-0000021,CON-0008219,decision_maker
OPP-0001707,CON-0012343,influencer
OPP-0002998,CON-0011945,decision_maker
OPP-0002376,CON-0008658,end_user
OPP-0002363,CON-0009844,decision_maker
OPP-0002376,CON-0008666,decision_maker
OPP-0000952,CON-0003866,technical
OPP-0001503,CON-0007191,financial
OPP-0002270,CON-0010866,end_user
OPP-0001813,CON-0001992,decision_maker
OPP-0000078,CON-0008833,technical
OPP-0002482,CON-0008241,technical
OPP-0002891,CON-0000220,financial
OPP-0000033,CON-0014388,end_user
OPP-0000441,CON-0004672,end_user
OPP-0000750,CON-0012359,decision_maker
OPP-0000172,CON-0000341,financial
OPP-0001411,CON-0004399,technical
OPP-0002006,CON-0013878,technical
OPP-0000063,CON-0003111,financial
OPP-0000084,CON-0014770,end_user
OPP-0000663,CON-0008639,end_user
OPP-0000077,CON-0013385,decision_maker
OPP-0001900,CON-0005264,financial
OPP-0001966,CON-0003761,technical
OPP-0001144,CON-0001134,influencer
OPP-0000048,CON-0002712,end_user
OPP-0002957,CON-0005250,end_user
OPP-0001638,CON-0006876,decision_maker
OPP-0002185,CON-0001607,financial
OPP-0002745,CON-0005484,influencer
OPP-0001308,CON-0011160,decision_maker
OPP-0001647,CON-0003820,financial
OPP-0001916,CON-0008943,influencer
OPP-0000350,CON-0001872,decision_maker
OPP-0000061,CON-0011485,end_user
OPP-0001486,CON-0001411,financial
OPP-0000495,CON-0006724,end_user
OPP-0002538,CON-0002355,technical
OPP-0002035,CON-0002041,financial
OPP-0002548,CON-0009036,influencer
OPP-0000808,CON-0005870,end_user
OPP-0000561,CON-0009004,end_user
OPP-0002033,CON-0007322,end_user
OPP-0002758,CON-0011917,end_user
OPP-0001764,CON-0000491,decision_maker
OPP-0001255,CON-0011272,influencer
OPP-0000501,CON-0011029,influencer
OPP-0001737,CON-0010369,influencer
OPP-0002136,CON-0001941,influencer
OPP-0001973,CON-0005425,influencer
OPP-0000257,CON-0012968,influencer
OPP-0002881,CON-0000745,financial
OPP-0000528,CON-0010568,technical
OPP-0002765,CON-0001768,influencer
OPP-0002558,CON-0000019,financial
OPP-0001296,CON-0014959,financial
OPP-0001540,CON-0005958,influencer
OPP-0002717,CON-0005214,technical
OPP-0002555,CON-0011059,technical
OPP-0001349,CON-0013447,influencer
OPP-0001404,CON-0006676,end_user
OPP-0002253,CON-0011738,technical
OPP-0002904,CON-0014685,influencer
OPP-0002317,CON-0005600,decision_maker
OPP-0000753,CON-0005410,influencer
OPP-0001730,CON-0010253,financial
OPP-0002952,CON-0005383,decision_maker
OPP-0002232,CON-0003594,decision_maker
OPP-0001917,CON-0003698,technical
OPP-0001641,CON-0012987,financial
OPP-0001167,CON-0014009,influencer
OPP-0002823,CON-0001249,influencer
OPP-0001548,CON-0000443,financial
OPP-0000194,CON-0009915,influencer
OPP-0002692,CON-0010224,influencer
OPP-0000589,CON-0008601,decision_maker
OPP-0002175,CON-0004972,financial
OPP-0001205,CON-0011860,decision_maker
OPP-0002282,CON-0012380,decision_maker
OPP-0001630,CON-0000580,technical
OPP-0000182,CON-0007942,technical
OPP-0000775,CON-0012668,financial
OPP-0000309,CON-0008645,influencer
OPP-0000915,CON-0008959,technical
OPP-0002421,CON-0010239,financial
OPP-0002840,CON-0004401,end_user
OPP-0000703,CON-0000025,financial
OPP-0000746,CON-0003669,decision_maker
OPP-0002573,CON-0005178,end_user
OPP-0002938,CON-0010085,end_user
OPP-0001305,CON-0002742,end_user
OPP-0000952,CON-0001932,end_user
OPP-0000870,CON-0003039,end_user
OPP-0002095,CON-0012291,end_user
OPP-0000276,CON-0000339,financial
OPP-0002751,CON-0009080,end_user
OPP-0001424,CON-0001420,financial
OPP-0000180,CON-0013273,end_user
OPP-0001528,CON-0008850,technical
OPP-0002767,CON-0002182,end_user
OPP-0001433,CON-0012063,decision_maker
OPP-0000248,CON-0012577,end_user
OPP-0002412,CON-0009861,technical
OPP-0002952,CON-0010952,end_user
OPP-0000830,CON-0013325,financial
OPP-0002268,CON-0008453,financial
OPP-0001745,CON-0009003,technical
OPP-0001671,CON-0011491,influencer
OPP-0001388,CON-0011761,decision_maker
OPP-0001073,CON-0001156,influencer
OPP-0002072,CON-0011312,financial
OPP-0001846,CON-0011843,technical
OPP-0001196,CON-0008224,influencer
OPP-0001018,CON-0005095,decision_maker
OPP-0002206,CON-0001317,financial
OPP-0002982,CON-0002956,technical
OPP-0001409,CON-0006283,technical
OPP-0000411,CON-0005292,financial
OPP-0002557,CON-0006280,decision_maker
OPP-0001587,CON-0006014,technical
OPP-0002880,CON-0008830,technical
OPP-0001983,CON-0014496,end_user
OPP-0001950,CON-0005754,end_user
OPP-0001724,CON-0009834,financial
OPP-0000154,CON-0014119,end_user
OPP-0002489,CON-0011365,financial
OPP-0000753,CON-0014996,financial
OPP-0003000,CON-0012105,financial
OPP-0001876,CON-0007785,end_user
OPP-0002751,CON-0004025,influencer
OPP-0000685,CON-0008264,influencer
OPP-0002315,CON-0014412,influencer
OPP-0001380,CON-0014366,technical
OPP-0000818,CON-0006675,decision_maker
OPP-0002427,CON-0010423,financial
OPP-0000618,CON-0004340,decision_maker
OPP-0000524,CON-0008856,decision_maker
OPP-0001097,CON-0008924,technical
OPP-0001978,CON-0013351,financial
OPP-0001486,CON-0011009,technical
OPP-0002651,CON-0010726,financial
OPP-0000933,CON-0004507,decision_maker
OPP-0001853,CON-0000350,influencer
OPP-0002440,CON-0010546,decision_maker
OPP-0000292,CON-0000985,financial
OPP-0002888,CON-0006262,financial
OPP-0002923,CON-0010482,decision_maker
OPP-0001497,CON-0013308,decision_maker
OPP-0002512,CON-0009767,influencer
